,query,evalue
BSU06450,b2476,1.4e-64
BSU06480,b2557,6.54e-33
BSU06490,b2312,9.07e-106
BSU06500,b2499,5.53e-121
BSU06510,b2500,6.05e-34
BSU06520,b4006,0.0
BSU06530,b4005,1.39e-148
BSU06550,b4141,1.42e-26
BSU06610,b3813,0.0
BSU06620,b2411,0.0
BSU06650,b3508,9.690000000000001e-27
BSU06710,b2076,1.1e-90
BSU06720,b2086,4.78e-37
BSU06730,b2785,7.75e-67
BSU06840,b1983,5.82e-99
BSU06860,b1111,6.47e-16
BSU07320,b0479,4.94e-101
BSU07330,b4374,7.690000000000001e-31
BSU07340,b1296,3.7100000000000004e-26
BSU07370,b0949,6.21e-115
BSU07450,b1449,5.38e-105
BSU07500,b4288,3.91e-80
BSU07510,b4289,1.7600000000000003e-58
BSU07520,b4290,3.2999999999999995e-67
BSU07570,b0770,5.74e-116
BSU07640,b0968,2.41e-15
BSU07650,b3910,1.31e-45
BSU07735,b3293,1.77e-12
BSU07800,b4240,9.86e-118
BSU07810,b4239,0.0
BSU07830,b0578,2.48e-18
BSU07840,b4213,4.08e-180
BSU07850,b3153,5.44e-78
BSU07860,b1691,2.99e-77
BSU07880,b0982,1.42e-14
BSU07910,b0898,2.51e-16
BSU08000,b1342,1.67e-12
BSU08100,b2869,4.95e-76
BSU08120,b1582,1.52e-16
BSU08250,b3906,8.97e-15
BSU08310,b0127,2.33e-58
BSU08330,b0793,5.31e-18
BSU08450,b0590,1.33e-57
BSU08470,b1464,4.580000000000001e-47
BSU08480,b1765,1.11e-12
BSU08510,b2304,5.1300000000000005e-58
BSU08630,b2961,4.2800000000000004e-64
BSU08690,b0914,5.0000000000000006e-110
BSU08720,b2480,9.19e-37
BSU08790,b3994,0.0
BSU08830,b0366,4.9500000000000006e-64
BSU08840,b0936,5.810000000000001e-47
BSU08850,b0934,1.3700000000000001e-70
BSU08860,b0935,1.2200000000000002e-179
BSU08880,b3307,1.86e-24
BSU08910,b4166,4.45e-51
BSU08930,b3606,2.02e-43
BSU08970,b1783,4.27e-87
BSU08980,b1784,3.1e-36
BSU08990,b1530,4.19e-11
BSU09000,b2368,2.71e-19
BSU09010,b2686,2.9199999999999998e-55
BSU09020,b1004,6.28e-24
BSU09100,b1823,1.89e-25
BSU09120,b1956,7.99e-33
BSU09130,b1729,1.13e-140
BSU09240,b1727,2.45e-21
BSU09270,b2768,6.55e-32
BSU09280,b3927,1.27e-31
BSU09290,b3926,0.0
BSU09300,b3426,1.28e-49
BSU09310,b0688,3.03e-18
BSU09330,b1221,1.3100000000000001e-33
BSU09380,b4178,7.46e-39
BSU09400,b1188,9.16e-56
BSU09410,b0383,1.08e-46
BSU09430,b1422,1.8e-23
BSU09590,b4461,1.9e-40
BSU09600,b0624,3.32e-12
BSU09620,b3449,1.91e-37
BSU09640,b1330,8.599999999999999e-42
BSU09650,b1120,8.18e-28
BSU09710,b0448,3.4100000000000004e-160
BSU09720,b0449,1.2900000000000002e-122
BSU09850,b0478,1.05e-24
BSU09950,b3775,3.28e-16
BSU10020,b0907,4.84e-99
BSU10070,b1338,3.59e-28
BSU10120,b3997,5.16e-81
BSU10130,b0475,2.82e-14
BSU10220,b4077,6.91e-161
BSU10250,b4386,1.5e-57
BSU10320,b3253,3.88e-100
BSU10340,b4395,9.06e-25
BSU10390,b1301,7.71e-17
BSU10430,b3003,1.58e-139
BSU10480,b1752,5.87e-14
BSU10500,b0347,4.48e-26
BSU10530,b1315,4.84e-21
BSU10590,b0069,6e-37
BSU10640,b0398,1.6000000000000002e-35
BSU10650,b0397,1.84e-28
BSU10750,b1180,5.13e-33
BSU10820,b1985,7.17e-45
BSU10830,b0064,1.38e-14
BSU10850,b4280,3.13e-18
BSU10870,b2923,1.39e-13
BSU10900,b0349,8.74e-16
BSU10910,b2750,4.17e-75
BSU11010,b4019,2.0600000000000002e-29
BSU11020,b0426,1.51e-37
BSU11140,b0766,7.09e-33
BSU11150,b4190,1.03e-31
BSU11190,b3958,1.7800000000000002e-64
BSU11210,b3959,1.1299999999999999e-30
BSU11220,b3359,6.61e-95
BSU11250,b4254,4.5900000000000003e-66
BSU11330,b1091,5.4699999999999995e-90
BSU11340,b1095,3.5099999999999997e-146
BSU11390,b3543,3.43e-77
BSU11400,b0832,4.73e-69
BSU11420,b3384,6.4e-127
BSU11430,b1329,3.4e-89
BSU11440,b1244,4.55e-107
BSU11450,b1245,1.66e-81
BSU11570,b4392,1.02e-16
BSU11610,b2615,3.67e-14
BSU11630,b0049,4.23e-13
BSU11640,b0047,1.43e-14
BSU11690,b3991,2.95e-76
BSU11700,b3992,1.01e-36
BSU11710,b2103,5.32e-60
BSU11720,b1288,1.77e-88
BSU11890,b1066,1.0400000000000002e-27
BSU12060,b0481,4.85e-34
BSU12080,b0428,3.7499999999999996e-68
BSU12160,b4079,8.82e-147
BSU12240,b0491,9.959999999999999e-55
BSU12290,b1109,8.34e-41
BSU12300,b3092,0.0
BSU12310,b3876,3.09e-111
BSU12320,b0517,2.4499999999999996e-89
BSU12330,b1580,3.41e-81
BSU12340,b4322,3.87e-74
BSU12360,b4356,1.04e-64
BSU12380,b1521,1.24e-142
BSU12390,b3091,0.0
BSU12840,b2987,4.7800000000000004e-29
BSU12860,b3370,7.87e-37
BSU12890,b2351,3.11e-83
BSU12900,b3234,1.96e-53
BSU12950,b1246,4.51e-111
BSU12970,b1192,4.329999999999999e-34
BSU12980,b1325,7.88e-21
BSU13000,b1247,1.51e-124
BSU13010,b0767,6.89e-32
BSU13030,b1253,9.58e-15
BSU13040,b2552,8.040000000000001e-100
BSU13110,b1232,1.47e-80
BSU13120,b0242,7.860000000000001e-85
BSU13130,b0243,3.68e-121
BSU13140,b1482,9.06e-12
BSU13180,b3829,0.0
BSU13250,b1969,4.31e-58
BSU13340,b2684,6.28e-12
BSU13420,b1285,5.63e-101
BSU13490,b1829,2.32e-78
BSU13530,b2219,8.95e-46
BSU13540,b1335,4.63e-30
BSU13570,b0219,3.44e-39
BSU13580,b2379,1.37e-92
BSU13690,b1890,1.23e-20
BSU13720,b0444,1.15e-91
BSU13730,b2765,2.58e-17
BSU13740,b2777,7.41e-14
BSU13750,b2794,6.41e-16
BSU13890,b1101,6.149999999999999e-150
BSU13910,b2416,0.0
BSU13960,b3125,4.1899999999999995e-61
BSU14040,b1678,1.11e-12
BSU14050,b0164,3.3000000000000004e-31
BSU14170,b0684,7.61e-15
BSU14180,b0166,9.24e-18
BSU14210,b0808,1.76e-21
BSU14260,b3857,4.72e-12
BSU14270,b0826,1.21e-39
BSU14280,b0827,3.45e-50
BSU14300,b0785,4.67e-20
BSU14310,b0784,3.81e-11
BSU14390,b2168,2.1299999999999998e-39
BSU14400,b2167,1.9900000000000002e-132
BSU14410,b2568,8.54e-15
BSU14430,b0820,0.0
BSU14520,b3665,3.21e-106
BSU14600,b0115,6.62e-69
BSU14610,b0116,4.99e-137
BSU14630,b0186,1.22e-30
BSU14670,b2533,3.34e-43
BSU14770,b3871,0.0
BSU14830,b1524,2.34e-77
BSU15010,b3465,4.69e-28
BSU15020,b3634,2.62e-49
BSU15040,b1234,3.65e-40
BSU15110,b0425,4.98e-18
BSU15130,b0081,1.12e-25
BSU15140,b0082,1.82e-87
BSU15170,b0084,1.29e-64
BSU15180,b0085,3.5e-91
BSU15190,b0087,6.42e-82
BSU15200,b0088,4.98e-53
BSU15210,b0089,3.99e-81
BSU15220,b0090,6.15e-50
BSU15230,b3972,3.11e-22
BSU15280,b0094,1.21e-73
BSU15290,b0095,1.57e-97
BSU15340,b0760,2.39e-28
BSU15370,b2593,4.2800000000000003e-33
BSU15380,b2951,1.6800000000000001e-31
BSU15430,b0026,0.0
BSU15450,b0027,3.44e-22
BSU15460,b2594,1.18e-76
BSU15480,b2497,3.76e-119
BSU15490,b4245,1.0800000000000001e-44
BSU15510,b0032,2.75e-105
BSU15520,b0033,0.0
BSU15540,b2147,2e-33
BSU15550,b1281,8.36e-50
BSU15570,b2762,6.93e-26
BSU15610,b3368,1.21e-77
BSU15650,b4242,1.44e-105
BSU15660,b3644,1.6100000000000002e-33
BSU15680,b3648,6.4299999999999995e-53
BSU15700,b3639,2.7699999999999998e-92
BSU15710,b3935,3.3599999999999995e-138
BSU15720,b3287,6.87e-41
BSU15730,b3288,4.88e-89
BSU15740,b3289,2.9099999999999998e-62
BSU15750,b2517,6.079999999999999e-81
BSU15780,b4161,9.08e-52
BSU15790,b3386,2.41e-76
BSU15860,b4471,3.0699999999999997e-48
BSU15870,b3652,1.48e-134
BSU15890,b1090,2.29e-66
BSU15900,b1092,2.2e-80
BSU15910,b1093,7.34e-85
BSU15920,b1094,3.16e-25
BSU15930,b2567,1.35e-36
BSU15950,b3464,3.93e-95
BSU15980,b2610,1.0900000000000001e-163
BSU15990,b2609,2.92e-20
BSU16020,b2608,4.7299999999999996e-23
BSU16030,b2607,9.46e-78
BSU16040,b2606,8.949999999999999e-42
BSU16060,b0183,1.08e-52
BSU16090,b0728,1.21e-153
BSU16100,b0729,2.7200000000000002e-133
BSU16110,b4473,8.650000000000001e-47
BSU16120,b1274,1.4900000000000001e-173
BSU16150,b3932,4.83e-62
BSU16160,b3931,3.31e-165
BSU16190,b1074,1.72e-30
BSU16210,b1938,2.5799999999999998e-39
BSU16220,b1939,2.4299999999999997e-54
BSU16240,b1941,2.0600000000000003e-133
BSU16290,b1078,9.17e-56
BSU16310,b1945,7.56e-40
BSU16320,b1946,4.3200000000000004e-29
BSU16350,b1948,5.82e-77
BSU16360,b1949,1.23e-14
BSU16370,b1950,4.61e-17
BSU16380,b1880,7.93e-74
BSU16390,b1879,9.47e-176
BSU16420,b1883,1.1199999999999999e-81
BSU16430,b1888,2.77e-127
BSU16440,b1887,5.34e-19
BSU16470,b1922,5.5199999999999996e-52
BSU16490,b0169,6.99e-91
BSU16500,b0170,6.8e-82
BSU16510,b0171,6.88e-78
BSU16520,b0172,6.769999999999999e-61
BSU16530,b0174,2.5899999999999997e-74
BSU16540,b0175,3.14e-33
BSU16550,b0173,4.64e-96
BSU16560,b0176,4.15e-37
BSU16570,b0194,0.0
BSU16590,b3170,4.5e-25
BSU16600,b3169,2.0999999999999997e-89
BSU16630,b3168,0.0
BSU16650,b3167,3.48e-24
BSU16660,b3166,2.47e-57
BSU16670,b0025,1.38e-55
BSU16680,b3165,8.12e-33
BSU16690,b3164,0.0
BSU16710,b1494,2.33e-16
BSU16750,b2319,7.18e-53
BSU16770,b2478,1.4e-86
BSU16810,b2101,2.75e-24
BSU16920,b1912,2.4700000000000002e-26
BSU16930,b2249,1.6299999999999999e-34
BSU16940,b2699,2.04e-152
BSU16950,b0376,2.48e-14
BSU16990,b3616,2.04e-115
BSU17000,b3617,2.72e-106
BSU17010,b0661,6.36e-129
BSU17040,b2733,0.0
BSU17050,b4170,8.969999999999999e-68
BSU17080,b0313,1.83e-14
BSU17290,b0543,2.64e-24
BSU17330,b4171,1.2e-66
BSU17340,b4172,2.15e-17
BSU17370,b2674,9.72e-19
BSU17380,b2675,0.0
BSU17390,b2676,2.01e-86
BSU17430,b4173,2.62e-87
BSU17460,b3870,1.57e-107
BSU17570,b1616,9.09e-88
BSU17580,b0271,0.0
BSU17590,b0676,5.51e-45
BSU17600,b3565,2.6399999999999997e-165
BSU17610,b3564,4.1599999999999996e-95
BSU17640,b4053,3.36e-50
BSU17850,b4043,4.09e-33
BSU17890,b2935,0.0
BSU18000,b1276,0.0
BSU18010,b2195,7.1e-15
BSU18070,b3059,1.02e-26
BSU18080,b0965,3.9399999999999998e-28
BSU18120,b0007,5.83e-117
BSU18220,b1393,6.64e-50
BSU18250,b1701,8.310000000000001e-77
BSU18260,b1695,3.51e-64
BSU18280,b1491,6.74e-104
BSU18350,b3182,1.81e-40
BSU18360,b3879,1.3e-12
BSU18410,b3447,2.16e-131
BSU18430,b4051,3.65e-16
BSU18440,b3213,3.39e-92
BSU18450,b3212,0.0
BSU18570,b0894,1.82e-78
BSU18770,b3943,1.87e-30
BSU18830,b1702,6.54e-52
BSU19220,b3822,6.22e-152
BSU19230,b1412,2.8000000000000003e-31
BSU19310,b1385,1.7799999999999998e-147
BSU19360,b0727,3.05e-120
BSU19370,b0726,0.0
BSU19400,b1646,2.29e-11
BSU19440,b1663,1.25e-86
BSU19480,b3819,7.970000000000001e-70
BSU19630,b4384,1.41e-96
BSU19690,b4146,7.45e-51
BSU19710,b3957,1.25e-25
BSU20250,b1961,6.799999999999999e-23
BSU20490,b1931,2.07e-17
BSU21350,b1856,1.78e-18
BSU21680,b1778,5.620000000000001e-43
BSU21690,b4219,7.9e-42
BSU21770,b3772,3.83e-71
BSU21790,b2899,3.5e-62
BSU21810,b0048,2.2e-46
BSU21820,b2827,1.3500000000000001e-132
BSU21870,b3771,0.0
BSU21890,b1962,1.6299999999999997e-23
BSU21900,b1710,3.66e-47
BSU21910,b4013,2.8400000000000003e-103
BSU21990,b0214,4.72e-11
BSU22060,b2888,1.14e-117
BSU22090,b3909,1e-101
BSU22100,b1850,1.07e-26
BSU22110,b1772,6.610000000000001e-26
BSU22130,b2843,2.83e-93
BSU22140,b2842,8.75e-91
BSU22170,b0948,7.74e-53
BSU22220,b1653,1.31e-17
BSU22230,b2417,1.39e-37
BSU22320,b3396,1.76e-60
BSU22340,b1633,1.18e-55
BSU22360,b0930,5.740000000000001e-88
BSU22370,b2290,1.18e-47
BSU22400,b1808,7.220000000000001e-73
BSU22410,b0131,1.74e-35
BSU22420,b0133,1.5e-70
BSU22430,b0134,2.86e-82
BSU22440,b3973,5.020000000000001e-27
BSU22450,b0143,1.11e-40
BSU22460,b2044,2.29e-13
BSU22480,b0963,5.9099999999999996e-40
BSU22490,b0031,8.57e-27
BSU22600,b0908,1.8e-36
BSU22620,b2021,7.99e-38
BSU22630,b1260,8.03e-39
BSU22640,b1261,7.45e-153
BSU22660,b1262,4.35e-30
BSU22670,b1263,1.2e-51
BSU22680,b1264,6.1999999999999995e-74
BSU22700,b3389,1.2e-78
BSU22710,b2329,8.0699999999999995e-53
BSU22720,b1884,1.3500000000000002e-32
BSU22730,b2518,1.4599999999999999e-46
BSU22740,b3187,5.38e-52
BSU22750,b3833,3.8999999999999996e-54
BSU22780,b2153,1.46e-34
BSU22790,b4000,4.47e-34
BSU22830,b3608,2.07e-89
BSU22840,b2511,1.1e-105
BSU22880,b0911,2.26e-65
BSU22890,b0910,2.67e-61
BSU23070,b2913,8.7e-50
BSU23080,b1693,2.67e-91
BSU23110,b0400,1.71e-44
BSU23120,b0399,2.41e-58
BSU23160,b1269,2.6499999999999997e-42
BSU23250,b0415,1.59e-55
BSU23260,b1277,1.83e-67
BSU23270,b1662,3.25e-36
BSU23280,b0414,7.67e-97
BSU23360,b3363,6.94e-18
BSU23380,b2838,1.1e-51
BSU23480,b0839,2.4599999999999996e-68
BSU23490,b2407,3.8699999999999996e-82
BSU23500,b4383,2.0300000000000002e-105
BSU23510,b2894,3.43e-83
BSU23520,b0683,2.16e-20
BSU23570,b4139,2.17e-151
BSU23580,b1767,2.68e-51
BSU23610,b2467,2.58e-17
BSU23640,b2534,8.1e-13
BSU23730,b1534,1.78e-20
BSU23760,b3974,6.94e-103
BSU23770,b2366,8.35e-161
BSU23780,b1539,2.82e-31
BSU23800,b0386,4.96e-44
BSU23820,b1650,1.7900000000000001e-44
BSU23840,b2268,8.2e-104
BSU23850,b1852,1.35e-123
BSU23860,b2029,0.0
BSU23870,b0231,4.2699999999999995e-62
BSU23940,b1990,1.07e-14
BSU23980,b0811,6.53e-41
BSU24120,b0331,8.47e-80
BSU24130,b0334,0.0
BSU24160,b1395,7.92e-65
BSU24170,b2844,1.23e-109
BSU24240,b2616,2.56e-100
BSU24250,b3237,5.76e-12
BSU24270,b0420,0.0
BSU24280,b0421,5.22e-56
BSU24290,b0422,1.36e-16
BSU24300,b2509,6.24e-112
BSU24310,b0529,9.16e-98
BSU24320,b0416,1.47e-18
BSU24340,b3256,1.41e-174
BSU24350,b3255,3.6e-32
BSU24450,b4147,5.529999999999999e-48
BSU24460,b2385,2.09e-91
BSU24520,b0817,9.72e-20
BSU24550,b2903,9.149999999999999e-91
BSU24570,b2905,1.39e-83
BSU24580,b0059,1.1900000000000001e-26
BSU24730,b3326,2.3099999999999997e-68
BSU24740,b3816,4.49e-13
BSU24770,b2495,9.76e-13
BSU24790,b0927,2.11e-40
BSU24890,b2912,1.19e-22
BSU24960,b3725,4.82e-110
BSU24970,b3726,4.89e-29
BSU24980,b3727,4.149999999999999e-34
BSU25020,b3908,5.82e-85
BSU25070,b2515,5.43e-116
BSU25130,b2159,2.1399999999999999e-41
BSU25160,b0029,1.04e-58
BSU25200,b3067,6.73e-116
BSU25210,b3066,3.81e-86
BSU25230,b0387,1.3e-17
BSU25240,b1703,1.82e-19
BSU25260,b3559,9.52e-137
BSU25270,b3560,1.12e-135
BSU25290,b2566,2.56e-77
BSU25320,b0659,2.84e-18
BSU25340,b0660,1.84e-90
BSU25410,b3065,3.32e-14
BSU25420,b4020,2.64e-13
BSU25440,b2946,1.65e-29
BSU25450,b3259,3.6100000000000003e-32
BSU25460,b0015,4.69e-121
BSU25470,b0014,0.0
BSU25480,b2614,4.35e-30
BSU25500,b2955,4.91e-60
BSU25510,b2569,0.0
BSU25550,b0023,2.45e-15
BSU25570,b0913,4.14e-32
BSU25590,b0442,2.91e-13
BSU25620,b0637,4.9899999999999996e-23
BSU25640,b0639,7.31e-36
BSU25650,b3180,3.11e-18
BSU25660,b1692,2.42e-45
BSU25770,b1158,6.91e-11
BSU25810,b3501,1.34e-12
BSU26280,b1349,1.72e-15
BSU26410,b4030,4.2900000000000005e-27
BSU26470,b3351,1.5699999999999999e-40
BSU26530,b3470,6.24e-13
BSU26650,b0752,2.87e-59
BSU26670,b1526,2.4299999999999997e-54
BSU26720,b0889,5.12e-29
BSU26830,b1973,2.07e-62
BSU26850,b0419,1.04e-55
BSU26880,b0769,3.31e-69
BSU26970,b0608,3.07e-100
BSU27000,b0487,3.24e-14
BSU27010,b0325,1.03e-112
BSU27040,b1819,1.6300000000000002e-123
BSU27050,b1818,2.97e-91
BSU27060,b1817,2.28e-50
BSU27100,b1798,1.9499999999999997e-23
BSU27200,b2492,1.36e-32
BSU27250,b3939,2.61e-103
BSU27270,b0159,5.14e-79
BSU27320,b3181,3.67e-39
BSU27330,b2066,2.62e-77
BSU27340,b2081,1.4700000000000002e-66
BSU27370,b1097,1.22e-39
BSU27390,b2949,5.1900000000000005e-21
BSU27410,b2697,0.0
BSU27430,b3271,3.82e-109
BSU27480,b2819,5.72e-27
BSU27500,b1133,5.3e-143
BSU27510,b2530,1.66e-100
BSU27520,b2531,3.37e-19
BSU27530,b0892,7.14e-91
BSU27540,b2812,6.26e-51
BSU27550,b1866,0.0
BSU27560,b2514,1.44e-125
BSU27590,b3887,5.85e-39
BSU27600,b3650,0.0
BSU27610,b0469,2.02e-56
BSU27620,b2892,3.9500000000000003e-79
BSU27650,b0408,3.3699999999999998e-46
BSU27700,b0407,5.35e-11
BSU27710,b0406,3.13e-153
BSU27720,b0405,3.26e-104
BSU27730,b1860,2.47e-147
BSU27740,b1861,8.53e-31
BSU27820,b1864,8.08e-78
BSU27850,b0750,1.9800000000000002e-29
BSU27860,b0109,1.2299999999999999e-55
BSU27870,b2574,8.35e-95
BSU27900,b2599,7.39e-36
BSU27920,b3183,3.6999999999999996e-98
BSU27940,b3185,2.3800000000000001e-26
BSU27960,b3186,1.21e-27
BSU27990,b1175,2.36e-77
BSU28030,b3251,5.019999999999999e-134
BSU28040,b3638,3.95e-46
BSU28050,b3248,4.9899999999999995e-52
BSU28070,b2972,4.49e-16
BSU28080,b2315,1.63e-43
BSU28090,b4258,0.0
BSU28120,b0154,9.82e-174
BSU28130,b0369,9.32e-102
BSU28150,b3805,1.77e-84
BSU28170,b1210,1.5599999999999999e-83
BSU28190,b3865,1.24e-38
BSU28200,b0439,0.0
BSU28220,b0438,0.0
BSU28230,b0436,4.03e-65
BSU28250,b0071,2.36e-62
BSU28260,b0072,0.0
BSU28270,b0073,1.55e-128
BSU28280,b0074,6.299999999999999e-150
BSU28290,b3774,1.8600000000000002e-37
BSU28300,b0078,3.1900000000000003e-32
BSU28310,b0077,0.0
BSU28330,b1932,2.92e-56
BSU28360,b2954,1.2699999999999999e-55
BSU28370,b3643,7.77e-87
BSU28390,b3967,7.84e-28
BSU28430,b4153,6.2e-31
BSU28440,b4154,1.75e-87
BSU28490,b1913,2.06e-126
BSU28500,b3781,4.21e-33
BSU28520,b1698,7.39e-46
BSU28530,b0041,1.56e-17
BSU28560,b1805,4.1e-124
BSU28630,b1713,1.25e-172
BSU28640,b1714,1.48e-116
BSU28670,b0162,1.04e-35
