,query,evalue
TK06_00930,b1712,8.52e-54
TK06_01000,b1478,8.97e-31
TK06_01030,b3786,2.66e-134
TK06_01100,b0177,0.0
TK06_01105,b3912,1.82e-64
TK06_01110,b3911,3.03e-37
TK06_01120,b2079,1.69e-92
TK06_01125,b2078,1.06e-129
TK06_01160,b0347,4.85e-125
TK06_01220,b2129,2.28e-75
TK06_01265,b3439,7.39e-80
TK06_01280,b4133,8.72e-12
TK06_01325,b2660,1.04e-28
TK06_01345,b2276,0.0
TK06_01350,b2277,0.0
TK06_01355,b2278,0.0
TK06_01360,b2279,5.250000000000001e-47
TK06_01365,b2280,8.72e-71
TK06_01370,b2281,7.83e-110
TK06_01375,b2282,0.0
TK06_01380,b2283,0.0
TK06_01385,b2284,0.0
TK06_01390,b2285,2.24e-85
TK06_01395,b2286,0.0
TK06_01400,b2287,8.15e-138
TK06_01405,b2288,3.41e-57
TK06_01415,b4015,0.0
TK06_01430,b1128,1.0300000000000001e-80
TK06_01435,b1131,0.0
TK06_01440,b1132,3.56e-41
TK06_01445,b1133,5.53e-178
TK06_01450,b1134,1.7400000000000001e-29
TK06_01470,b1136,0.0
TK06_01475,b0880,9.17e-26
TK06_01480,b0881,3.02e-39
TK06_01485,b0882,0.0
TK06_01490,b0884,4.18e-44
TK06_01500,b0885,3.17e-75
TK06_01510,b0890,0.0
TK06_01515,b0891,1.85e-24
TK06_01520,b0892,0.0
TK06_01525,b0624,2.05e-11
TK06_01530,b0893,0.0
TK06_01535,b3368,8.299999999999999e-159
TK06_01540,b3102,1.2499999999999999e-131
TK06_01545,b0800,4.6599999999999993e-23
TK06_01550,b0969,1.47e-33
TK06_01560,b3344,4.08e-13
TK06_01565,b3345,1.0199999999999999e-24
TK06_01590,b3447,0.0
TK06_01595,b1867,5.63e-19
TK06_01635,b3934,2.5e-76
TK06_01650,b2098,4.29e-100
TK06_01695,b1406,5.32e-142
TK06_01710,b0047,0.0
TK06_01715,b0046,3.28e-75
TK06_01750,b4248,5.72e-56
TK06_01855,b1800,0.0
TK06_01870,b1033,6.28e-62
TK06_01915,b4331,1.15e-68
TK06_01930,b4266,2.52e-49
TK06_01945,b2737,1.26e-14
TK06_01950,b1981,1.05e-87
TK06_02015,b0338,1.91e-130
TK06_02020,b0339,6.02e-133
TK06_02025,b0340,2.51e-85
TK06_02085,b1884,1.47e-68
TK06_02095,b1421,1.84e-65
TK06_02100,b1888,1.44e-121
TK06_02125,b2293,2.6499999999999997e-40
TK06_02130,b2795,0.0
TK06_02145,b4518,3.92e-13
TK06_02160,b0765,1.17e-77
TK06_02165,b0764,2.12e-22
TK06_02170,b0763,3.2e-17
TK06_02185,b2213,2.06e-121
TK06_02190,b2212,2.41e-85
TK06_02225,b1236,2.9499999999999996e-68
TK06_02230,b3500,6.68e-122
TK06_02235,b0605,3.8e-101
TK06_02240,b0606,0.0
TK06_02245,b1651,3.99e-22
TK06_02260,b1168,5.25e-78
TK06_02295,b0419,2.5099999999999998e-54
TK06_02300,b3124,3.45e-116
TK06_02315,b1608,4.11e-60
TK06_02320,b1609,4.5799999999999995e-67
TK06_02330,b1768,7.76e-50
TK06_02385,b3770,3.39e-38
TK06_02415,b0927,7.49e-14
TK06_02420,b2544,4.0700000000000004e-36
TK06_02480,b2147,6.230000000000001e-110
TK06_02490,b2873,4.62e-99
TK06_02500,b0516,4.23e-55
TK06_02585,b1624,2.2699999999999997e-46
TK06_02590,b2150,1.1800000000000001e-32
TK06_02595,b3749,6.43e-168
TK06_02600,b3750,1.93e-55
TK06_02685,b1434,2.78e-15
TK06_02795,b2796,0.0
TK06_02800,b0118,0.0
TK06_02810,b1333,2.44e-34
TK06_02850,b1735,5.31e-11
TK06_02875,b1288,9.28e-135
TK06_02880,b2180,0.0
TK06_02885,b2179,4.74e-162
TK06_02890,b2178,6.46e-162
TK06_02895,b2177,4.0900000000000004e-148
TK06_02905,b0211,5.5e-103
TK06_02910,b0212,9.35e-71
TK06_02915,b0213,3.63e-16
TK06_02920,b0214,1.5100000000000001e-59
TK06_02925,b0215,4.01e-86
TK06_02950,b3501,2.41e-33
TK06_02955,b3502,0.0
TK06_02965,b2615,7.59e-93
TK06_02975,b3424,6.42e-32
TK06_02990,b0932,0.0
TK06_03010,b4479,9.980000000000001e-36
TK06_03040,b0767,1.3e-22
TK06_03055,b0397,8.86e-54
TK06_03060,b0398,7.84e-51
TK06_03105,b3553,1.0300000000000002e-129
TK06_03115,b1772,4.07e-26
TK06_03300,b0349,1.6300000000000001e-21
TK06_03305,b1774,8e-59
TK06_03445,b1497,1.08e-12
TK06_03540,b4209,2.55e-76
TK06_03555,b0782,2.57e-67
TK06_03565,b3158,3.48e-163
TK06_03570,b3159,9.05e-96
TK06_03575,b3157,1.2300000000000001e-33
TK06_03585,b1221,9.480000000000001e-58
TK06_03590,b2469,1.15e-72
TK06_03600,b1223,3.62e-179
TK06_03605,b1224,0.0
TK06_03610,b1467,0.0
TK06_03615,b1466,1.26e-58
TK06_03620,b1227,3.25e-81
TK06_03630,b0781,1.25e-61
TK06_03635,b4238,3.05e-34
TK06_03655,b0353,2.6499999999999996e-119
TK06_03735,b3955,0.0
TK06_03740,b2029,3.4399999999999995e-48
TK06_03750,b3697,1.0799999999999999e-23
TK06_03755,b1186,0.0
TK06_03810,b0751,1.16e-14
TK06_03820,b3057,4.01e-72
TK06_03850,b3473,2.83e-112
TK06_03860,b2647,5.23e-60
TK06_03875,b4317,1.17e-143
TK06_03880,b0140,7.83e-39
TK06_03885,b4315,2.06e-16
TK06_03935,b0820,0.0
TK06_03960,b0837,6.14e-158
TK06_03980,b3564,5.67e-59
TK06_03985,b4323,2.02e-122
TK06_04010,b4118,1.13e-13
TK06_04155,b3253,1.05e-108
TK06_04310,b2155,3.7200000000000003e-109
TK06_04365,b2841,9.74e-80
TK06_04455,b1111,7.42e-22
TK06_04720,b0305,7.32e-12
TK06_04730,b2382,6.53e-12
TK06_04850,b0247,6.039999999999999e-45
TK06_04875,b1763,1.55e-149
TK06_04945,b3713,4.16e-75
TK06_05050,b2801,1.1e-75
TK06_05080,b4036,2.8e-50
TK06_05350,b0688,0.0
TK06_05390,b2000,1.43e-20
TK06_05405,b3431,0.0
TK06_05420,b3416,8.230000000000001e-103
TK06_05430,b3429,5.91e-121
TK06_05445,b2689,4.9799999999999996e-23
TK06_05480,b0801,4.23e-38
TK06_05490,b1803,1.59e-71
TK06_05500,b2839,2.9599999999999997e-67
TK06_05530,b2977,3.15e-42
TK06_05545,b1415,0.0
TK06_05555,b2247,0.0
TK06_05560,b2246,5.67e-143
TK06_05565,b1422,1.62e-30
TK06_05590,b0925,1.3799999999999999e-52
TK06_05595,b0901,7.46e-12
TK06_05605,b3365,0.0
TK06_05610,b3366,4.19e-22
TK06_05660,b4062,8.48e-15
TK06_05715,b4135,3.16e-14
TK06_05720,b2585,8.23e-160
TK06_05745,b2257,1.17e-19
TK06_05770,b1393,1.26e-67
TK06_05900,b3521,9.01e-81
TK06_06070,b0286,4.800000000000001e-37
TK06_06105,b1622,3.15e-67
TK06_06115,b3003,1.4399999999999999e-95
TK06_06135,b0581,4.350000000000001e-21
TK06_06225,b3711,2.17e-22
TK06_06230,b1828,1.0400000000000001e-43
TK06_06240,b0970,2.35e-68
TK06_06305,b4396,2.5e-14
TK06_06340,b0900,3.37e-85
TK06_06445,b2327,2.07e-44
TK06_06450,b3996,1.23e-51
TK06_06465,b2076,0.0
TK06_06470,b2075,0.0
TK06_06475,b2074,1.6800000000000001e-118
TK06_06480,b1324,1.21e-81
TK06_06485,b1431,1.33e-58
TK06_06495,b3441,3.59e-38
TK06_06580,b4354,0.0
TK06_06600,b2322,2.73e-99
TK06_06615,b3579,5.85e-71
TK06_06620,b3578,7.539999999999999e-159
TK06_06625,b3577,1.3e-21
TK06_06675,b0350,3.35e-49
TK06_06680,b2245,4.75e-106
TK06_06690,b1007,1.34e-13
TK06_06730,b1384,6.710000000000001e-22
TK06_06755,b1385,7.62e-156
TK06_06775,b2437,2.87e-51
TK06_06785,b0545,1.47e-78
TK06_06790,b0546,2.1e-45
TK06_06835,b1650,1.2e-117
TK06_06860,b1661,5.18e-55
TK06_06900,b1435,0.0
TK06_06985,b2210,0.0
TK06_07005,b3588,0.0
TK06_07125,b0992,4.5e-16
TK06_07275,b1771,1.4e-49
TK06_07320,b3569,4.2900000000000003e-123
TK06_07325,b3565,0.0
TK06_07330,b3566,1.09e-139
TK06_07335,b3567,0.0
TK06_07340,b3568,1.02e-112
TK06_07390,b4079,1.2299999999999999e-158
TK06_07510,b3008,2.95e-91
TK06_07555,b2289,2.71e-87
TK06_07585,b0730,9.47e-29
TK06_07640,b1605,8.819999999999999e-138
TK06_07695,b4242,4.51e-101
TK06_07750,b3025,2.1699999999999998e-74
TK06_07805,b1534,2.4400000000000002e-70
TK06_07855,b2808,2.2700000000000003e-79
TK06_07860,b1635,1.8099999999999997e-52
TK06_08035,b2206,0.0
TK06_08040,b2203,2.4e-33
TK06_08045,b2202,2.78e-85
TK06_08095,b4105,1.64e-11
TK06_08145,b2989,5.68e-145
TK06_08175,b4367,2.45e-16
TK06_08180,b2211,3.65e-111
TK06_08210,b4290,2.92e-13
TK06_08215,b4288,7.15e-53
TK06_08225,b0588,7.41e-89
TK06_08265,b1197,0.0
TK06_08285,b1311,1.4000000000000001e-33
TK06_08290,b1312,3.2800000000000003e-43
TK06_08295,b4035,8.290000000000001e-132
TK06_08495,b1798,8.33e-21
TK06_08585,b1533,5.34e-22
TK06_08605,b1398,1.73e-22
TK06_08690,b4107,8.99e-25
TK06_08710,b1450,2.44e-34
TK06_08760,b1657,2.01e-135
TK06_08900,b1883,5.879999999999999e-119
TK06_08915,b1887,1.9099999999999999e-34
TK06_08970,b3747,0.0
TK06_08995,b2902,6.8e-95
TK06_09085,b1246,8.13e-92
TK06_09145,b1163,5.74e-28
TK06_09180,b0616,2.6e-39
TK06_09190,b1395,1.5900000000000002e-85
TK06_09320,b2542,6.879999999999999e-60
TK06_09330,b2538,2.91e-51
TK06_09345,b2710,4.89e-13
TK06_09535,b1647,1.92e-41
TK06_09585,b0715,6.7e-65
TK06_09590,b1328,2.77e-90
TK06_09595,b1327,3.21e-46
TK06_09670,b4111,3.07e-70
TK06_09685,b1988,1.04e-40
TK06_09700,b3844,2.13e-34
TK06_09705,b2584,8.58e-59
TK06_09770,b0572,2.9e-112
TK06_09880,b2624,1.43e-11
TK06_10190,b2070,2.06e-86
TK06_10195,b2072,4.3e-34
TK06_10200,b2073,5.09e-87
TK06_10230,b1912,1.1999999999999998e-67
TK06_10235,b1913,0.0
TK06_10240,b1914,1.44e-77
TK06_10250,b1843,3.7e-17
TK06_10270,b3775,1.35e-29
TK06_10355,b3526,1.57e-98
TK06_10385,b0810,1.66e-47
TK06_10455,b3414,3.75e-73
TK06_10465,b4019,0.0
TK06_10480,b2763,6.77e-14
TK06_10490,b1272,8.9e-115
TK06_10510,b4480,7.65e-26
TK06_10595,b1102,3.54e-88
TK06_10600,b4292,5.11e-66
TK06_10605,b4293,3.76e-55
TK06_10625,b1524,8.900000000000001e-133
TK06_10640,b3040,1.33e-16
TK06_10655,b1120,2.15e-19
TK06_10660,b0768,1.88e-45
TK06_10665,b2221,5.0699999999999994e-61
TK06_10670,b2222,3.4400000000000004e-70
TK06_10675,b2844,0.0
TK06_10690,b2787,0.0
TK06_10695,b3432,0.0
TK06_10700,b4239,2.3700000000000003e-64
TK06_10725,b3508,4.3499999999999997e-23
TK06_10740,b1439,6.1e-155
TK06_10750,b2431,1.09e-30
TK06_10755,b4150,3.82e-118
TK06_10780,b0756,3.72e-70
TK06_10785,b1781,5.84e-111
TK06_10790,b0060,0.0
TK06_10810,b0951,2e-78
TK06_10820,b1454,2.61e-18
TK06_10830,b0378,3.27e-161
TK06_10835,b0369,2.15e-175
TK06_10845,b2302,1.8799999999999997e-54
TK06_10855,b0503,1.41e-107
TK06_10860,b1764,2.8e-160
TK06_10865,b0411,3.49e-96
TK06_10915,b4146,1.9600000000000002e-33
TK06_10940,b2301,2.29e-49
TK06_10980,b1011,3.7e-19
TK06_10995,b1296,2.32e-82
TK06_11035,b0076,1.4599999999999998e-40
TK06_11055,b0039,5.83e-51
TK06_11135,b1974,6.82e-45
TK06_11145,b3081,0.0
TK06_11170,b0441,2.57e-72
TK06_11180,b0440,3.61e-42
TK06_11185,b0439,0.0
TK06_11190,b0438,0.0
TK06_11195,b0437,3.17e-114
TK06_11200,b0436,1.55e-154
TK06_11225,b0529,9.670000000000001e-144
TK06_11230,b2134,2.32e-142
TK06_11245,b1816,6.2399999999999996e-83
TK06_11255,b0020,2.51e-67
TK06_11265,b3089,0.0
TK06_11275,b1067,5.469999999999999e-38
TK06_11290,b2888,1.73e-100
TK06_11295,b1463,4.45e-52
TK06_11345,b3662,1.4e-85
TK06_11370,b2106,1.15e-104
TK06_11380,b3361,1.89e-55
TK06_11385,b2734,4.999999999999999e-34
TK06_11410,b4049,5.83e-127
TK06_11415,b0008,2.75e-130
TK06_11425,b1235,1.06e-23
TK06_11430,b2346,2.94e-30
TK06_11445,b2794,4.22e-96
TK06_11455,b0571,1.08e-102
TK06_11460,b0570,1.55e-84
TK06_11465,b1118,1.9e-84
TK06_11470,b1117,2.21e-87
TK06_11485,b3449,3.83e-24
TK06_11490,b3962,0.0
TK06_11495,b2214,6.08e-63
TK06_11510,b1114,0.0
TK06_11525,b1107,1.2e-98
TK06_11535,b4043,3.9e-89
TK06_11555,b1274,0.0
TK06_11565,b3845,0.0
TK06_11570,b3846,0.0
TK06_11585,b0949,0.0
TK06_11590,b4392,3.04e-92
TK06_11605,b2320,3.8e-97
TK06_11610,b1663,9.76e-126
TK06_11615,b3470,2.18e-26
TK06_11620,b2806,1.3e-114
TK06_11625,b1276,0.0
TK06_11635,b3072,1.9600000000000002e-70
TK06_11720,b3867,9.570000000000001e-160
TK06_11725,b1334,9.03e-91
TK06_11730,b0469,2.7399999999999997e-48
TK06_11735,b0472,1.19e-87
TK06_11740,b1449,2.2800000000000003e-161
TK06_11745,b0471,1.87e-44
TK06_11750,b0470,4.88e-160
TK06_11785,b2411,0.0
TK06_11790,b2412,1.38e-24
TK06_11805,b2867,4.5400000000000004e-29
TK06_11810,b2866,2.81e-59
TK06_11815,b2875,1.6e-18
TK06_11820,b2883,1.1200000000000002e-179
TK06_11825,b1540,5e-13
TK06_11830,b1433,1.74e-110
TK06_11835,b2959,9.740000000000001e-27
TK06_11840,b3182,5.3400000000000004e-27
TK06_11850,b0948,0.0
TK06_11855,b0945,1.82e-135
TK06_11905,b2852,9.12e-30
TK06_11930,b2851,1.64e-24
TK06_12055,b1342,1.9500000000000001e-47
TK06_12060,b3929,1.18e-60
TK06_12070,b1702,0.0
TK06_12075,b1703,3.1499999999999996e-94
TK06_12100,b3026,1.64e-47
TK06_12110,b4136,7.45e-110
TK06_12120,b0604,2.8400000000000005e-79
TK06_12185,b0391,2.66e-34
TK06_12190,b0947,6.31e-46
TK06_12215,b2086,1.7500000000000002e-73
TK06_12225,b0827,1.87e-94
TK06_12235,b3857,2.4599999999999996e-23
TK06_12270,b3098,4.26e-13
TK06_12285,b0160,9.019999999999999e-42
TK06_12295,b2370,2.3599999999999998e-147
TK06_12305,b1832,2.95e-58
TK06_12330,b1778,9.74e-50
TK06_12335,b2290,0.0
TK06_12340,b1829,5.76e-89
TK06_12350,b3039,3.34e-53
TK06_12355,b3162,1.03e-148
TK06_12370,b0916,5.3999999999999995e-62
TK06_12405,b2171,6.059999999999999e-23
TK06_12425,b1275,2.44e-158
TK06_12445,b2601,2.86e-152
TK06_12460,b0819,7.960000000000001e-66
TK06_12470,b0494,2.7699999999999998e-55
TK06_12475,b0495,4.26e-85
TK06_12480,b0496,5.1699999999999996e-126
TK06_12485,b3406,1.41e-50
TK06_12505,b4483,2.4e-78
TK06_12535,b1234,6.56e-53
TK06_12540,b0694,3.4900000000000004e-79
TK06_12545,b0695,1.45e-169
TK06_12550,b0696,2.7899999999999998e-45
TK06_12555,b0697,0.0
TK06_12560,b0698,0.0
TK06_12585,b0442,1.36e-17
TK06_12605,b2033,4.69e-17
TK06_12615,b2046,3.07e-29
TK06_12650,b3785,2.65e-12
TK06_12660,b0912,1.0099999999999999e-46
TK06_12670,b0911,0.0
TK06_12675,b0910,1.67e-93
TK06_12680,b0908,1.8499999999999998e-30
TK06_12685,b2021,1.09e-37
TK06_12690,b2599,2.35e-51
TK06_12695,b0907,5.819999999999999e-146
TK06_12700,b2231,0.0
TK06_12715,b2232,1.22e-108
TK06_12725,b1271,1.1e-76
TK06_12730,b1490,8.47e-33
TK06_12740,b2067,3.35e-72
TK06_12755,b1055,4e-40
TK06_12760,b0435,2.9e-22
TK06_12770,b1611,0.0
TK06_12775,b3184,1.24e-71
TK06_12795,b2324,3.34e-144
TK06_12800,b0674,8.01e-40
TK06_12825,b1582,1.44e-19
TK06_12850,b2194,4.33e-37
TK06_12855,b2195,1.02e-53
TK06_12860,b2196,0.0
TK06_12865,b2197,9.99e-44
TK06_12875,b2199,2.58e-81
TK06_12880,b2200,7.69e-58
TK06_12885,b2201,2.62e-58
TK06_12940,b1881,3.37e-25
TK06_12945,b1882,5.810000000000001e-57
TK06_12950,b1922,5.1300000000000006e-70
TK06_12965,b1879,0.0
TK06_12970,b1880,4.5500000000000004e-88
TK06_12975,b1950,7.22e-39
TK06_12980,b1949,4.04e-15
TK06_12985,b1948,1.51e-90
TK06_12995,b1946,2.3100000000000001e-35
TK06_13000,b1945,1.87e-82
TK06_13035,b1941,1.58e-176
TK06_13040,b1940,3.73e-11
TK06_13045,b1939,5.98e-96
TK06_13050,b1938,8.76e-99
TK06_13055,b1937,3.79e-19
TK06_13070,b2491,9.560000000000001e-88
TK06_13080,b1925,2.2200000000000002e-21
TK06_13085,b1924,3.98e-30
TK06_13095,b1923,5.259999999999999e-42
TK06_13110,b1091,1.9500000000000002e-27
TK06_13130,b2253,1.84e-64
TK06_13185,b1083,1.29e-17
TK06_13190,b1082,8.799999999999999e-62
TK06_13195,b1081,5.34e-35
TK06_13200,b1080,6.91e-104
TK06_13205,b1079,1.76e-31
TK06_13210,b1078,7.98e-106
TK06_13215,b1077,6.26e-51
TK06_13220,b1323,2.83e-148
TK06_13235,b0928,1.06e-133
TK06_13240,b1765,9.529999999999999e-52
TK06_13245,b1363,6.59e-72
TK06_13295,b1642,1.48e-26
TK06_13300,b3822,0.0
TK06_13310,b0468,1.8999999999999998e-24
TK06_13345,b2937,3.11e-57
TK06_13365,b1526,6.61e-99
TK06_13370,b4332,3.59e-20
TK06_13375,b0511,4.77e-57
TK06_13455,b0577,4.81e-114
TK06_13460,b3827,6.74e-87
TK06_13470,b1412,2.68e-60
TK06_13480,b2015,1.61e-26
TK06_13485,b1009,2.49e-16
TK06_13490,b3363,1.4e-77
TK06_13500,b0875,1.38e-103
TK06_13540,b1413,0.0
TK06_13545,b4016,2.9300000000000004e-169
TK06_13565,b2414,3.48e-157
TK06_13595,b0712,4.63e-45
TK06_13600,b0711,1.66e-38
TK06_13605,b0713,1.7799999999999998e-48
TK06_13610,b4279,9.72e-36
TK06_13620,b0223,8.069999999999999e-111
TK06_13630,b1845,4.75e-155
TK06_13650,b0410,1.37e-41
TK06_13665,b0484,1.6e-167
TK06_13690,b1181,3.22e-53
TK06_13705,b1179,2.94e-20
TK06_13710,b1804,2.23e-73
TK06_13720,b4114,2.19e-151
TK06_13760,b2351,8.070000000000001e-116
TK06_13805,b2476,1.76e-122
TK06_13820,b2478,1.36e-118
TK06_13825,b2479,1.77e-13
TK06_13830,b2480,5.08e-30
TK06_13835,b2493,3.17e-108
TK06_13845,b2494,1.07e-78
TK06_13850,b0161,5.48e-85
TK06_13855,b2571,6.62e-24
TK06_13865,b2573,7.55e-89
TK06_13870,b2574,0.0
TK06_13880,b2897,7.08e-19
TK06_13885,b2898,1.6099999999999999e-41
TK06_13925,b2580,5.82e-88
TK06_13980,b2183,2.7799999999999998e-61
TK06_14070,b3589,0.0
TK06_14080,b2080,1.1499999999999999e-48
TK06_14100,b2778,1.96e-18
TK06_14110,b2132,0.0
TK06_14150,b0404,1.0100000000000001e-27
TK06_14175,b0464,2.02e-53
TK06_14180,b0463,3.62e-142
TK06_14185,b0462,0.0
TK06_14230,b2587,0.0
TK06_14245,b1397,0.0
TK06_14265,b1827,6.71e-40
TK06_14275,b3493,0.0
TK06_14285,b0059,0.0
TK06_14300,b0868,3.15e-42
TK06_14305,b2916,2.24e-52
TK06_14310,b2923,2.72e-44
TK06_14315,b1656,3.5900000000000003e-103
TK06_14370,b2379,0.0
TK06_14380,b4268,6.56e-35
TK06_14385,b3438,6.22e-62
TK06_14415,b1805,0.0
TK06_14435,b1644,1.06e-79
TK06_14445,b3240,4.570000000000001e-43
TK06_14455,b4546,6.21e-16
TK06_14465,b1850,4.94e-61
TK06_14475,b1852,0.0
TK06_14480,b1853,3.2299999999999997e-115
TK06_14505,b3452,2.7899999999999997e-23
TK06_14515,b3880,2.3200000000000002e-125
TK06_14530,b2388,1.27e-67
TK06_14535,b1851,0.0
TK06_14590,b4254,3.55e-143
TK06_14595,b0521,2.03e-98
TK06_14605,b1696,2.16e-12
TK06_14640,b3458,7.300000000000001e-157
TK06_14645,b3457,1.51e-139
TK06_14650,b3456,7.97e-160
TK06_14655,b3455,1.51e-131
TK06_14660,b3454,3.74e-118
TK06_14715,b0019,5.609999999999999e-126
TK06_14720,b1641,6.6e-22
TK06_14730,b1638,7.06e-56
TK06_14745,b0799,4.25e-102
TK06_14765,b0957,3.92e-24
TK06_14780,b1233,1.55e-32
TK06_14825,b2308,8.82e-92
TK06_14830,b2307,1.6100000000000001e-103
TK06_14840,b2306,1.07e-120
TK06_14860,b2065,2.28e-13
TK06_14875,b0454,2.32e-16
TK06_14880,b0433,4.19e-40
TK06_14885,b0194,0.0
TK06_14895,b0231,4.34e-111
TK06_14925,b0835,0.0
TK06_14930,b4012,1.0500000000000001e-29
TK06_14940,b2124,2.7499999999999997e-52
TK06_14945,b0195,8.469999999999999e-60
TK06_14955,b2157,2.74e-78
TK06_14960,b4042,4.64e-32
TK06_14970,b2583,3.8100000000000005e-64
TK06_14990,b2698,1.48e-27
TK06_14995,b2699,0.0
TK06_15000,b2700,5.2899999999999997e-45
TK06_15015,b1373,4.9e-13
TK06_15035,b1153,3.84e-15
TK06_15190,b2733,0.0
TK06_15200,b2741,2.7299999999999997e-150
TK06_15205,b2743,1e-65
TK06_15210,b2744,1.4e-76
TK06_15215,b2745,2.45e-64
TK06_15220,b2746,3.67e-70
TK06_15225,b2154,7.6e-122
TK06_15230,b0356,0.0
TK06_15235,b3060,8.589999999999999e-54
TK06_15240,b2747,1.14e-65
TK06_15245,b2748,1.11e-14
TK06_15250,b2779,0.0
TK06_15255,b1215,1.27e-146
TK06_15260,b2780,0.0
TK06_15265,b0188,1.9299999999999997e-74
TK06_15270,b0185,9.17e-158
TK06_15275,b0184,0.0
TK06_15280,b0183,7.04e-93
TK06_15285,b0182,1.98e-132
TK06_15290,b0181,1.15e-95
TK06_15295,b0180,1.79e-56
TK06_15300,b0179,4.5099999999999996e-114
TK06_15315,b0176,1.02e-127
TK06_15320,b0173,1.01e-147
TK06_15325,b0175,9.25e-66
TK06_15330,b0174,6.65e-91
TK06_15335,b0172,4.23e-63
TK06_15340,b0171,2.4799999999999997e-115
TK06_15345,b0170,2.05e-105
TK06_15350,b0169,9.86e-126
TK06_15355,b0168,4.3200000000000005e-125
TK06_15360,b0167,0.0
TK06_15380,b4065,6.34e-140
TK06_15390,b2471,2.2900000000000002e-29
TK06_15400,b2810,3.66e-100
TK06_15405,b2811,8.7e-25
TK06_15410,b2812,1.14e-100
TK06_15415,b2472,8.13e-160
TK06_15420,b1822,4.0600000000000003e-66
TK06_15435,b4041,0.0
TK06_15445,b0453,4.35e-18
TK06_15470,b3497,3.45e-61
TK06_15490,b1868,2.3399999999999997e-55
TK06_15500,b1807,3.07e-63
TK06_15505,b0474,1.61e-100
TK06_15510,b3956,0.0
TK06_15555,b2534,1.0600000000000001e-32
TK06_15570,b0846,7.31e-13
TK06_15575,b4129,0.0
TK06_15615,b1846,1.96e-18
TK06_15630,b1440,0.0
TK06_15635,b1441,3.12e-159
TK06_15640,b1442,2.6099999999999998e-168
TK06_15645,b1443,3.14e-135
TK06_15650,b1444,0.0
TK06_15670,b1424,0.0
TK06_15680,b2892,0.0
TK06_15685,b0190,2.39e-28
TK06_15705,b0004,2e-74
TK06_15715,b2893,4.9600000000000004e-57
TK06_15720,b2894,1.1e-120
TK06_15725,b2606,7.24e-55
TK06_15730,b2607,7.81e-113
TK06_15735,b2608,2.3299999999999997e-40
TK06_15740,b2609,3.520000000000001e-27
TK06_15745,b2610,0.0
TK06_15750,b2611,7.08e-33
TK06_15755,b4461,9.28e-72
TK06_15760,b3523,1.1e-131
TK06_15780,b1870,9.330000000000001e-97
TK06_15785,b1871,1.78e-125
TK06_15790,b2559,3.33e-50
TK06_15815,b2507,0.0
TK06_15820,b2508,0.0
TK06_15835,b2509,1.94e-121
TK06_15845,b0074,3.75e-28
TK06_15855,b0219,6.87e-84
TK06_15860,b0600,8.36e-146
TK06_15865,b2511,0.0
TK06_15870,b2512,4.1e-57
TK06_15875,b2513,1.71e-15
TK06_15880,b2514,0.0
TK06_15885,b2515,0.0
TK06_15890,b2516,6.23e-28
TK06_15900,b2517,1.97e-156
TK06_15905,b2518,1.08e-62
