,query,evalue
IH404_07115,b2113,7.17e-110
IH404_07125,b2733,0.0
IH404_07330,b2700,7.66e-48
IH404_07335,b2699,0.0
IH404_07340,b2698,2.25e-25
IH404_07355,b2583,1.1700000000000001e-75
IH404_07365,b4042,9.11e-31
IH404_07370,b2157,1.69e-76
IH404_07380,b0195,3.24e-63
IH404_07385,b2124,1.7099999999999997e-54
IH404_07395,b4012,4.31e-29
IH404_07400,b0835,0.0
IH404_07405,b3747,0.0
IH404_07420,b1424,0.0
IH404_07425,b1846,2.79e-20
IH404_07485,b2891,0.0
IH404_07490,b4129,0.0
IH404_07495,b0846,1.22e-12
IH404_07505,b2534,1.24e-32
IH404_07535,b3956,0.0
IH404_07540,b0474,1.2e-98
IH404_07545,b1807,1.26e-63
IH404_07555,b1868,8.17e-58
IH404_07570,b3497,2.29e-60
IH404_07595,b0453,1.6e-16
IH404_07600,b4041,0.0
IH404_07615,b1822,8.57e-64
IH404_07620,b2472,4.51e-156
IH404_07625,b3533,1.16e-21
IH404_07630,b2812,7.26e-101
IH404_07635,b2811,7.42e-25
IH404_07640,b1680,1.3699999999999999e-104
IH404_07650,b2471,2.0999999999999998e-30
IH404_07655,b4065,4e-142
IH404_07665,b0167,0.0
IH404_07670,b0168,2.13e-117
IH404_07675,b0169,7.42e-126
IH404_07680,b0170,1.43e-102
IH404_07685,b0171,3.72e-115
IH404_07690,b0172,1.42e-59
IH404_07695,b0174,5.96e-92
IH404_07700,b0175,1.82e-64
IH404_07705,b0173,2.0800000000000002e-144
IH404_07710,b0176,1.1500000000000001e-129
IH404_07715,b0177,0.0
IH404_07725,b0179,6.35e-118
IH404_07730,b0180,7.89e-55
IH404_07735,b0181,1.3799999999999999e-92
IH404_07740,b0182,2.2699999999999998e-128
IH404_07745,b0183,7.84e-94
IH404_07750,b0184,0.0
IH404_07755,b0185,3.56e-160
IH404_07760,b0188,6.220000000000001e-79
IH404_07765,b2780,0.0
IH404_07770,b1215,7.09e-145
IH404_07775,b2779,0.0
IH404_07780,b2748,8.27e-15
IH404_07785,b2747,2.73e-66
IH404_07795,b3060,5.1e-56
IH404_07800,b0356,0.0
IH404_07805,b2154,2.04e-120
IH404_07810,b2746,1.19e-71
IH404_07815,b2745,1.9799999999999998e-61
IH404_07820,b2744,4.91e-75
IH404_07825,b2743,1.76e-65
IH404_07830,b2742,2.7999999999999997e-60
IH404_07835,b2741,3.61e-151
IH404_07845,b2065,3.48e-14
IH404_07865,b2306,4.23e-119
IH404_07875,b2307,2.0300000000000002e-105
IH404_07880,b2308,2.84e-91
IH404_07915,b1233,4.45e-30
IH404_07970,b1801,0.0
IH404_08100,b0799,2.88e-102
IH404_08110,b2430,1.94e-12
IH404_08120,b1638,1.93e-51
IH404_08125,b1641,3.52e-20
IH404_08130,b0019,7.490000000000001e-132
IH404_08185,b3454,2.72e-118
IH404_08190,b3455,2.82e-131
IH404_08195,b3456,4.8500000000000005e-157
IH404_08200,b3457,2.5599999999999998e-136
IH404_08205,b3458,2.7099999999999997e-152
IH404_08225,b0288,6.160000000000001e-37
IH404_08235,b0059,0.0
IH404_08265,b3493,0.0
IH404_08275,b1827,1.42e-40
IH404_08280,b0353,9.500000000000001e-56
IH404_08295,b1397,0.0
IH404_08310,b2587,0.0
IH404_08350,b0462,0.0
IH404_08355,b0463,4.61e-134
IH404_08360,b0464,2.2e-55
IH404_08380,b0404,3.9000000000000003e-29
IH404_08410,b1338,2.9e-28
IH404_08440,b2132,0.0
IH404_08485,b2800,8.82e-17
IH404_08500,b3589,0.0
IH404_08540,b1335,7.54e-36
IH404_08575,b2183,5.549999999999999e-68
IH404_08600,b2580,2.33e-87
IH404_08615,b2647,2.75e-50
IH404_08670,b2898,3.65e-43
IH404_08675,b2897,7e-19
IH404_08685,b2574,0.0
IH404_08690,b2573,7.55e-89
IH404_08700,b2571,5.04e-23
IH404_08705,b0161,9e-85
IH404_08710,b2494,4.99e-69
IH404_08720,b2480,6.53e-29
IH404_08725,b2479,5.87e-12
IH404_08730,b2478,3.27e-117
IH404_08745,b2476,2.0800000000000003e-123
IH404_08800,b1981,5.4799999999999994e-89
IH404_08805,b0516,1.09e-58
IH404_08825,b0768,2.17e-80
IH404_08925,b0340,3.46e-76
IH404_08930,b0339,8.88e-113
IH404_08935,b0338,1.34e-108
IH404_08955,b1804,1.9600000000000002e-70
IH404_08960,b1179,3.77e-19
IH404_08965,b1033,7.61e-26
IH404_08980,b1181,1.7299999999999997e-48
IH404_09000,b0410,6.18e-41
IH404_09020,b1845,6.8e-158
IH404_09030,b0223,1.05e-110
IH404_09045,b0713,1.83e-50
IH404_09050,b0711,3.4500000000000004e-35
IH404_09075,b2414,6.91e-154
IH404_09085,b1276,0.0
IH404_09090,b2806,1.21e-113
IH404_09095,b3470,1.9599999999999997e-23
IH404_09100,b1663,3.2900000000000005e-124
IH404_09105,b2320,3.7300000000000003e-100
IH404_09120,b4392,2.28e-92
IH404_09125,b0949,0.0
IH404_09140,b3846,0.0
IH404_09145,b3845,0.0
IH404_09155,b1274,0.0
IH404_09175,b4043,3.45e-88
IH404_09185,b1107,2.12e-97
IH404_09200,b1114,0.0
IH404_09210,b3962,0.0
IH404_09215,b3449,1.1500000000000002e-27
IH404_09230,b1117,4.0699999999999995e-90
IH404_09235,b1118,5.48e-83
IH404_09240,b0570,1.35e-85
IH404_09245,b0571,2.64e-104
IH404_09255,b2794,1.66e-92
IH404_09270,b2346,1.19e-33
IH404_09275,b1235,1.15e-22
IH404_09285,b0008,1.53e-135
IH404_09290,b4049,2.32e-139
IH404_09325,b2210,0.0
IH404_09355,b2795,0.0
IH404_09385,b1659,1.97e-149
IH404_09390,b1660,2.78e-151
IH404_09440,b0830,4.92e-57
IH404_09445,b1271,3.58e-77
IH404_09455,b2232,1.3799999999999999e-108
IH404_09470,b2231,0.0
IH404_09475,b0907,1.91e-145
IH404_09480,b2599,7.91e-51
IH404_09485,b2021,2.77e-33
IH404_09495,b0910,1.05e-91
IH404_09500,b0911,0.0
IH404_09510,b0912,8.670000000000001e-47
IH404_09530,b2037,2.35e-20
IH404_09545,b3628,1.94e-14
IH404_09555,b3784,9.7e-14
IH404_09570,b0442,1.04e-17
IH404_09600,b0698,0.0
IH404_09605,b0697,0.0
IH404_09610,b0696,2.3899999999999998e-42
IH404_09615,b0695,6.07e-165
IH404_09620,b0694,6.35e-78
IH404_09625,b1234,3.79e-54
IH404_09675,b4483,6.27e-77
IH404_09715,b3406,6.18e-86
IH404_09720,b0496,2.48e-121
IH404_09725,b0495,6.23e-86
IH404_09730,b0494,3.9799999999999994e-54
IH404_09740,b0819,8.1e-65
IH404_09755,b2601,5.4700000000000003e-154
IH404_09785,b1275,1.63e-158
IH404_09805,b2171,2.64e-23
IH404_09830,b2289,4.69e-43
IH404_09840,b0916,7.579999999999999e-61
IH404_09850,b0121,4.67e-12
IH404_09860,b3162,2.54e-149
IH404_09865,b3039,5.44e-54
IH404_09875,b1829,4.339999999999999e-89
IH404_09880,b2290,0.0
IH404_09885,b1778,1.59e-49
IH404_09905,b1832,6.48e-58
IH404_09910,b2370,2.06e-151
IH404_09925,b0160,1.95e-43
IH404_09940,b3098,5.71e-13
IH404_09975,b3857,4.55e-25
IH404_09985,b0827,8.41e-92
IH404_10000,b2201,9.4e-59
IH404_10005,b2200,9.050000000000001e-58
IH404_10010,b2199,7.959999999999999e-82
IH404_10020,b2197,3.49e-45
IH404_10025,b2196,0.0
IH404_10030,b2195,3.44e-55
IH404_10035,b2194,1.4e-36
IH404_10040,b4076,3.12e-11
IH404_10050,b4094,2.11e-47
IH404_10095,b1676,1.0499999999999999e-95
IH404_10105,b0509,2.4499999999999998e-135
IH404_10110,b0508,5.19e-105
IH404_10115,b0507,0.0
IH404_10125,b0228,1.28e-11
IH404_10135,b1958,3.56e-125
IH404_10165,b4068,7.29e-39
IH404_10170,b4067,0.0
IH404_10175,b0720,0.0
IH404_10180,b0721,1.86e-42
IH404_10185,b0722,9.599999999999999e-23
IH404_10190,b0723,0.0
IH404_10195,b0724,4.2000000000000004e-122
IH404_10200,b0726,0.0
IH404_10205,b0727,2.7900000000000002e-164
IH404_10210,b0116,8.93e-109
IH404_10215,b0728,0.0
IH404_10220,b0729,1.2e-179
IH404_10225,b0401,0.0
IH404_10250,b0473,0.0
IH404_10280,b2323,0.0
IH404_10285,b0954,1.41e-80
IH404_10305,b3608,7.490000000000001e-70
IH404_10315,b2340,2.96e-19
IH404_10325,b1686,3.98e-45
IH404_10345,b1688,4.22e-61
IH404_10350,b3911,9.630000000000001e-37
IH404_10360,b1281,5.839999999999999e-89
IH404_10500,b0221,0.0
IH404_10510,b0838,2.97e-50
IH404_10515,b0127,4.42e-147
IH404_10520,b0128,2.4e-110
IH404_10545,b4148,7.96e-43
IH404_10555,b0393,1.0899999999999998e-89
IH404_10590,b4207,1.8e-60
