complex_id,name,genes,mod,replace
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),MT1_3703(2) AND MT1_3702(2),,
CPLX_K2L4Aabctex-0,KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular),MT1_1547() AND MT1_1546() AND MT1_1252() AND MT1_1253() AND MT1_4180(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,MT1_0778() AND MT1_0777() AND MT1_0908(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,MT1_0777() AND MT1_0908(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),MT1_0278() AND MT1_2779(),,
CPLX_rxn13892-0,,MT1_1459() AND MT1_1460() AND MT1_1458() AND MT1_1457(),,
CPLX_rxn13892-1,,MT1_3953() AND MT1_3952(),,
CPLX_rxn13892-2,,MT1_3962() AND MT1_3961() AND MT1_3960(),,
CPLX_SUCD4i-0,,MT1_1760() AND MT1_1759() AND MT1_1758(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,MT1_1565() AND MT1_1562() AND MT1_1560() AND MT1_1561(),,
CPLX_FRDO4r-0,Ferredoxin oxidoreductase,MT1_1565() AND MT1_4039(),,
CPLX_I4FE4SRfdx-0,ISC 4Fe 4S Reduction,MT1_1565() AND MT1_1561(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),MT1_2018(1) AND MT1_2020(1) AND MT1_2019(1) AND MT1_2021(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,MT1_3233() AND MT1_3331(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),MT1_0190() AND MT1_0189() AND MT1_0188(2),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,MT1_3936() AND MT1_3937(),,
CPLX_RDXRx-0,,MT1_4398() AND MT1_4399(),,
CPLX_NO3R1bpp_q8-0,,MT1_3071() AND MT1_3072() AND MT1_3073() AND MT1_3074() AND MT1_3075(),,
CPLX_NTRIR2x-0,Nitrite Reductase (NADH),MT1_1968() AND MT1_1967(),,
CPLX_NIR1-0,,MT1_3899() AND MT1_3900(),,
CPLX_NIR1-1,,MT1_3899() AND MT1_3901(),,
CPLX_NORRDX1-0,,MT1_3895() AND MT1_3894() AND MT1_3893() AND MT1_3900(),,
CPLX_NADNAQ_q8-0,H+-translocating NADH:quinone oxidoreductase,MT1_3267() AND MT1_3266() AND MT1_3265() AND MT1_3264() AND MT1_3263() AND MT1_3262(),,
CPLX_rxn12880_pphn-0,,MT1_3887() AND MT1_3886(),,
CPLX_CYTCBB4pp_1-0,,MT1_2649() AND MT1_2648() AND MT1_2647() AND MT1_2646() AND MT1_0648(),,
CPLX_CYTCBB4pp_2-0,,MT1_2645() AND MT1_2648() AND MT1_2644() AND MT1_2643() AND MT1_0648(),,
CPLX_CYTCAA6pp-0,,MT1_0200() AND MT1_0199() AND MT1_0198() AND MT1_0197() AND MT1_0648(),,
CPLX_CIO3pp_q8-0,,MT1_1945() AND MT1_1946(),,
CPLX_FRUptspp-0,D-fructose transport via PEP:Pyr PTS (periplasm),MT1_1217() AND MT1_1219(),,
MT1_0031-MONOMER,,,mn2(1),
MT1_0058-MONOMER,,,mg2(1),
MT1_0059-MONOMER,,,pydx5p(1),
MT1_0063-MONOMER,,,zn2(1),
MT1_0086-MONOMER,,,pydx5p(1),
MT1_0089-MONOMER,,,hco3(1),
MT1_0187-MONOMER,,,hemed(6),
MT1_0192-MONOMER,,,mg2(1),
MT1_0192-MONOMER,,,ca2(1),
MT1_0223-MONOMER,,,fad(1),
MT1_0225-MONOMER,,,nad(1),
MT1_0240-MONOMER,,,zn2(1),
MT1_0240-MONOMER,,,cobalt2(1),
MT1_0270-MONOMER,,,mn2(1),
MT1_0275-MONOMER,,,fe2(1),
MT1_0276-MONOMER,,,mg2(1) AND k(1),
MT1_0291-MONOMER,,,mg2(1),
MT1_0314-MONOMER,,,mg2(1),
MT1_0468-MONOMER,,,mg2(1),
MT1_0489-MONOMER,,,nad(1),
MT1_0534-MONOMER,,,zn2(1),
MT1_0537-MONOMER,,,mg2(1),
MT1_0547-MONOMER,,,mg2(1),
MT1_0547-MONOMER,,,ca2(1),
MT1_0547-MONOMER,,,mn2(1),
MT1_0575-MONOMER,,,mg2(1),
MT1_0576-MONOMER,,,mg2(1),
MT1_0583-MONOMER,,,mg2(1),
MT1_0583-MONOMER,,,mn2(1),
MT1_0583-MONOMER,,,cobalt2(1),
MT1_0618-MONOMER,,,mg2(1),
MT1_0618-MONOMER,,,mn2(1),
MT1_0628-MONOMER,,,mn2(1),
MT1_0630-MONOMER,,,Oxidized(1),
MT1_0696-MONOMER,,,ca2(1),
MT1_0703-MONOMER,,,4fe4s(1),
MT1_0711-MONOMER,,,mg2(1),
MT1_0745-MONOMER,,,mg2(1),
MT1_0758-MONOMER,,,cobalt2(1) AND zn2(1),
MT1_0758-MONOMER,,,mn2(1) AND zn2(1),
MT1_0758-MONOMER,,,ni2(1) AND zn2(1),
MT1_0764-MONOMER,,,mg2(1),
MT1_0774-MONOMER,,,pydx5p(1),
MT1_0781-MONOMER,,,fad(1),
MT1_0791-MONOMER,,,k(4) AND mg2(1),
MT1_0791-MONOMER,,,k(4) AND mn2(1),
MT1_0791-MONOMER,,,k(4) AND cobalt2(1),
MT1_0791-MONOMER,,,k(4) AND zn2(1),
MT1_0791-MONOMER,,,k(4) AND cd2(1),
MT1_0791-MONOMER,,,k(4) AND ni2(1),
MT1_0791-MONOMER,,,k(4) AND ca2(1),
MT1_0791-MONOMER,,,nh4(4) AND mg2(1),
MT1_0791-MONOMER,,,nh4(4) AND mn2(1),
MT1_0791-MONOMER,,,nh4(4) AND cobalt2(1),
MT1_0791-MONOMER,,,nh4(4) AND zn2(1),
MT1_0791-MONOMER,,,nh4(4) AND cd2(1),
MT1_0791-MONOMER,,,nh4(4) AND ni2(1),
MT1_0791-MONOMER,,,nh4(4) AND ca2(1),
MT1_0791-MONOMER,,,tl(4) AND mg2(1),
MT1_0791-MONOMER,,,tl(4) AND mn2(1),
MT1_0791-MONOMER,,,tl(4) AND cobalt2(1),
MT1_0791-MONOMER,,,tl(4) AND zn2(1),
MT1_0791-MONOMER,,,tl(4) AND cd2(1),
MT1_0791-MONOMER,,,tl(4) AND ni2(1),
MT1_0791-MONOMER,,,tl(4) AND ca2(1),
MT1_0791-MONOMER,,,cs(4) AND mg2(1),
MT1_0791-MONOMER,,,cs(4) AND mn2(1),
MT1_0791-MONOMER,,,cs(4) AND cobalt2(1),
MT1_0791-MONOMER,,,cs(4) AND zn2(1),
MT1_0791-MONOMER,,,cs(4) AND cd2(1),
MT1_0791-MONOMER,,,cs(4) AND ni2(1),
MT1_0791-MONOMER,,,cs(4) AND ca2(1),
MT1_0791-MONOMER,,,LI(4) AND mg2(1),
MT1_0791-MONOMER,,,LI(4) AND mn2(1),
MT1_0791-MONOMER,,,LI(4) AND cobalt2(1),
MT1_0791-MONOMER,,,LI(4) AND zn2(1),
MT1_0791-MONOMER,,,LI(4) AND cd2(1),
MT1_0791-MONOMER,,,LI(4) AND ni2(1),
MT1_0791-MONOMER,,,LI(4) AND ca2(1),
MT1_0791-MONOMER,,,na1(4) AND mg2(1),
MT1_0791-MONOMER,,,na1(4) AND mn2(1),
MT1_0791-MONOMER,,,na1(4) AND cobalt2(1),
MT1_0791-MONOMER,,,na1(4) AND zn2(1),
MT1_0791-MONOMER,,,na1(4) AND cd2(1),
MT1_0791-MONOMER,,,na1(4) AND ni2(1),
MT1_0791-MONOMER,,,na1(4) AND ca2(1),
MT1_0796-MONOMER,,,thmpp(1) AND mn2(1) AND mg2(1),
MT1_0870-MONOMER,,,4fe4s(1) AND 2fe2s(1),
MT1_0874-MONOMER,,,mg2(1),
MT1_0886-MONOMER,,,pydx5p(6),
MT1_0886-MONOMER,,,pydx5p(1),
MT1_0901-MONOMER,,,mg2(1),
MT1_0914-MONOMER,,,mg2(1),
MT1_0924-MONOMER,,,mg2(1),
MT1_0935-MONOMER,,,mg2(2),
MT1_0944-MONOMER,,,mg2(1),
MT1_0954-MONOMER,,,4fe4s(2),
MT1_0966-MONOMER,,,4fe4s(1),
MT1_0969-MONOMER,,,pydx5p(1),
MT1_0970-MONOMER,,,mg2(1),
MT1_1055-MONOMER,,,mg2(1),
MT1_1058-MONOMER,,,mg2(1),
MT1_1059-MONOMER,,,mg2(1),
MT1_1061-MONOMER,,,mg2(1),
MT1_1066-MONOMER,,,thmpp(1),
MT1_1067-MONOMER,,,mg2(1),
MT1_1067-MONOMER,,,mn2(1),
MT1_1077-MONOMER,,,mg2(1),
MT1_1084-MONOMER,,,mg2(1),
MT1_1098-MONOMER,,,adocbl(1),
MT1_1098-MONOMER,,,4fe4s(2),
MT1_1104-MONOMER,,,mg2(2),
MT1_1110-MONOMER,,,mg2(1),
MT1_1130-MONOMER,,,mg2(1),
MT1_1133-MONOMER,,,mg2(1) AND cu(1) AND fad(1),
MT1_1135-MONOMER,,,mg2(1),
MT1_1138-MONOMER,,,mg2(1),
MT1_1175-MONOMER,,,ca2(1) AND pqq(1),
MT1_1218-MONOMER,,,mg2(1),
MT1_1255-MONOMER,,,mg2(1),
MT1_1266-MONOMER,,,mn2(1),
MT1_1303-MONOMER,,,k(1) AND mg2(1),
MT1_1306-MONOMER,,,mg2(1),
MT1_1321-MONOMER,,,mg2(1),
MT1_1345-MONOMER,,,mg2(1),
MT1_1360-MONOMER,,,mg2(1),
MT1_1362-MONOMER,,,zn2(1),
MT1_1375-MONOMER,,,mg2(1) AND pi(1),
MT1_1375-MONOMER,,,mn2(1) AND pi(1),
MT1_1376-MONOMER,,,mg2(1),
MT1_1398-MONOMER,,,mn2(1) AND mg2(1),
MT1_1445-MONOMER,,,zn2(1),
MT1_1488-MONOMER,,,mg2(1),
MT1_1494-MONOMER,,,zn2(2),
MT1_1529-MONOMER,,,zn2(1),
MT1_1542-MONOMER,,,mg2(1),
MT1_1545-MONOMER,,,zn2(1),
MT1_1551-MONOMER,,,zn2(6),
MT1_1556-MONOMER,,,mg2(1),
MT1_1560-MONOMER,,,pydx5p(2),
MT1_1561-MONOMER,,,fe2(1),
MT1_1561-MONOMER,,,fe2(2),
MT1_1567-MONOMER,,,mg2(1),
MT1_1567-MONOMER,,,mn2(1),
MT1_1567-MONOMER,,,ca2(1),
MT1_1568-MONOMER,,,4fe4s(1),
MT1_1571-MONOMER,,,mn2(1),
MT1_1572-MONOMER,,,mg2(4),
MT1_1594-MONOMER,,,mg2(1),
MT1_1597-MONOMER,,,zn2(2),
MT1_1600-MONOMER,,,Oxidized(1),
MT1_1612-MONOMER,,,mg2(6),
MT1_1612-MONOMER,,,lys__L(1),
MT1_1631-MONOMER,,,mg2(1),
MT1_1632-MONOMER,,,mg2(1),
MT1_1655-MONOMER,,,fad(1),
MT1_1657-MONOMER,,,mg2(1),
MT1_1657-MONOMER,,,mn2(1),
MT1_1696-MONOMER,,,pheme(1),
MT1_1720-MONOMER,,,pydx5p(1),
MT1_1721-MONOMER,,,4fe4s(1),
MT1_1723-MONOMER,,,mg2(1),
MT1_1791-MONOMER,,,cu2(1),
MT1_1884-MONOMER,,,mg2(5),
MT1_1889-MONOMER,,,pydx5p(1),
MT1_1890-MONOMER,,,zn2(4),
MT1_1931-MONOMER,,,mg2(1) AND mn2(1),
MT1_1940-MONOMER,,,mg2(1),
MT1_1941-MONOMER,,,pydx5p(1),
MT1_1957-MONOMER,,,mg2(1),
MT1_1972-MONOMER,,,mg2(1),
MT1_1990-MONOMER,,,fmn(1),
MT1_2003-MONOMER,,,mg2(1),
MT1_2003-MONOMER,,,mn2(1),
MT1_2009-MONOMER,,,zn2(1),
MT1_2046-MONOMER,,,mg2(1),
MT1_2062-MONOMER,,,ca2(1),
MT1_2067-MONOMER,,,fe2(2),
MT1_2077-MONOMER,,,mg2(1),
MT1_2082-MONOMER,,,mg2(1),
MT1_2089-MONOMER,,,mg2(1),
MT1_2089-MONOMER,,,mn2(1),
MT1_2099-MONOMER,,,mn2(1),
MT1_2099-MONOMER,,,mg2(1),
MT1_2112-MONOMER,,,mg2(1),
MT1_2133-MONOMER,,,hco3(1),
MT1_2241-MONOMER,,,mg2(1),
MT1_2278-MONOMER,,,zn2(1),
MT1_2278-MONOMER,,,mg2(1),
MT1_2323-MONOMER,,,mg2(1),
MT1_2336-MONOMER,,,fad(1),
MT1_2363-MONOMER,,,zn2(1),
MT1_2403-MONOMER,,,mg2(1),
MT1_2424-MONOMER,,,mg2(1),
MT1_2443-MONOMER,,,mg2(1),
MT1_2444-MONOMER,,,fe2(1),
MT1_2452-MONOMER,,,4fe4s(1),
MT1_2456-MONOMER,,,fad(1),
MT1_2528-MONOMER,,,zn2(1),
MT1_2535-MONOMER,,,4fe4s(1),
MT1_2548-MONOMER,,,zn2(1) AND cbl1(1),
MT1_2574-MONOMER,,,pydx5p(1),
MT1_2579-MONOMER,,,zn2(1),
MT1_2615-MONOMER,,,mg2(1),
MT1_2621-MONOMER,,,mg2(1),
MT1_2628-MONOMER,,,mg2(1),
MT1_2640-MONOMER,,,4fe4s(1),
MT1_2655-MONOMER,,,mg2(1),
MT1_2655-MONOMER,,,mn2(1),
MT1_2658-MONOMER,,,mg2(1),
MT1_2658-MONOMER,,,mn2(1),
MT1_2681-MONOMER,,,fmnh2(1),
MT1_2681-MONOMER,,,fadh2(1),
MT1_2693-MONOMER,,,mg2(1),
MT1_2695-MONOMER,,,pydx5p(1),
MT1_2697-MONOMER,,,pydx5p(1),
MT1_2746-MONOMER,,,zn2(1),
MT1_2806-MONOMER,,,pydx5p(2),
MT1_2861-MONOMER,,,fad(1),
MT1_2866-MONOMER,,,mg2(1),
MT1_2957-MONOMER,,,pydx5p(1),
MT1_2969-MONOMER,,,nad(1),
MT1_2984-MONOMER,,,pydx5p(1),
MT1_2994-MONOMER,,,4fe4s(1),
MT1_3099-MONOMER,,,mg2(1) AND zn2(1),
MT1_3104-MONOMER,,,pydx5p(1),
MT1_3117-MONOMER,,,ca2(1),
MT1_3171-MONOMER,,,4fe4s(1),
MT1_3203-MONOMER,,,k(1) AND mg2(1),
MT1_3212-MONOMER,,,pydx5p(1),
MT1_3215-MONOMER,,,zn2(1) AND cobalt2(1),
MT1_3216-MONOMER,,,zn2(2),
MT1_3229-MONOMER,,,mg2(1),
MT1_3231-MONOMER,,,pydx5p(1),
MT1_3233-MONOMER,,,pan4p(1),
MT1_3233-MONOMER,,,pan4p(1) AND ac(1),
MT1_3233-MONOMER,,,pan4p(1) AND mal(1),
MT1_3233-MONOMER,,,pan4p(1) AND but2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND act(1),
MT1_3233-MONOMER,,,pan4p(1) AND but(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ha(1),
MT1_3233-MONOMER,,,pan4p(1) AND egme(1),
MT1_3233-MONOMER,,,pan4p(1) AND ogme(1),
MT1_3233-MONOMER,,,pan4p(1) AND gme(1),
MT1_3233-MONOMER,,,pan4p(1) AND hgme(1),
MT1_3233-MONOMER,,,pan4p(1) AND thex2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ohex(1),
MT1_3233-MONOMER,,,pan4p(1) AND hex(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hhex(1),
MT1_3233-MONOMER,,,pan4p(1) AND pim(1),
MT1_3233-MONOMER,,,pan4p(1) AND epme(1),
MT1_3233-MONOMER,,,pan4p(1) AND opme(1),
MT1_3233-MONOMER,,,pan4p(1) AND pme(1),
MT1_3233-MONOMER,,,pan4p(1) AND hpme(1),
MT1_3233-MONOMER,,,pan4p(1) AND toct2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ooct(1),
MT1_3233-MONOMER,,,pan4p(1) AND oc(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hoct(1),
MT1_3233-MONOMER,,,pan4p(1) AND tdec2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND cdec3e(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3odec(1),
MT1_3233-MONOMER,,,pan4p(1) AND dca(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hdec(1),
MT1_3233-MONOMER,,,pan4p(1) AND t3c5ddece(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ocddec5e(1),
MT1_3233-MONOMER,,,pan4p(1) AND tddec2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND cddec5e(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3oddec(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hcddec5e(1),
MT1_3233-MONOMER,,,pan4p(1) AND ddca(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hddec(1),
MT1_3233-MONOMER,,,pan4p(1) AND t3c7mrse(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ocmrs7e(1),
MT1_3233-MONOMER,,,pan4p(1) AND tde(1),
MT1_3233-MONOMER,,,pan4p(1) AND tmrs2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3omrs(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hcmrs7e(1),
MT1_3233-MONOMER,,,pan4p(1) AND myrs(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hmrs(1),
MT1_3233-MONOMER,,,pan4p(1) AND t3c9palme(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ocpalm9e(1),
MT1_3233-MONOMER,,,pan4p(1) AND hde(1),
MT1_3233-MONOMER,,,pan4p(1) AND tpalm2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3opalm(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hcpalm9e(1),
MT1_3233-MONOMER,,,pan4p(1) AND palm(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hpalm(1),
MT1_3233-MONOMER,,,pan4p(1) AND t3c11vace(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ocvac11e(1),
MT1_3233-MONOMER,,,pan4p(1) AND toctd2e(1),
MT1_3233-MONOMER,,,pan4p(1) AND octe(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3ooctd(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hcvac11e(1),
MT1_3233-MONOMER,,,pan4p(1) AND ocdca(1),
MT1_3233-MONOMER,,,pan4p(1) AND 3hocta(1),
MT1_3243-MONOMER,,,zn2(2),
MT1_3244-MONOMER,,,fad(1),
MT1_3246-MONOMER,,,mg2(1),
MT1_3248-MONOMER,,,mg2(1),
MT1_3258-MONOMER,,,mg2(1),
MT1_3259-MONOMER,,,fad(1),
MT1_3269-MONOMER,,,mg2(1),
MT1_3290-MONOMER,,,mg2(1),
MT1_3311-MONOMER,,,cobalt2(1),
MT1_3313-MONOMER,,,mn2(1),
MT1_3321-MONOMER,,,mg2(1),
MT1_3321-MONOMER,,,mn2(1),
MT1_3321-MONOMER,,,cobalt2(1),
MT1_3323-MONOMER,,,mg2(4),
