,query,evalue
MT1_0681,b1253,3.07e-34
MT1_0684,b3726,6.58e-22
MT1_0685,b3725,3.02e-117
MT1_0686,b3724,1.4900000000000002e-73
MT1_0696,b2239,1.6199999999999998e-48
MT1_0697,b0048,8.52e-44
MT1_0700,b2660,9.4e-39
MT1_0701,b3654,5.26e-162
MT1_0702,b3402,1.24e-18
MT1_0703,b3771,0.0
MT1_0705,b0967,1.6699999999999998e-68
MT1_0706,b3153,6.57e-39
MT1_0708,b3635,1.6e-110
MT1_0710,b2562,6.96e-28
MT1_0711,b3634,3.34e-69
MT1_0723,b3353,2.2100000000000002e-73
MT1_0724,b3465,3.88e-64
MT1_0726,b1494,3.36e-19
MT1_0727,b3464,3e-141
MT1_0728,b3463,9.17e-88
MT1_0729,b3462,1.3500000000000001e-58
MT1_0730,b3461,4.38e-124
MT1_0732,b3208,3.78e-67
MT1_0733,b2807,1.62e-19
MT1_0735,b3991,1.1700000000000001e-64
MT1_0736,b2960,5.13e-97
MT1_0738,b0521,2.15e-101
MT1_0739,b4254,1.99e-148
MT1_0741,b1605,5.93e-137
MT1_0744,b2955,2.8e-145
MT1_0745,b2954,1.94e-65
MT1_0750,b2952,3.17e-30
MT1_0751,b0386,1.99e-44
MT1_0752,b2951,8.59e-85
MT1_0753,b2950,2.51e-96
MT1_0758,b0512,1.5200000000000002e-27
MT1_0759,b4245,1.24e-38
MT1_0761,b2949,1.14e-47
MT1_0762,b2948,7.29e-47
MT1_0764,b2947,2.81e-143
MT1_0773,b2946,1.86e-64
MT1_0774,b0774,8.21e-99
MT1_0775,b1057,1.05e-71
MT1_0776,b1056,2.3999999999999997e-90
MT1_0777,b0463,4.69e-132
MT1_0778,b0462,0.0
MT1_0779,b0572,3.6e-114
MT1_0780,b0797,5.81e-164
MT1_0781,b3941,4.8200000000000005e-70
MT1_0787,b3647,8.85e-131
MT1_0791,b2942,0.0
MT1_0796,b2935,0.0
MT1_0797,b2927,5e-127
MT1_0798,b2926,0.0
MT1_0801,b3137,7.92e-54
MT1_0809,b3492,6.14e-159
MT1_0811,b0960,2.79e-168
MT1_0813,b1343,2.53e-173
MT1_0820,b4292,5.53e-43
MT1_0829,b3819,2.59e-85
MT1_0830,b2137,1.61e-56
MT1_0831,b3519,0.0
MT1_0833,b0489,7.060000000000001e-37
MT1_0838,b2666,4.51e-16
MT1_0844,b1126,5.45e-92
MT1_0849,b3872,1.55e-34
MT1_0854,b3442,3.26e-14
MT1_0855,b1706,3.66e-160
MT1_0856,b0465,0.0
MT1_0857,b1191,0.0
MT1_0867,b3499,4.0200000000000004e-85
MT1_0868,b3859,5.1499999999999996e-98
MT1_0869,b3413,6.8799999999999994e-34
MT1_0870,b0775,7.42e-178
MT1_0871,b0776,2.2299999999999998e-95
MT1_0872,b3412,1.6700000000000001e-22
MT1_0873,b0777,8.67e-42
MT1_0874,b0778,2.18e-66
MT1_0880,b4219,1.35e-71
MT1_0883,b0115,0.0
MT1_0884,b0114,0.0
MT1_0885,b3053,0.0
MT1_0886,b3770,1.28e-101
MT1_0887,b3620,2.05e-122
MT1_0888,b3621,5.4e-111
MT1_0889,b3631,1.83e-136
MT1_0890,b3630,5.42e-103
MT1_0896,b3615,5.19e-13
MT1_0901,b0914,1.08e-155
MT1_0902,b3052,0.0
MT1_0906,b0543,1.1200000000000001e-32
MT1_0907,b3633,1.05e-152
MT1_0908,b3035,1.65e-68
MT1_0909,b3994,0.0
MT1_0914,b3034,2.07e-65
MT1_0915,b3033,6.4e-29
MT1_0916,b3032,2.82e-62
MT1_0917,b3031,3.94e-37
MT1_0918,b3030,0.0
MT1_0921,b3019,0.0
MT1_0924,b4388,1.86e-61
MT1_0928,b4160,7.38e-102
MT1_0931,b1890,1.25e-74
MT1_0932,b1889,1.34e-67
MT1_0933,b4161,2.87e-99
MT1_0935,b4162,6.38e-95
MT1_0936,b3152,2.29e-62
MT1_0942,b0065,5.65e-30
MT1_0943,b0243,5.13e-133
MT1_0944,b0639,3.2599999999999997e-34
MT1_0945,b0637,1.12e-36
MT1_0946,b0636,7.499999999999999e-67
MT1_0947,b0635,0.0
MT1_0948,b0634,3.6800000000000003e-122
MT1_0949,b2701,2.7e-84
MT1_0950,b0633,1e-23
MT1_0951,b0839,6.24e-120
MT1_0953,b0630,4.47e-78
MT1_0954,b0628,4.5200000000000004e-97
MT1_0957,b0640,2.12e-37
MT1_0959,b0642,0.0
MT1_0962,b0657,6.97e-110
MT1_0963,b0658,1.47e-84
MT1_0964,b0659,1.26e-48
MT1_0965,b0660,3.7e-134
MT1_0966,b0661,0.0
MT1_0969,b0154,0.0
MT1_0970,b3993,2.36e-20
MT1_0971,b2103,5.52e-35
MT1_0974,b4187,1.37e-142
MT1_0977,b1982,0.0
MT1_0988,b0803,3.07e-42
MT1_0991,b0511,6.190000000000001e-56
MT1_0995,b1448,1.16e-71
MT1_1003,b1539,2.35e-88
MT1_1009,b1135,5.33e-78
MT1_1013,b3915,4.37e-87
MT1_1015,b0148,0.0
MT1_1044,b0452,3.77e-103
MT1_1046,b0492,3.4600000000000004e-56
MT1_1047,b0147,1.7600000000000003e-27
MT1_1050,b0413,8.61e-75
MT1_1051,b0414,9.02e-131
MT1_1054,b1662,4.38e-33
MT1_1055,b3041,2.62e-72
MT1_1056,b0415,2.53e-60
MT1_1057,b0416,5.43e-44
MT1_1058,b0417,2.0700000000000001e-85
MT1_1059,b0418,1.66e-48
MT1_1061,b1277,1.5500000000000001e-86
MT1_1063,b0158,1.3e-28
MT1_1066,b0420,0.0
MT1_1067,b0421,2.8500000000000005e-73
MT1_1068,b0422,5.45e-19
MT1_1070,b3292,1.1399999999999999e-24
MT1_1077,b4226,5.4e-88
MT1_1078,b1976,3.5599999999999996e-54
MT1_1080,b2440,3.2600000000000003e-37
MT1_1081,b2441,6.12e-155
MT1_1084,b4233,0.0
MT1_1085,b2311,8.15e-41
MT1_1088,b4479,2.14e-42
MT1_1091,b1901,1.7900000000000003e-132
MT1_1092,b1900,0.0
MT1_1093,b4460,2.65e-130
MT1_1094,b3693,2.0800000000000002e-32
MT1_1095,b4477,6.73e-51
MT1_1096,b4478,1.3999999999999999e-176
MT1_1097,b0756,1.24e-73
MT1_1098,b4166,3.4999999999999997e-146
MT1_1100,b4167,1.08e-108
MT1_1101,b4168,1.1900000000000001e-57
MT1_1102,b2817,7.8e-86
MT1_1103,b4170,4.5000000000000004e-154
MT1_1104,b4171,5.57e-136
MT1_1105,b4172,6.830000000000001e-43
MT1_1106,b4173,4.6e-171
MT1_1107,b4174,6.449999999999999e-94
MT1_1108,b4175,2.9e-72
MT1_1110,b4177,0.0
MT1_1111,b4179,0.0
MT1_1113,b4180,4.6300000000000006e-79
MT1_1116,b4200,5.92e-57
MT1_1117,b4202,2.6499999999999997e-42
MT1_1119,b4203,1.0400000000000001e-59
MT1_1120,b4052,0.0
MT1_1121,b4053,1.22e-94
MT1_1122,b4469,0.0
MT1_1129,b2595,2.17e-53
MT1_1130,b2594,1.62e-122
MT1_1131,b2593,3.67e-70
MT1_1132,b2592,0.0
MT1_1133,b1109,7.75e-171
MT1_1135,b0109,6.24e-98
MT1_1138,b3384,1.4499999999999999e-52
MT1_1139,b3232,1.24e-121
MT1_1140,b3905,1.5e-15
MT1_1141,b3998,7.029999999999999e-68
MT1_1142,b0110,9.12e-64
MT1_1145,b4378,1.36e-66
MT1_1147,b2213,1.31e-101
MT1_1153,b0487,3.47e-36
MT1_1154,b0484,3.26e-173
MT1_1156,b0464,1.86e-27
MT1_1157,b2182,1.35e-57
MT1_1160,b1623,6.96e-36
MT1_1162,b3848,4.34e-27
MT1_1165,b4352,6.57e-27
MT1_1167,b1013,2.2e-86
MT1_1171,b1753,8.47e-14
MT1_1175,b0837,1.31e-81
MT1_1205,b0007,3.64e-137
MT1_1208,b4044,2.8199999999999996e-94
MT1_1214,b0921,5.8800000000000005e-56
MT1_1216,b0080,1.41e-87
MT1_1217,b2416,1.0900000000000001e-124
MT1_1218,b2168,1.43e-77
MT1_1219,b2167,0.0
MT1_1225,b4375,0.0
MT1_1237,b3251,0.0
MT1_1238,b3250,5.85e-53
MT1_1239,b3249,2.9499999999999997e-24
MT1_1240,b3248,1.04e-53
MT1_1241,b3247,0.0
MT1_1242,b4472,2.54e-50
MT1_1244,b3244,0.0
MT1_1245,b4234,3.73e-31
MT1_1246,b4235,4.75e-158
MT1_1247,b3206,1.25e-13
MT1_1248,b3205,9.97e-94
MT1_1249,b3204,2.0300000000000002e-32
MT1_1250,b3203,1.4100000000000001e-33
MT1_1251,b3202,0.0
MT1_1252,b3201,2.37e-113
MT1_1253,b3200,2.46e-15
MT1_1255,b3198,6.74e-51
MT1_1256,b3197,1.8999999999999999e-128
MT1_1257,b3195,6.41e-111
MT1_1258,b3194,1.36e-113
MT1_1259,b3193,1.42e-38
MT1_1263,b3190,8.23e-16
MT1_1264,b3189,0.0
MT1_1265,b2019,3.3400000000000004e-21
MT1_1266,b2020,1.1899999999999999e-95
MT1_1268,b3235,9.09e-77
MT1_1269,b0710,1.08e-95
MT1_1270,b2752,7.57e-174
MT1_1271,b2751,0.0
MT1_1278,b2972,2.66e-51
MT1_1280,b0103,6.639999999999999e-60
MT1_1281,b0101,3.12e-16
MT1_1283,b2834,1.5e-131
MT1_1284,b3231,5.92e-78
MT1_1285,b3230,2.28e-73
MT1_1289,b3229,1.45e-74
MT1_1290,b3228,2.45e-41
MT1_1291,b3150,1.25e-32
MT1_1292,b3149,4.6999999999999995e-82
MT1_1293,b3148,2.22e-24
MT1_1294,b3147,7.430000000000001e-33
MT1_1295,b3146,2.29e-109
MT1_1296,b0081,3.59e-53
MT1_1297,b0082,2.3e-118
MT1_1298,b0083,3.36e-11
MT1_1299,b0084,8.31e-152
MT1_1300,b0085,1.6e-119
MT1_1301,b0086,1.33e-101
MT1_1302,b0087,1.05e-165
MT1_1303,b0088,8.63e-121
MT1_1304,b0089,3.6100000000000003e-99
MT1_1305,b0090,8.699999999999999e-94
MT1_1306,b0091,0.0
MT1_1307,b0092,2.1400000000000002e-105
MT1_1308,b0093,4.32e-36
MT1_1309,b0094,1.1899999999999999e-147
MT1_1310,b0095,6.9500000000000005e-133
MT1_1311,b0096,3.72e-130
MT1_1321,b4005,0.0
MT1_1322,b4006,0.0
MT1_1323,b3261,4.48e-30
MT1_1324,b3260,2.82e-134
MT1_1326,b3259,4.3600000000000003e-100
MT1_1327,b3256,0.0
MT1_1328,b3255,5.87e-60
MT1_1332,b1711,5.549999999999999e-54
MT1_1339,b0149,1.67e-178
MT1_1341,b2792,4.44e-13
MT1_1343,b0077,0.0
MT1_1344,b0078,7.88e-75
MT1_1345,b3774,8.269999999999999e-45
MT1_1348,b1972,9.27e-27
MT1_1355,b0074,9.5e-176
MT1_1357,b4373,5.820000000000001e-32
MT1_1360,b1897,1.76e-49
MT1_1361,b1896,4.669999999999999e-180
MT1_1362,b0126,8.860000000000001e-86
MT1_1370,b0164,1.08e-17
MT1_1372,b1203,0.0
MT1_1373,b1204,1.88e-65
MT1_1374,b2185,1.5e-22
MT1_1375,b1207,3.27e-158
MT1_1376,b1208,1.32e-100
MT1_1377,b1209,4.07e-18
MT1_1379,b1210,6.34e-138
MT1_1380,b1211,1.5200000000000002e-166
MT1_1381,b1212,7.52e-92
MT1_1382,b0826,2.11e-92
MT1_1383,b3967,1.08e-41
MT1_1386,b2497,1.3399999999999999e-89
MT1_1387,b2498,2.8e-107
MT1_1388,b0125,4.51e-14
MT1_1396,b0098,0.0
MT1_1398,b0099,5.28e-31
MT1_1399,b0605,4.98e-88
MT1_1405,b2219,1.92e-35
MT1_1406,b0425,6.789999999999999e-48
MT1_1408,b0426,3.3e-48
MT1_1409,b2924,1.94e-66
MT1_1410,b0433,7.2600000000000005e-37
MT1_1411,b0454,3.54e-19
MT1_1416,b4142,9.13e-39
MT1_1417,b4143,0.0
MT1_1434,b0047,3.1000000000000004e-26
MT1_1435,b2888,1.33e-136
MT1_1437,b0505,2.66e-50
MT1_1443,b3714,1.63e-150
MT1_1444,b1540,1.33e-12
MT1_1445,b2883,9.749999999999999e-180
MT1_1446,b2875,5.17e-20
MT1_1447,b2881,4.8999999999999995e-62
MT1_1448,b2867,2.7000000000000002e-27
MT1_1451,b3454,1.57e-118
MT1_1452,b3455,6.46e-133
MT1_1453,b3456,4.88e-161
MT1_1454,b3457,1.38e-140
MT1_1455,b3458,1.9200000000000002e-163
MT1_1466,b4356,1.72e-24
MT1_1467,b2069,3.2900000000000003e-57
MT1_1470,b3363,9.59e-84
MT1_1471,b2015,4.2e-28
MT1_1482,b1653,6.02e-167
MT1_1483,b0059,0.0
MT1_1488,b1805,0.0
MT1_1492,b1413,0.0
MT1_1494,b2268,4.309999999999999e-52
MT1_1497,b4107,1.6e-23
MT1_1504,b2302,2.01e-51
MT1_1509,b4336,3.68e-81
MT1_1514,b1009,5.56e-12
MT1_1517,b2534,4.83e-27
MT1_1521,b1771,2.0099999999999998e-54
MT1_1523,b4546,7.03e-17
MT1_1525,b1091,5.800000000000001e-27
MT1_1528,b3828,1.49e-93
MT1_1529,b3829,0.0
MT1_1530,b0481,6.86e-59
MT1_1531,b2558,2.96e-100
MT1_1532,b3155,1.3600000000000001e-21
MT1_1535,b2186,3.3499999999999997e-60
MT1_1538,b0807,1.86e-119
MT1_1539,b4332,1.24e-16
MT1_1542,b4258,0.0
MT1_1544,b4259,4.18e-18
MT1_1545,b4260,0.0
MT1_1546,b4261,4.9599999999999995e-45
MT1_1547,b4262,3.36e-77
MT1_1550,b0405,5.940000000000001e-164
MT1_1551,b0406,0.0
MT1_1552,b0407,3.22e-29
MT1_1553,b0408,0.0
MT1_1554,b0409,7.939999999999999e-89
MT1_1555,b1110,9.33e-65
MT1_1556,b2533,1.8400000000000002e-103
MT1_1557,b2532,1.0499999999999999e-89
MT1_1558,b3607,6.4699999999999995e-46
MT1_1559,b2531,7.230000000000001e-57
MT1_1560,b2530,0.0
MT1_1561,b2529,2.18e-75
MT1_1562,b2528,3.45e-50
MT1_1563,b2527,1.45e-32
MT1_1564,b2526,0.0
MT1_1565,b2525,3.78e-59
MT1_1566,b2524,3.54e-18
MT1_1567,b2518,3.71e-63
MT1_1568,b2517,1.04e-157
MT1_1570,b2516,6.05e-23
MT1_1571,b2515,0.0
MT1_1572,b2514,0.0
MT1_1573,b2513,1.13e-18
MT1_1574,b2512,4.4199999999999994e-61
MT1_1575,b2511,0.0
MT1_1577,b0600,5.159999999999999e-150
MT1_1578,b0219,6.75e-76
MT1_1580,b4121,1.4500000000000001e-77
MT1_1581,b2945,4.13e-74
MT1_1582,b3827,1.21e-90
MT1_1583,b0325,9.290000000000001e-164
MT1_1588,b0577,2.84e-117
MT1_1589,b0897,4.8e-11
MT1_1591,b2509,5.52e-117
MT1_1593,b2508,0.0
MT1_1594,b2507,0.0
MT1_1597,b2559,2.52e-51
MT1_1600,b1654,2.52e-55
MT1_1601,b3336,1.52e-69
MT1_1603,b0190,9.41e-31
MT1_1604,b0712,4.43e-53
MT1_1605,b0711,3.27e-32
MT1_1606,b0713,7.34e-55
MT1_1607,b2892,0.0
MT1_1610,b1846,8.29e-15
MT1_1611,b2891,9.36e-178
MT1_1612,b4129,0.0
MT1_1625,b1033,6.45e-77
MT1_1631,b3956,0.0
MT1_1632,b0474,1.1999999999999999e-95
MT1_1633,b1807,1.8600000000000002e-66
MT1_1635,b1868,2.57e-63
MT1_1637,b3497,3.48e-64
MT1_1655,b3426,0.0
MT1_1656,b3423,1.58e-100
MT1_1657,b3926,0.0
MT1_1658,b3927,4.67e-139
MT1_1664,b2328,3.24e-61
MT1_1671,b1528,3.68e-134
MT1_1675,b1435,0.0
MT1_1681,b2155,4.6100000000000005e-121
MT1_1688,b4212,1.82e-17
MT1_1696,b3942,0.0
MT1_1702,b1412,5.92e-27
MT1_1705,b4210,2.2400000000000003e-21
MT1_1707,b0228,2.3e-63
MT1_1710,b2235,2.4999999999999998e-23
MT1_1711,b2234,4.34e-76
MT1_1714,b1609,3.5500000000000004e-58
MT1_1715,b0583,1.27e-21
MT1_1716,b2916,1.87e-62
MT1_1717,b3646,5e-63
MT1_1718,b2786,2.58e-175
MT1_1719,b3447,1.4199999999999999e-81
MT1_1720,b2421,9.27e-151
MT1_1721,b2785,4.6e-109
MT1_1722,b2784,0.0
MT1_1723,b2781,1.3499999999999999e-95
MT1_1724,b0354,1.92e-30
MT1_1738,b2132,0.0
MT1_1739,b1048,0.0
MT1_1740,b1049,0.0
MT1_1747,b0571,6.35e-106
MT1_1748,b0570,9e-93
MT1_1750,b2899,1.44e-41
MT1_1754,b4041,0.0
MT1_1758,b1699,2.7000000000000004e-26
MT1_1759,b0041,3.98e-12
MT1_1760,b1698,4.95e-32
MT1_1764,b4340,1.7599999999999998e-128
MT1_1768,b1281,2.24e-94
MT1_1772,b1433,8.83e-114
MT1_1773,b1937,9.15e-16
MT1_1774,b1938,1.94e-94
MT1_1775,b1939,2.5e-95
MT1_1777,b1941,4.34e-171
MT1_1778,b1942,4.04e-14
MT1_1784,b1945,1.41e-83
MT1_1785,b1946,1.38e-37
MT1_1787,b1948,3.96e-88
MT1_1788,b1949,6.14e-16
MT1_1789,b1950,4.6699999999999996e-45
MT1_1790,b1880,6.71e-93
MT1_1791,b1646,3.65e-72
MT1_1792,b1879,0.0
MT1_1795,b1922,1.65e-73
MT1_1796,b1882,6.850000000000001e-57
MT1_1797,b1881,1.7499999999999998e-30
MT1_1804,b1887,2.16e-28
MT1_1809,b2201,1.85e-55
MT1_1810,b2200,9.36e-59
MT1_1811,b2199,3.27e-81
MT1_1813,b2197,3.54e-47
MT1_1814,b2196,0.0
MT1_1815,b2195,4.8e-58
MT1_1816,b2194,1.94e-40
MT1_1817,b4076,8.42e-14
MT1_1825,b1829,3.1399999999999998e-90
MT1_1827,b2290,0.0
MT1_1828,b1778,1.19e-52
MT1_1844,b3040,4.52e-16
MT1_1848,b4147,9.01e-34
MT1_1854,b0733,0.0
MT1_1855,b0734,5.36e-145
MT1_1861,b1655,1.27e-38
MT1_1865,b3966,9.73e-68
MT1_1867,b1270,2.9499999999999997e-67
MT1_1873,b1993,3.04e-31
MT1_1874,b1991,1.4599999999999999e-55
MT1_1875,b0638,3.2e-22
MT1_1877,b0765,8.58e-77
MT1_1878,b2424,2.74e-24
MT1_1879,b0763,3.02e-16
MT1_1880,b0761,4.1700000000000003e-35
MT1_1882,b2344,5.73e-47
MT1_1883,b2521,3.8100000000000002e-31
MT1_1884,b1804,6.3e-72
MT1_1885,b1179,8.59e-22
MT1_1887,b1181,1.98e-51
MT1_1889,b0870,1.3300000000000001e-130
MT1_1890,b2697,0.0
MT1_1891,b0002,3.16e-39
MT1_1892,b2696,2.18e-35
MT1_1908,b1073,1.84e-31
MT1_1909,b1074,2.21e-40
MT1_1910,b1075,3.94e-30
MT1_1912,b1077,9.72e-64
MT1_1913,b1078,1.69e-102
MT1_1914,b1079,3.15e-33
MT1_1915,b1080,7.39e-110
MT1_1916,b1081,4.74e-34
MT1_1917,b1082,1.45e-73
MT1_1918,b1083,5.160000000000001e-27
MT1_1919,b0442,9.07e-16
MT1_1924,b2140,3.9399999999999997e-82
MT1_1925,b2902,3.72e-104
MT1_1926,b3687,3.6599999999999994e-42
MT1_1928,b1595,1.31e-28
MT1_1929,b0072,0.0
MT1_1930,b0071,4.48e-87
MT1_1931,b0073,5.84e-131
MT1_1932,b3433,0.0
MT1_1934,b2318,1.67e-94
MT1_1936,b2316,1.83e-142
MT1_1937,b2315,7.15e-107
MT1_1939,b2313,4.63e-32
MT1_1940,b2312,0.0
MT1_1941,b3939,9.27e-77
MT1_1942,b3325,2e-121
MT1_1950,b3081,0.0
MT1_1957,b2615,6.28e-93
MT1_1959,b3424,1.1e-24
MT1_1960,b1777,4.46e-14
MT1_1962,b0932,0.0
MT1_1972,b1723,1.1699999999999999e-68
MT1_1990,b0945,2.25e-129
MT1_1992,b0948,0.0
MT1_1993,b3182,4.5699999999999995e-30
MT1_1994,b2959,3.4899999999999998e-25
MT1_2003,b3857,3.6399999999999994e-23
MT1_2008,b1301,0.0
MT1_2009,b1719,0.0
MT1_2010,b1718,7.070000000000001e-73
MT1_2011,b1717,2.13e-14
MT1_2012,b1716,2.39e-53
