,query,evalue
PA0304,b0857,4.61e-107
PA0313,b1918,1.97e-62
PA0314,b1920,1.4999999999999998e-60
PA0316,b2913,0.0
PA0318,b1180,1.64e-74
PA0320,b3024,3.26e-20
PA0327,b4333,9.76e-49
PA0328,b2753,8.88e-59
PA0329,b2080,2.75e-32
PA0330,b2914,8.560000000000001e-97
PA0336,b2830,1.79e-78
PA0337,b2829,0.0
PA0341,b2828,3.9400000000000003e-100
PA0342,b2827,1.66e-146
PA0347,b2239,2.04e-51
PA0350,b0048,2.02e-44
PA0352,b3654,3.27e-169
PA0353,b3771,0.0
PA0354,b0967,1.1999999999999998e-67
PA0355,b3153,3.0500000000000003e-32
PA0357,b3635,5.2899999999999997e-104
PA0362,b2562,1.02e-27
PA0363,b3634,1.63e-69
PA0368,b3353,6.7e-76
PA0370,b3465,6.42e-60
PA0372,b1494,3.21e-15
PA0373,b3464,1.17e-139
PA0374,b3463,2.18e-83
PA0375,b3462,7.090000000000001e-57
PA0376,b3461,7.3200000000000005e-124
PA0378,b3208,2.7600000000000002e-73
PA0379,b2807,2.93e-22
PA0381,b3991,2.0299999999999998e-68
PA0382,b2960,1.84e-98
PA0386,b2955,3.33e-146
PA0387,b2954,5.2899999999999994e-67
PA0392,b2952,3.2600000000000003e-32
PA0393,b0386,1.13e-47
PA0394,b2951,6.49e-84
PA0395,b2950,2.16e-96
PA0397,b0752,1.41e-53
PA0400,b3939,7.06e-110
PA0402,b4245,4.3999999999999995e-42
PA0404,b2949,7.51e-46
PA0405,b2948,1.11e-50
PA0407,b2947,5.09e-150
PA0419,b2946,2.2499999999999998e-69
PA0420,b0774,1.38e-102
PA0422,b1057,2.3499999999999997e-82
PA0423,b1056,5.32e-108
PA0425,b0463,7.2e-136
PA0426,b0462,0.0
PA0427,b0572,5.7900000000000005e-117
PA0428,b0797,1.66e-167
PA0430,b3941,2.58e-71
PA0437,b0337,0.0
PA0438,b0336,0.0
PA0439,b2147,7.450000000000001e-109
PA0441,b2873,2.97e-99
PA0444,b0516,2.56e-53
PA0452,b0489,1.28e-38
PA0454,b0960,5.16e-175
PA0455,b1343,3.59e-176
PA0456,b0623,5.800000000000001e-27
PA0458,b3754,8.11e-154
PA0463,b4398,1.74e-73
PA0464,b4399,3.63e-151
PA0465,b4400,5.46e-90
PA0467,b3592,9.66e-26
PA0476,b0511,3.3e-60
PA0482,b2976,0.0
PA0485,b3819,1.18e-94
PA0486,b3859,3.61e-90
PA0487,b0761,2.23e-38
PA0488,b2586,6.23e-38
PA0489,b3413,6.440000000000001e-33
PA0492,b0713,5.88e-50
PA0496,b0712,1.1299999999999999e-52
PA0498,b0716,3.16e-14
PA0500,b0775,0.0
PA0501,b0776,2.42e-93
PA0502,b3412,8.209999999999999e-24
PA0503,b0777,5.06e-40
PA0504,b0778,1.9500000000000002e-64
PA0511,b1497,7.38e-14
PA0529,b3910,1.15e-51
PA0538,b1185,1.72e-21
PA0542,b3097,5.12e-17
PA0546,b2942,0.0
PA0548,b2935,0.0
PA0550,b2739,6.73e-88
PA0551,b2927,3.4099999999999995e-126
PA0552,b2926,0.0
PA0555,b3137,4.6699999999999995e-53
PA0559,b3492,3.64e-150
PA0560,b3085,2.69e-76
PA0562,b3715,6.28e-22
PA0563,b3104,1.6499999999999998e-30
PA0564,b0305,9.13e-43
PA0567,b2666,2.34e-15
PA0576,b3067,0.0
PA0577,b3066,9.34e-175
PA0579,b3065,6.62e-37
PA0580,b3064,2.03e-177
PA0581,b3059,7.04e-41
PA0582,b3058,4.44e-36
PA0584,b3056,7.499999999999999e-175
PA0586,b1188,0.0
PA0587,b1784,1.59e-178
PA0588,b1783,0.0
PA0589,b3425,7.23e-33
PA0590,b0049,1.11e-91
PA0591,b0050,1.39e-45
PA0592,b0051,2.44e-93
PA0593,b0052,2.38e-137
PA0594,b0053,8.97e-100
PA0595,b0054,3.06e-107
PA0598,b0055,4.54e-18
PA0607,b3386,3.96e-123
PA0608,b3385,2.6900000000000003e-56
PA0649,b3360,7.480000000000001e-97
PA0650,b1263,1.77e-57
PA0651,b1262,2.9299999999999997e-45
PA0652,b3357,9.29e-100
PA0653,b3356,2.0800000000000001e-47
PA0654,b0120,6.699999999999999e-138
PA0656,b1103,1.5699999999999997e-23
PA0662,b3958,7.51e-66
PA0665,b0156,4.01e-55
PA0666,b1640,2.4300000000000002e-107
PA0667,b1856,5.13e-63
PA0705,b1022,5.73e-18
PA0711,b3156,4.8099999999999994e-23
PA0712,b4566,2.3199999999999997e-28
PA0733,b2183,1.13e-64
PA0740,b4083,0.0
PA0750,b2580,7.63e-87
PA0759,b2898,7.75e-39
PA0760,b2897,3.43e-20
PA0761,b2574,0.0
PA0762,b2573,3.85e-91
PA0764,b2571,9.079999999999999e-23
PA0765,b2570,3.33e-15
PA0766,b0161,9.07e-83
PA0767,b2569,0.0
PA0768,b2568,3.11e-69
PA0770,b2567,3.41e-80
PA0771,b2566,8.19e-135
PA0772,b2565,1.5499999999999998e-42
PA0773,b2564,4.71e-112
PA0774,b1871,3.59e-118
PA0775,b1870,5.47e-95
PA0782,b1014,0.0
PA0783,b1015,0.0
PA0792,b0334,0.0
PA0793,b0769,5.89e-53
PA0795,b0333,2.15e-142
PA0796,b0331,5.8e-172
PA0797,b2664,1.11e-13
PA0804,b1781,2.1300000000000003e-109
PA0832,b0927,1.1999999999999999e-46
PA0833,b3552,1.32e-53
PA0834,b3862,9.460000000000001e-79
PA0835,b2297,0.0
PA0836,b3115,8.05e-119
PA0837,b3349,3.83e-40
PA0838,b1710,6.74e-59
PA0846,b2413,9.37e-64
PA0854,b1611,0.0
PA0857,b0435,5.2099999999999994e-23
PA0858,b1055,3.61e-42
PA0868,b0191,1.12e-59
PA0869,b2134,9.789999999999999e-141
PA0873,b1323,9.07e-146
PA0883,b0616,7.82e-19
PA0887,b4069,0.0
PA0892,b2306,7.070000000000001e-124
PA0895,b3359,0.0
PA0897,b1747,3.17e-121
PA0898,b1746,0.0
PA0899,b1745,0.0
PA0901,b1744,1.39e-63
PA0902,b0870,4.3799999999999996e-139
PA0903,b2697,0.0
PA0904,b0002,3.54e-40
PA0905,b2696,7.310000000000001e-35
PA0915,b2124,4.1099999999999995e-48
PA0916,b0835,0.0
PA0917,b3747,0.0
PA0918,b1974,1.93e-51
PA0923,b0231,3.15e-107
PA0924,b2188,1.32e-35
PA0927,b1380,7.959999999999999e-126
PA0928,b2786,0.0
PA0932,b2421,8.39e-151
PA0933,b2785,1.2e-96
PA0934,b2784,0.0
PA0935,b2781,2.7499999999999997e-90
PA0937,b0354,3.01e-35
PA0944,b2500,1.0099999999999999e-89
PA0945,b2499,1.6e-175
PA0947,b2496,1.13e-69
PA0949,b1004,4.55e-38
PA0950,b2495,7.21e-40
PA0951,b3886,3.56e-62
PA0954,b0968,7.100000000000001e-21
PA0956,b0194,0.0
PA0963,b1866,0.0
PA0964,b1864,2.24e-119
PA0965,b1863,2.02e-53
PA0966,b1861,1.69e-76
PA0967,b1860,2.25e-173
PA0968,b0736,1.01e-34
PA0969,b0737,1.1200000000000001e-79
PA0970,b3005,1.76e-25
PA0972,b0740,4.93e-115
PA0973,b0741,6.19e-35
PA0974,b0742,1.0299999999999999e-30
PA0975,b2777,2.81e-14
PA0976,b0444,1.72e-44
PA0978,b2089,1.88e-41
PA0994,b4317,6.61e-157
PA0995,b1335,5.6e-38
PA0999,b1091,3.78e-68
PA1001,b1264,4.44e-149
PA1004,b0750,1.39e-168
PA1005,b2494,2.45e-68
PA1007,b2493,4.67e-112
PA1008,b2480,9.470000000000001e-33
PA1009,b2479,2.43e-11
PA1010,b2478,9.630000000000001e-121
PA1013,b2476,4.6000000000000006e-129
PA1017,b2584,1.1800000000000001e-58
PA1031,b3832,7.84e-114
PA1033,b2302,1.84e-90
PA1037,b3646,3.77e-76
PA1039,b1233,9.75e-29
PA1045,b0799,1.68e-104
PA1049,b1638,2.5500000000000002e-59
PA1050,b0162,8.95e-58
PA1052,b3124,1.04e-117
PA1053,b1641,2.12e-22
PA1065,b1792,2.06e-36
PA1070,b3454,1.48e-125
PA1071,b3455,5.35e-137
PA1072,b3456,7.98e-154
PA1073,b3457,2.2499999999999997e-138
PA1074,b3458,7.72e-153
PA1077,b1073,5.07e-36
PA1078,b1074,5.86e-38
PA1079,b1075,3.52e-30
PA1080,b1076,2.01e-75
PA1081,b1077,7.019999999999999e-54
PA1082,b1078,1.3600000000000001e-105
PA1083,b1079,1.4000000000000001e-33
PA1084,b1080,1.26e-106
PA1085,b1081,3.2200000000000003e-37
PA1086,b1082,2.48e-67
PA1087,b1083,2.17e-28
PA1092,b1923,1.03e-59
PA1094,b1924,1.3500000000000001e-35
PA1095,b1925,5.39e-24
PA1100,b1937,5.43e-18
PA1101,b1938,5.49e-96
PA1102,b1939,5.4e-97
PA1103,b1940,3.82e-11
PA1104,b1941,2.4299999999999998e-172
PA1105,b1942,9.06e-16
PA1112,b0837,1.15e-155
PA1119,b2605,8.120000000000001e-37
PA1120,b2604,5.47e-86
PA1121,b2603,5.84e-19
PA1124,b0160,4.0900000000000004e-148
PA1125,b1120,3.55e-46
PA1127,b1771,5.56e-53
PA1135,b1967,1.09e-110
PA1140,b0515,7.45e-31
PA1147,b4141,2.14e-13
PA1154,b0228,5.6e-66
PA1155,b2235,2.12e-22
PA1156,b2234,2.31e-81
PA1161,b1822,2.81e-60
PA1162,b2472,1.1e-161
PA1163,b3533,2.21e-20
PA1164,b2812,2.33e-108
PA1165,b0583,1.08e-20
PA1172,b2202,1.38e-83
PA1173,b2203,3.14e-30
PA1174,b2206,0.0
PA1175,b2207,1.55e-12
PA1176,b2208,6.32e-34
PA1179,b1130,6.88e-80
PA1180,b1129,4.22e-73
PA1181,b2067,0.0
PA1183,b3528,0.0
PA1184,b2808,1.74e-62
PA1189,b2944,1.52e-29
PA1190,b2135,8.560000000000001e-72
PA1192,b1344,2.61e-144
PA1194,b1605,3.45e-132
PA1198,b2175,7.3e-33
PA1202,b0897,4.69e-120
PA1204,b3713,7.74e-51
PA1207,b3350,3.1499999999999998e-152
PA1210,b3439,1.58e-63
PA1212,b1534,7.5e-21
PA1217,b0074,3.95e-36
PA1222,b2813,6.170000000000001e-35
PA1224,b0046,5.65e-19
PA1229,b1790,2.35e-77
PA1252,b0801,3.5400000000000003e-29
PA1271,b3966,6.770000000000001e-75
PA1272,b1270,6.750000000000001e-66
PA1278,b1993,6.26e-34
PA1279,b1991,7.12e-62
PA1280,b0638,1.57e-20
PA1281,b1992,4.59e-27
PA1288,b2344,7.33e-44
PA1292,b2521,2.0300000000000003e-37
PA1294,b1804,6.580000000000001e-72
PA1295,b1179,4.93e-18
PA1296,b1033,1.87e-33
PA1298,b2105,1.37e-30
PA1299,b1181,3.58e-51
PA1304,b1845,3.3699999999999996e-147
PA1307,b0223,1.21e-109
PA1317,b0432,1.9900000000000002e-125
PA1318,b0431,0.0
PA1319,b0430,1.21e-99
PA1320,b0429,5.37e-31
PA1321,b0428,4.41e-139
PA1326,b3772,0.0
PA1331,b2063,4.62e-173
PA1337,b2957,6.19e-94
PA1338,b3447,2.16e-145
PA1339,b0652,1.91e-130
PA1340,b0653,4.58e-72
PA1341,b0654,1.71e-99
PA1342,b0655,8.48e-118
PA1353,b4107,8.360000000000001e-22
PA1360,b0813,3.16e-116
PA1361,b1663,2.56e-123
PA1375,b2320,1.32e-100
PA1376,b4016,1.37e-173
PA1377,b3441,3.66e-39
PA1384,b0759,1.1699999999999998e-128
PA1385,b2044,8.74e-14
PA1390,b3615,7.93e-15
PA1393,b2750,7.44e-64
PA1410,b0854,9.73e-164
PA1412,b4332,1.14e-17
PA1413,b1526,3.09e-103
PA1421,b2937,6.71e-60
PA1428,b4012,1.3e-38
PA1439,b0468,3.99e-22
PA1443,b1945,1.2399999999999999e-84
PA1444,b1946,1.0600000000000001e-35
PA1446,b1948,2.6099999999999997e-90
PA1447,b1949,2.78e-17
PA1448,b1950,1.8300000000000003e-43
PA1449,b1880,1.8600000000000001e-85
PA1451,b2778,3.78e-37
PA1452,b1879,0.0
PA1455,b1922,2.54e-71
PA1456,b1882,2.8e-55
PA1457,b1881,1.43e-29
PA1466,b1635,4.79e-12
PA1475,b2201,2.7e-56
PA1476,b2200,1.4999999999999999e-55
PA1477,b2199,3.41e-81
PA1479,b2197,7.36e-45
PA1480,b2196,0.0
PA1481,b2195,2.06e-62
PA1482,b2194,3.8399999999999997e-38
PA1483,b4076,1.8e-17
PA1491,b2452,6.79e-57
PA1498,b1676,1.2500000000000001e-97
PA1500,b0509,1.67e-131
PA1501,b0508,4.55e-108
PA1502,b0507,0.0
PA1505,b0781,1.04e-63
PA1507,b2888,4.86e-141
PA1514,b0505,1.9e-53
PA1518,b1970,2.46e-18
PA1521,b2883,0.0
PA1522,b2875,4.14e-21
PA1523,b2881,1.55e-61
PA1524,b2867,9.34e-26
PA1528,b2412,2.9e-28
PA1529,b2411,0.0
PA1532,b0470,3.63e-160
PA1533,b0471,1.96e-51
PA1534,b0472,9.39e-90
PA1536,b3717,3.2500000000000004e-33
PA1540,b1599,4.5699999999999995e-40
PA1541,b1600,1.84e-31
PA1543,b0469,1.38e-53
PA1544,b1334,1.4399999999999999e-92
PA1546,b3867,9.86e-159
PA1561,b3072,4.83e-72
PA1562,b1276,0.0
PA1563,b2806,8.34e-113
PA1564,b3470,6.7e-25
PA1573,b3944,5.99e-76
PA1574,b0391,2.18e-30
PA1580,b0720,0.0
PA1581,b0721,1.4599999999999999e-46
PA1582,b0722,1.7100000000000003e-21
PA1583,b0723,0.0
PA1584,b0724,1.9100000000000002e-125
PA1585,b0726,0.0
PA1586,b0727,5.92e-174
PA1587,b0116,2.9e-121
PA1588,b0728,0.0
PA1589,b0729,0.0
PA1596,b0473,0.0
PA1609,b2323,0.0
PA1610,b0954,1.58e-86
PA1614,b3608,7.42e-69
PA1616,b2340,4.49e-15
PA1618,b1686,1.1999999999999999e-46
PA1619,b1531,3.99e-12
PA1625,b1688,1.07e-54
PA1626,b1791,5.0400000000000007e-73
PA1629,b1393,1.22e-71
PA1631,b0039,1.3099999999999999e-52
PA1633,b0698,0.0
PA1634,b0697,0.0
PA1635,b0696,2.2e-40
PA1636,b0695,5.72e-165
PA1637,b0694,1.17e-78
PA1638,b1524,1.85e-139
PA1640,b1234,1.61e-57
PA1642,b1764,2.4700000000000003e-161
PA1643,b0503,1.42e-107
PA1651,b1433,8.83e-115
PA1675,b1340,7.43e-22
PA1678,b2330,5.6299999999999996e-120
PA1681,b2329,0.0
PA1683,b4198,8.1e-13
PA1686,b2068,3.82e-48
PA1687,b0121,2.32e-130
PA1689,b4359,7.73e-11
PA1726,b2132,0.0
PA1738,b0900,2.1299999999999998e-82
PA1739,b0419,4e-109
PA1750,b2601,1.2899999999999998e-147
PA1754,b1275,1.73e-157
PA1756,b2762,1.06e-19
PA1758,b1812,1.2800000000000001e-129
PA1769,b1703,4.0899999999999994e-95
PA1770,b1702,0.0
PA1772,b3929,8.3e-62
PA1773,b1342,2.96e-50
PA1781,b3365,2.4199999999999997e-140
PA1787,b0118,0.0
PA1789,b1333,2.15e-39
PA1792,b0524,3.16e-76
PA1793,b0525,1.08e-81
PA1794,b0680,0.0
PA1795,b0526,0.0
PA1796,b0529,1.63e-143
PA1798,b1609,4.1799999999999997e-69
PA1799,b1608,2.1e-64
PA1800,b0436,7.670000000000001e-154
PA1801,b0437,9.08e-114
PA1802,b0438,0.0
PA1803,b0439,0.0
PA1804,b0440,6.62e-47
PA1805,b0441,5.2e-70
PA1806,b1288,2.06e-132
PA1807,b2180,0.0
PA1808,b2179,2.81e-165
PA1809,b2178,3.37e-162
PA1810,b2177,1.66e-155
PA1812,b0211,5.98e-97
PA1813,b0212,1.46e-69
PA1814,b0213,5.1e-17
PA1815,b0214,6.09e-61
PA1816,b0215,4.44e-87
PA1818,b4117,0.0
PA1819,b4115,9.310000000000001e-99
PA1820,b1186,0.0
PA1823,b3996,3.72e-51
PA1824,b2327,1.8499999999999998e-42
PA1832,b1272,1.29e-107
PA1833,b3253,2.51e-90
PA1843,b4019,0.0
PA1847,b3414,6.94e-75
PA1853,b4480,1.24e-32
PA1857,b1958,4.79e-116
PA1859,b0208,1.36e-100
PA1861,b0765,3.07e-83
PA1863,b0763,3.53e-25
PA1886,b0060,0.0
PA1919,b0902,4.24e-11
PA1920,b4238,2.8100000000000002e-33
PA1922,b2155,5.2600000000000006e-132
PA1926,b0905,0.0
PA1927,b3829,0.0
PA1928,b1066,3.3400000000000004e-47
PA1931,b0286,1.14e-65
PA1932,b0285,1.1e-94
PA1933,b0284,1.92e-134
PA1946,b3751,5.18e-37
PA1947,b4087,3.8099999999999997e-120
PA1948,b3750,4.92e-50
PA1949,b3753,1.51e-86
PA1950,b3752,2.1799999999999997e-68
PA1958,b0751,3.57e-17
PA1959,b3057,7.39e-74
PA1964,b0820,0.0
PA1971,b0401,0.0
PA1972,b4114,1.92e-153
PA1973,b2821,1.5300000000000002e-36
PA1979,b3668,4.73e-18
PA1984,b3588,0.0
PA1991,b3589,8.28e-84
PA1993,b3473,9.66e-118
PA1996,b3775,1.27e-31
PA1998,b0768,1.67e-43
PA1999,b2221,2.9500000000000003e-59
PA2000,b2222,4.09e-69
PA2001,b2844,0.0
PA2002,b2223,2.61e-65
PA2013,b2262,1.7e-34
PA2023,b1236,1.1499999999999999e-69
PA2025,b3500,1.73e-123
PA2026,b2410,1.6200000000000002e-123
PA2032,b4340,0.0
PA2033,b3070,2.07e-13
PA2039,b2682,5.68e-14
PA2041,b1296,0.0
PA2042,b3089,0.0
PA2045,b4557,1.84e-25
PA2052,b0340,1.6900000000000002e-79
PA2053,b0339,1.25e-108
PA2054,b0338,5.05e-91
PA2065,b0123,1.4399999999999997e-23
PA2068,b2536,1.24e-36
PA2071,b3340,0.0
PA2084,b0674,4.11e-46
PA2114,b4279,8.07e-40
PA2118,b2213,3.63e-135
PA2126,b0601,2.95e-73
PA2127,b0602,5.94e-78
PA2132,b3143,3.24e-38
PA2142,b3003,6.06e-82
PA2144,b3428,0.0
PA2146,b4518,1.48e-25
PA2147,b1732,0.0
PA2152,b4239,3.25e-66
PA2153,b3432,0.0
PA2154,b0788,2.14e-94
PA2155,b0789,2.1499999999999998e-147
PA2156,b0790,4.06e-102
PA2160,b3431,0.0
PA2163,b3416,3.33e-92
PA2165,b3429,2.98e-110
PA2172,b4305,4.97e-15
PA2181,b0581,6.6499999999999995e-25
PA2184,b1257,2.67e-57
PA2188,b0608,0.0
PA2196,b1649,2.19e-51
PA2197,b1449,0.0
PA2200,b0457,1.26e-50
PA2210,b3127,7.29e-59
PA2214,b2246,1e-131
PA2215,b2247,2.36e-47
PA2218,b1327,1.0099999999999999e-46
PA2219,b3662,7.01e-84
PA2220,b1328,4.56e-99
PA2231,b2047,8.81e-87
PA2234,b0983,3.85e-13
PA2253,b1767,3.0300000000000003e-58
PA2261,b3526,2.88e-24
PA2263,b3553,6.08e-119
PA2273,b4063,5.23e-63
PA2275,b0325,5.28e-127
PA2276,b3010,3.89e-87
PA2277,b3501,1.3700000000000001e-32
PA2278,b3502,0.0
PA2289,b1451,5.2e-150
PA2290,b0124,0.0
PA2299,b3684,1.52e-32
PA2306,b2578,5.06e-26
PA2312,b1434,6.96e-25
PA2315,b2430,1.22e-18
PA2320,b3438,2.5600000000000002e-70
PA2321,b4268,2.87e-34
PA2322,b3415,2.5800000000000003e-129
PA2337,b3954,1.34e-14
PA2340,b1312,2.61e-28
PA2341,b4035,1.6600000000000002e-125
PA2342,b4323,7.18e-130
PA2343,b3564,3.55e-55
PA2351,b0198,7.29e-51
PA2389,b0878,6.48e-65
PA2390,b0879,0.0
PA2397,b2211,4.8199999999999995e-95
PA2398,b1102,1.1599999999999999e-126
PA2416,b1197,0.0
PA2443,b2797,3.22e-168
PA2451,b0585,1.48e-25
PA2466,b0150,2.45e-158
PA2476,b0604,2.6e-87
PA2478,b4136,1.57e-112
PA2483,b3160,4.8300000000000005e-122
PA2498,b0318,4.6699999999999995e-46
PA2500,b0341,1.38e-88
PA2511,b2437,2.8e-16
PA2513,b2539,2.16e-11
PA2518,b2538,5.660000000000001e-47
PA2520,b0575,0.0
PA2526,b2076,0.0
PA2527,b2075,0.0
PA2528,b2074,3.67e-109
PA2532,b1324,7.03e-76
PA2536,b1409,1.72e-55
PA2539,b1411,3.71e-86
PA2540,b1410,0.0
PA2541,b1408,2.12e-46
PA2542,b4221,9.889999999999999e-108
PA2543,b4220,4.75e-107
PA2545,b1749,6.31e-135
PA2549,b3088,2.0700000000000001e-85
PA2551,b0076,1.32e-44
PA2563,b1206,8.47e-38
PA2564,b1519,4.03e-49
PA2580,b3028,2.28e-92
PA2584,b1912,2.44e-67
PA2585,b1913,0.0
PA2586,b1914,5.52e-96
PA2604,b0970,6.43e-71
PA2605,b3345,2.6600000000000003e-31
PA2606,b3344,8.06e-15
PA2607,b3343,2.35e-11
PA2608,b0969,9.840000000000001e-37
PA2609,b0800,7.52e-24
PA2610,b3102,2.05e-139
PA2611,b3368,6.479999999999999e-159
PA2612,b0893,0.0
PA2613,b0892,0.0
PA2614,b0891,6.99e-29
PA2615,b0890,0.0
PA2616,b0888,4.32e-172
PA2617,b0885,1.2700000000000002e-72
PA2619,b0884,4.18e-44
PA2620,b0882,0.0
PA2621,b0881,4.32e-35
PA2622,b0880,1.5999999999999998e-30
PA2623,b1136,0.0
PA2625,b1134,8.970000000000001e-27
PA2626,b1133,6.699999999999999e-176
PA2627,b1132,5.09e-42
PA2629,b1131,0.0
PA2630,b1128,1.08e-79
PA2634,b4015,5.69e-34
PA2637,b2288,2.27e-56
PA2638,b2287,5.12e-135
PA2639,b2286,0.0
PA2640,b2285,1.96e-87
PA2641,b2284,0.0
PA2642,b2283,0.0
PA2643,b2282,8.06e-177
PA2644,b2281,3.02e-110
PA2645,b2280,2.32e-71
PA2646,b2279,3.17e-48
PA2647,b2278,0.0
PA2648,b2277,0.0
PA2649,b2276,0.0
PA2664,b2552,2.96e-94
PA2665,b2709,3.94e-154
PA2666,b2765,3.41e-67
PA2682,b3830,6.85e-13
PA2684,b3593,5.52e-148
PA2688,b0584,0.0
PA2695,b0378,1.82e-166
PA2696,b3906,5.94e-14
PA2709,b2414,3.24e-156
PA2726,b4237,9.7e-17
PA2738,b1712,2.42e-53
PA2739,b1713,0.0
PA2740,b1714,3.03e-165
PA2741,b1716,9.520000000000001e-56
PA2742,b1717,2.49e-17
PA2743,b1718,9.14e-72
PA2744,b1719,0.0
PA2749,b2945,5.61e-71
PA2752,b2689,4.21e-21
PA2755,b2209,1.45e-57
PA2765,b2431,1.3e-25
PA2770,b1464,4.0700000000000005e-27
PA2776,b1301,0.0
PA2777,b2347,2.2400000000000002e-97
PA2795,b4049,2.11e-140
PA2796,b0008,2.96e-129
PA2798,b1235,2.09e-25
PA2800,b2346,4.4e-34
PA2802,b3375,8.05e-24
PA2806,b2794,5.1e-98
PA2809,b0571,1.5e-103
PA2810,b0570,2.32e-78
PA2811,b0128,3.68e-110
PA2812,b0127,1.95e-153
PA2813,b0838,9.79e-62
PA2815,b0221,0.0
PA2822,b1832,3.77e-51
PA2827,b1778,9.23e-50
PA2828,b2290,0.0
PA2830,b1829,5.92e-95
PA2839,b3039,3.37e-51
PA2840,b3162,4.79e-154
PA2844,b0916,8.06e-69
PA2846,b2289,1.31e-45
PA2851,b4147,3.2200000000000003e-31
PA2854,b0819,1.34e-67
PA2856,b0494,1.35e-53
PA2857,b0495,3.64e-87
PA2858,b0496,1.5000000000000002e-124
PA2859,b3406,1.4200000000000001e-56
PA2861,b0147,6.22e-28
PA2866,b4483,4.98e-83
PA2870,b1341,4.63e-33
PA2876,b1281,3.09e-90
PA2877,b3521,3.43e-85
PA2910,b1821,1.02e-71
PA2914,b4289,6.21e-42
PA2921,b1339,9.890000000000001e-37
PA2923,b2309,1.8399999999999999e-91
PA2924,b2308,2.13e-101
PA2925,b2307,5.5e-114
PA2929,b3823,1.7600000000000002e-26
PA2931,b1111,3.02e-36
PA2932,b1650,1.0100000000000001e-129
PA2951,b0042,6.24e-28
PA2953,b1699,8.679999999999999e-24
PA2959,b1100,1.6e-85
PA2961,b1099,6.92e-32
PA2962,b1098,4.1499999999999994e-52
PA2963,b1097,1e-76
PA2964,b1096,1.52e-41
PA2965,b1095,0.0
PA2966,b1094,1.05e-44
PA2967,b1093,1.31e-107
PA2968,b1092,4.919999999999999e-115
PA2969,b1090,5.4799999999999994e-95
PA2970,b1089,1.1e-23
PA2971,b1088,5.04e-33
PA2972,b1087,3.44e-76
PA2975,b1086,3.96e-119
PA2976,b1084,0.0
PA2977,b3972,4.35e-88
PA2978,b0982,1.67e-14
PA2979,b0918,2.36e-91
PA2980,b0917,2.17e-19
PA2981,b0915,4.8e-83
PA2984,b0913,1.25e-45
PA2987,b1117,1.21e-91
PA2988,b1118,4.14e-89
PA2990,b3449,1.38e-24
PA2991,b3962,0.0
PA2993,b2214,1.0899999999999999e-68
PA3000,b0112,0.0
PA3002,b1114,0.0
PA3004,b2407,2.15e-11
PA3005,b1107,7.23e-105
PA3007,b4043,1.2799999999999999e-89
PA3011,b1274,0.0
PA3013,b3845,0.0
PA3014,b3846,0.0
PA3019,b0949,0.0
PA3020,b4392,8.78e-92
PA3022,b0947,2.25e-49
PA3023,b2086,7.38e-78
PA3024,b2776,5.99e-74
PA3026,b4463,1.6400000000000001e-37
PA3028,b0827,1.16e-94
PA3029,b0782,5.1e-71
PA3030,b3857,3.92e-24
