,query,evalue
PproGo58_02790,b2174,1.43e-19
PproGo58_02800,b3401,1.96e-72
PproGo58_02810,b3403,2.23e-130
PproGo58_02920,b2665,3.52e-50
PproGo58_02930,b3399,2.74e-54
PproGo58_02940,b3397,4.1e-60
PproGo58_02950,b4214,3.3699999999999995e-61
PproGo58_02960,b3888,2.05e-13
PproGo58_02990,b2040,3.9599999999999996e-83
PproGo58_03000,b2038,1.4899999999999998e-69
PproGo58_03010,b3789,2.87e-147
PproGo58_03020,b3788,0.0
PproGo58_03200,b4079,3.78e-160
PproGo58_03280,b1337,3.62e-35
PproGo58_03310,b0861,1.0300000000000001e-47
PproGo58_03320,b0862,2.49e-59
PproGo58_03350,b2663,0.0
PproGo58_03510,b3220,5.39e-64
PproGo58_03520,b2962,3.15e-25
PproGo58_03530,b2961,7.84e-124
PproGo58_03550,b3547,4.62e-18
PproGo58_03560,b2022,4.69e-57
PproGo58_03570,b2023,5.39e-37
PproGo58_03590,b2024,6.570000000000001e-36
PproGo58_03600,b2025,3.65e-69
PproGo58_03620,b3614,8.31e-49
PproGo58_03650,b3613,5.93e-53
PproGo58_03670,b3612,0.0
PproGo58_03680,b3611,3.23e-26
PproGo58_03690,b3610,5.02e-31
PproGo58_03700,b3609,2.11e-57
PproGo58_03710,b3606,1.8399999999999999e-68
PproGo58_03730,b3868,0.0
PproGo58_03740,b3869,1.58e-101
PproGo58_03770,b2405,2.21e-50
PproGo58_03790,b2371,1.83e-86
PproGo58_03820,b3870,0.0
PproGo58_03830,b0423,7.139999999999999e-171
PproGo58_03840,b3871,0.0
PproGo58_03860,b3428,0.0
PproGo58_03890,b4232,1.79e-85
PproGo58_03930,b4149,5.7900000000000005e-27
PproGo58_03960,b1742,3.16e-13
PproGo58_04000,b2678,1.12e-68
PproGo58_04010,b2677,4.1300000000000004e-110
PproGo58_04040,b0402,0.0
PproGo58_04080,b3887,1.4999999999999999e-53
PproGo58_04090,b1048,0.0
PproGo58_04100,b1049,0.0
PproGo58_04120,b0810,9.91e-44
PproGo58_04160,b3839,2.43e-109
PproGo58_04210,b3835,0.0
PproGo58_04220,b3834,1.71e-15
PproGo58_04230,b3833,2.4e-132
PproGo58_04320,b3931,0.0
PproGo58_04330,b3932,9.4e-93
PproGo58_04350,b1876,0.0
PproGo58_04360,b3935,0.0
PproGo58_04370,b3936,6.98e-30
PproGo58_04390,b2463,4.959999999999999e-168
PproGo58_04400,b3396,0.0
PproGo58_04450,b3391,2.09e-71
PproGo58_04460,b3390,1.12e-52
PproGo58_04470,b3389,2.7e-136
PproGo58_04490,b3212,0.0
PproGo58_04500,b3213,0.0
PproGo58_04510,b3997,0.0
PproGo58_04520,b1596,9.789999999999999e-176
PproGo58_04530,b1595,3.14e-96
PproGo58_04780,b2582,5.15e-41
PproGo58_04820,b3083,6.65e-16
PproGo58_04830,b3082,1.41e-17
PproGo58_04840,b1706,3.35e-163
PproGo58_04850,b0465,0.0
PproGo58_04860,b1191,0.0
PproGo58_04930,b1014,0.0
PproGo58_04940,b1015,0.0
PproGo58_05030,b3499,1e-81
PproGo58_05040,b4219,2.85e-65
PproGo58_05060,b0115,0.0
PproGo58_05070,b0114,0.0
PproGo58_05080,b3053,0.0
PproGo58_05090,b3620,1.6299999999999998e-126
PproGo58_05100,b3621,6.72e-115
PproGo58_05110,b3631,8.02e-142
PproGo58_05120,b3630,7.47e-105
PproGo58_05250,b0914,1.94e-158
PproGo58_05270,b2750,1.7199999999999999e-60
PproGo58_05280,b3052,1.9200000000000002e-179
PproGo58_05320,b0543,4.3400000000000004e-29
PproGo58_05340,b3633,4.64e-155
PproGo58_05350,b3035,6.0699999999999995e-68
PproGo58_05360,b3994,0.0
PproGo58_05390,b3034,3.3800000000000004e-66
PproGo58_05400,b3033,1.1799999999999999e-25
PproGo58_05410,b3032,2.05e-63
PproGo58_05420,b3031,1.42e-41
PproGo58_05430,b3030,0.0
PproGo58_05460,b3019,0.0
PproGo58_05490,b4388,2.25e-64
PproGo58_05500,b4160,6.38e-101
PproGo58_05530,b1890,3.22e-74
PproGo58_05540,b1889,2.28e-72
PproGo58_05550,b4161,7.76e-102
PproGo58_05560,b4162,2.39e-90
PproGo58_05570,b3646,2.27e-76
PproGo58_05580,b4166,2.73e-156
PproGo58_05590,b4167,1.93e-62
PproGo58_05600,b4168,5.55e-59
PproGo58_05610,b2817,2.07e-90
PproGo58_05620,b4170,9.639999999999999e-146
PproGo58_05630,b4171,2.5300000000000002e-132
PproGo58_05640,b4172,1.5e-39
PproGo58_05650,b4173,2e-174
PproGo58_05660,b4174,4.2500000000000004e-88
PproGo58_05670,b4175,2.66e-70
PproGo58_05690,b4177,0.0
PproGo58_05730,b4179,0.0
PproGo58_05740,b4180,1.32e-97
PproGo58_05750,b4200,1.23e-54
PproGo58_05760,b4202,1.02e-40
PproGo58_05780,b4203,2.5399999999999997e-60
PproGo58_05790,b4052,0.0
PproGo58_05800,b4469,0.0
PproGo58_05880,b0931,2.58e-142
PproGo58_05970,b1539,1.42e-90
PproGo58_06040,b3963,8.460000000000001e-32
PproGo58_06060,b3524,0.0
PproGo58_06140,b0384,9.37e-26
PproGo58_06190,b2069,2.35e-55
PproGo58_06200,b1000,6.9300000000000006e-105
PproGo58_06210,b0999,1.29e-20
PproGo58_06260,b1448,2.2900000000000003e-73
PproGo58_06350,b4288,5.68e-45
PproGo58_06370,b0151,5e-49
PproGo58_06560,b1242,1.52e-22
PproGo58_06580,b4005,0.0
PproGo58_06590,b4006,0.0
PproGo58_06600,b3261,8.480000000000001e-29
PproGo58_06610,b3260,5.63e-136
PproGo58_06630,b3259,3.39e-102
PproGo58_06640,b3256,0.0
PproGo58_06650,b3255,2.7899999999999998e-61
PproGo58_06700,b2299,1.02e-27
PproGo58_06710,b1282,5.5e-26
PproGo58_06720,b2938,0.0
PproGo58_06740,b4044,1.3e-90
PproGo58_06770,b0921,2.64e-53
PproGo58_07030,b0487,1.68e-36
PproGo58_07040,b0484,1.6900000000000002e-167
PproGo58_07070,b2182,1.04e-48
PproGo58_07120,b1769,9.87e-38
PproGo58_07130,b1623,5.44e-40
PproGo58_07160,b1216,1.01e-48
PproGo58_07240,b3848,4.9e-25
PproGo58_07250,b1013,7.27e-55
PproGo58_07290,b2822,0.0
PproGo58_07300,b2820,0.0
PproGo58_07310,b2819,9.69e-131
PproGo58_07320,b2603,8.72e-26
PproGo58_07330,b2604,6.51e-71
PproGo58_07340,b2605,3.01e-33
PproGo58_07470,b2539,5.27e-11
PproGo58_07610,b3028,3.39e-89
PproGo58_07620,b0208,9.429999999999999e-89
PproGo58_07630,b3447,1.27e-140
PproGo58_07650,b3415,7.15e-117
PproGo58_07840,b1533,6.96e-53
PproGo58_07900,b0308,1.56e-11
PproGo58_07910,b0307,1.07e-121
PproGo58_07920,b0306,1.0700000000000001e-47
PproGo58_07930,b2975,0.0
PproGo58_07940,b0113,8.460000000000001e-70
PproGo58_07950,b2620,6.57e-63
PproGo58_07970,b2619,2.3999999999999997e-42
PproGo58_07980,b2618,6.26e-19
PproGo58_07990,b2617,1.63e-17
PproGo58_08000,b0683,3.79e-51
PproGo58_08010,b2616,7.37e-154
PproGo58_08020,b2614,4.26e-50
PproGo58_08030,b0014,0.0
PproGo58_08040,b0015,1.35e-177
PproGo58_08050,b0031,1.66e-115
PproGo58_08060,b0032,0.0
PproGo58_08070,b0033,0.0
PproGo58_08080,b3181,2.46e-63
PproGo58_08100,b3180,5.350000000000001e-21
PproGo58_08110,b3179,9.330000000000001e-88
PproGo58_08120,b3178,0.0
PproGo58_08130,b3177,1.83e-105
PproGo58_08140,b3176,0.0
PproGo58_08150,b3919,3.2399999999999997e-81
PproGo58_08160,b3175,9.46e-25
PproGo58_08170,b3170,2.6299999999999998e-48
PproGo58_08180,b3169,0.0
PproGo58_08190,b3168,0.0
PproGo58_08200,b3167,1.15e-36
PproGo58_08210,b3166,6.47e-107
PproGo58_08220,b3165,2.7399999999999997e-40
PproGo58_08230,b3164,0.0
PproGo58_08260,b0109,1.02e-95
PproGo58_08280,b0110,2.71e-65
PproGo58_08310,b4378,1.47e-63
PproGo58_08320,b0080,5.9999999999999996e-92
PproGo58_08340,b2168,7.57e-78
PproGo58_08350,b2167,0.0
PproGo58_08410,b2764,3.42e-51
PproGo58_08420,b0805,7.930000000000001e-122
PproGo58_08430,b0804,3.09e-78
PproGo58_08440,b0644,2.52e-18
PproGo58_08460,b2129,4.09e-77
PproGo58_08470,b2128,1.0900000000000001e-36
PproGo58_08480,b2131,7.859999999999999e-40
PproGo58_08500,b4375,0.0
PproGo58_08520,b3540,3.75e-140
PproGo58_08530,b3541,4.67e-138
PproGo58_08540,b3542,1.8299999999999998e-115
PproGo58_08550,b3543,2.4200000000000003e-157
PproGo58_08590,b3544,0.0
PproGo58_08650,b1496,6.409999999999999e-104
PproGo58_08700,b3196,2.82e-38
PproGo58_08750,b3251,0.0
PproGo58_08760,b3250,1.6e-54
PproGo58_08770,b3249,3.14e-27
PproGo58_08780,b3248,1.58e-54
PproGo58_08790,b3247,0.0
PproGo58_08800,b4472,1.4500000000000001e-58
PproGo58_08820,b3244,0.0
PproGo58_08830,b4234,6.43e-37
PproGo58_08840,b4235,5.28e-156
PproGo58_08880,b3908,8.59e-80
PproGo58_08890,b3040,1.4e-12
PproGo58_08900,b3206,7.44e-16
PproGo58_08910,b3205,1.82e-94
PproGo58_08920,b3204,1.92e-36
PproGo58_08930,b3203,5.070000000000001e-31
PproGo58_08940,b3202,0.0
PproGo58_08950,b3201,2.77e-113
PproGo58_08960,b3200,4.68e-19
PproGo58_08980,b3198,5.29e-52
PproGo58_08990,b3197,2.63e-129
PproGo58_09000,b3195,1e-107
PproGo58_09010,b3194,2.2800000000000003e-110
PproGo58_09020,b3193,3.53e-41
PproGo58_09050,b3190,2.13e-16
PproGo58_09060,b3189,0.0
PproGo58_09070,b2019,3.52e-21
PproGo58_09080,b2020,1.1e-94
PproGo58_09120,b3235,4.7600000000000003e-85
PproGo58_09130,b0710,9.66e-91
PproGo58_09140,b2752,3.49e-177
PproGo58_09150,b2751,0.0
PproGo58_09170,b2297,0.0
PproGo58_09190,b3349,1.89e-39
PproGo58_09200,b1710,1.08e-56
PproGo58_09230,b2413,2.5699999999999998e-61
PproGo58_09240,b0888,8.83e-172
PproGo58_09270,b2303,8.46e-47
PproGo58_09280,b2153,8.440000000000001e-37
PproGo58_09290,b1606,2.7899999999999998e-67
PproGo58_09310,b2127,1.31e-22
PproGo58_09340,b2790,7.39e-28
PproGo58_09590,b2796,0.0
PproGo58_09630,b4291,0.0
PproGo58_09750,b0480,1.56e-17
PproGo58_09790,b4062,6.08e-15
PproGo58_09810,b3553,7.7e-103
PproGo58_09820,b3243,7.89e-49
PproGo58_09840,b1645,2.6699999999999997e-30
PproGo58_09890,b0493,3.69e-35
PproGo58_09920,b3361,3.16e-51
PproGo58_10060,b0006,2.17e-122
PproGo58_10120,b0783,3.0599999999999997e-68
PproGo58_10130,b0784,1.19e-18
PproGo58_10190,b3780,1.01e-109
PproGo58_10220,b3269,2.99e-166
PproGo58_10230,b3270,1.9100000000000003e-173
PproGo58_10240,b3271,3.2200000000000002e-155
PproGo58_10250,b3021,5.32e-16
PproGo58_10260,b3022,2.9399999999999998e-24
PproGo58_10280,b1791,5.7499999999999996e-61
PproGo58_10300,b3155,2.5600000000000003e-21
PproGo58_10330,b2186,5.73e-66
PproGo58_10350,b0807,1.57e-119
PproGo58_10360,b4258,0.0
PproGo58_10380,b4259,4.08e-15
PproGo58_10390,b4260,0.0
PproGo58_10400,b4261,6.56e-55
PproGo58_10410,b4262,3.85e-69
PproGo58_10420,b2569,0.0
PproGo58_10430,b2568,3.3899999999999997e-69
PproGo58_10440,b2567,5.0500000000000004e-80
PproGo58_10450,b2566,1.39e-134
PproGo58_10460,b2565,3.41e-41
PproGo58_10470,b2564,6.0300000000000005e-105
PproGo58_10480,b2558,3.84e-102
PproGo58_10490,b2557,0.0
PproGo58_10510,b0679,1.17e-146
PproGo58_10540,b0677,4.21e-38
PproGo58_10550,b2101,6.55e-41
PproGo58_10580,b1813,4.56e-30
PproGo58_10590,b1648,1.05e-12
PproGo58_10610,b1849,0.0
PproGo58_10620,b3523,1.5100000000000002e-129
PproGo58_10630,b4461,1.5e-76
PproGo58_10640,b2611,1.23e-31
PproGo58_10650,b2610,0.0
PproGo58_10660,b2609,1.99e-27
PproGo58_10670,b2608,9.08e-41
PproGo58_10680,b2607,2.97e-114
PproGo58_10690,b2606,1.4599999999999998e-54
PproGo58_10730,b2894,1.3e-121
PproGo58_10740,b2893,4.43e-56
PproGo58_10760,b0004,1.92e-72
PproGo58_10790,b2217,2.67e-50
PproGo58_10830,b4181,3.33e-19
PproGo58_10840,b4182,7.16e-37
PproGo58_10860,b3051,3.38e-38
PproGo58_10910,b0190,2.2e-28
PproGo58_10920,b2892,0.0
PproGo58_10940,b1424,0.0
PproGo58_11000,b1846,5.01e-21
PproGo58_11080,b2891,1.01e-149
PproGo58_11090,b4129,0.0
PproGo58_11100,b0846,1.36e-12
PproGo58_11130,b2534,3.34e-32
PproGo58_11180,b3956,0.0
PproGo58_11190,b0474,2.83e-96
PproGo58_11200,b1807,8.330000000000001e-66
PproGo58_11220,b1868,2.04e-59
PproGo58_11260,b3497,1.72e-61
PproGo58_11310,b0453,4.18e-20
PproGo58_11320,b4041,0.0
PproGo58_11350,b1822,2.2899999999999997e-67
PproGo58_11360,b2472,4.4100000000000004e-160
PproGo58_11370,b3533,1.46e-22
PproGo58_11380,b2812,3.56e-102
PproGo58_11390,b1679,6.9e-25
PproGo58_11400,b2810,6.12e-106
PproGo58_11420,b2471,3.4000000000000003e-32
PproGo58_11430,b4065,2.31e-142
PproGo58_11450,b4237,9.25e-12
PproGo58_11490,b0167,0.0
PproGo58_11500,b0168,2.0200000000000003e-124
PproGo58_11510,b0169,5.28e-126
PproGo58_11520,b0170,1.0700000000000001e-105
PproGo58_11530,b0171,3.4799999999999997e-115
PproGo58_11540,b0172,1.14e-55
PproGo58_11550,b0174,5.29e-90
PproGo58_11560,b0175,7.77e-62
PproGo58_11570,b0173,8.25e-146
PproGo58_11580,b0176,1.92e-130
PproGo58_11590,b0177,0.0
PproGo58_11610,b0179,2.01e-119
PproGo58_11620,b0180,6.69e-57
PproGo58_11630,b0181,6.2899999999999996e-93
PproGo58_11640,b0182,6.1e-130
PproGo58_11650,b0183,6.44e-94
PproGo58_11660,b0184,0.0
PproGo58_11670,b0185,1.57e-158
PproGo58_11700,b2780,0.0
PproGo58_11710,b1215,1.29e-144
PproGo58_11720,b2779,0.0
PproGo58_11730,b2748,2.2e-15
PproGo58_11740,b2747,4.64e-62
PproGo58_11750,b3060,2.32e-52
PproGo58_11760,b0356,0.0
PproGo58_11770,b2154,2.47e-117
PproGo58_11780,b2746,2.5900000000000002e-70
PproGo58_11790,b2745,3.6100000000000003e-63
PproGo58_11800,b2744,1.44e-78
PproGo58_11810,b2743,1.62e-65
PproGo58_11820,b2742,2.81e-58
PproGo58_11830,b2741,5.41e-151
PproGo58_11850,b2733,0.0
PproGo58_12250,b2700,7.95e-46
PproGo58_12260,b2699,0.0
PproGo58_12270,b2698,3.75e-25
PproGo58_12310,b2583,2.79e-71
PproGo58_12340,b4042,4.2000000000000004e-32
PproGo58_12350,b2157,3.41e-79
PproGo58_12370,b0195,7.32e-63
PproGo58_12380,b2124,7.05e-52
PproGo58_12410,b0835,0.0
PproGo58_12420,b3747,0.0
PproGo58_12450,b0788,1.29e-19
PproGo58_12460,b0231,1.16e-105
PproGo58_12480,b0194,0.0
PproGo58_12490,b0433,9.57e-41
PproGo58_12500,b0454,4.85e-18
PproGo58_12530,b2065,3.68e-13
PproGo58_12540,b2306,5.71e-120
PproGo58_12560,b2307,1.63e-107
PproGo58_12570,b2308,1.9099999999999997e-89
PproGo58_12600,b1867,4.47e-16
PproGo58_12630,b1233,4.42e-33
PproGo58_12660,b0957,1.42e-22
PproGo58_12700,b0799,3.79e-103
PproGo58_12740,b1638,1.4e-52
PproGo58_12760,b1641,2.87e-20
PproGo58_12770,b0019,8.17e-127
PproGo58_12870,b3454,1.67e-120
PproGo58_12880,b3455,1.33e-131
PproGo58_12890,b3456,1.0099999999999999e-159
PproGo58_12900,b3457,1.21e-139
PproGo58_12910,b3458,1.0099999999999999e-159
PproGo58_12960,b0288,9.42e-28
PproGo58_12980,b0059,0.0
PproGo58_13040,b3493,0.0
PproGo58_13060,b1827,2.45e-40
PproGo58_13100,b1397,0.0
PproGo58_13130,b2587,0.0
PproGo58_13220,b0572,1.62e-113
PproGo58_13230,b0462,0.0
PproGo58_13240,b0463,2.4999999999999997e-134
PproGo58_13250,b0464,6.81e-55
PproGo58_13280,b1657,6.859999999999999e-95
PproGo58_13300,b0404,3.0100000000000004e-32
PproGo58_13360,b1338,1.7800000000000001e-31
PproGo58_13400,b0346,2.69e-14
PproGo58_13430,b2132,0.0
PproGo58_13500,b3153,9.29e-27
PproGo58_13750,b2080,1.06e-50
PproGo58_13820,b3589,0.0
PproGo58_13980,b4298,6.42e-35
PproGo58_14100,b2183,5.69e-60
PproGo58_14120,b1522,3.28e-30
PproGo58_14150,b2580,5.34e-87
PproGo58_14240,b2898,7.64e-43
PproGo58_14250,b2897,1.12e-17
PproGo58_14270,b2574,0.0
PproGo58_14280,b2573,5.94e-89
PproGo58_14300,b2571,5.43e-25
PproGo58_14310,b0161,1.2700000000000001e-85
PproGo58_14320,b2494,6.27e-75
PproGo58_14340,b2493,5.049999999999999e-104
PproGo58_14350,b2480,3.6900000000000004e-31
PproGo58_14360,b2479,3.43e-12
PproGo58_14370,b2478,1.37e-119
PproGo58_14400,b2476,1.86e-123
PproGo58_14470,b1450,3.42e-22
PproGo58_14650,b0340,9.02e-79
PproGo58_14660,b0339,7.749999999999999e-119
PproGo58_14670,b0338,5.570000000000001e-116
PproGo58_14710,b1804,5.97e-71
PproGo58_14720,b1179,1.21e-19
PproGo58_14730,b1033,1.1400000000000001e-26
PproGo58_14750,b1181,5.36e-51
PproGo58_14790,b0410,1.71e-41
PproGo58_14830,b1845,2.2000000000000002e-156
PproGo58_14850,b0223,5.63e-111
PproGo58_14890,b0713,3.16e-52
PproGo58_14900,b0711,3.02e-34
PproGo58_14950,b2414,1.03e-159
PproGo58_15000,b4016,1.12e-171
PproGo58_15010,b1413,0.0
PproGo58_15060,b0352,3.5e-66
PproGo58_15070,b0351,7.12e-68
PproGo58_15100,b0616,7.85e-23
PproGo58_15130,b2842,1.03e-42
PproGo58_15210,b0875,1.46e-104
PproGo58_15230,b3363,6.799999999999999e-74
PproGo58_15240,b1009,4.83e-15
PproGo58_15250,b1659,8.01e-26
PproGo58_15270,b1412,1.82e-62
PproGo58_15280,b3827,1.07e-85
PproGo58_15290,b0577,3.75e-118
PproGo58_15400,b2937,1.78e-57
PproGo58_15480,b0468,4.9000000000000005e-27
PproGo58_15500,b3822,0.0
PproGo58_15510,b1642,1.78e-27
PproGo58_15580,b0564,1.45e-11
PproGo58_15590,b1363,1.7999999999999997e-74
PproGo58_15600,b1765,9.159999999999999e-52
PproGo58_15610,b3911,5.84e-34
PproGo58_15630,b3912,1.9800000000000001e-56
PproGo58_15650,b1251,2.98e-49
PproGo58_15660,b1254,5.95e-50
PproGo58_15670,b1266,1.09e-44
PproGo58_15680,b1267,5.21e-88
PproGo58_15710,b1269,1.5899999999999998e-94
PproGo58_15740,b0112,0.0
PproGo58_15750,b0191,3.8000000000000003e-57
PproGo58_15760,b3473,6.86e-116
PproGo58_15790,b0928,2.37e-128
PproGo58_15820,b1323,5.8400000000000004e-145
PproGo58_15850,b1077,1.65e-54
PproGo58_15860,b1078,4.4200000000000004e-103
PproGo58_15870,b1079,3.89e-30
PproGo58_15880,b1080,1.5300000000000001e-105
PproGo58_15890,b1081,6.3e-33
PproGo58_15900,b1082,2.13e-62
PproGo58_15910,b1083,1.16e-15
PproGo58_16090,b1923,2.32e-40
PproGo58_16110,b1924,3.2199999999999997e-38
PproGo58_16120,b1925,1.53e-20
PproGo58_16170,b1937,1.01e-18
PproGo58_16180,b1938,4.28e-100
PproGo58_16190,b1939,6.599999999999999e-95
PproGo58_16200,b1940,3.33e-11
PproGo58_16210,b1941,2.01e-175
PproGo58_16280,b1945,5.66e-84
PproGo58_16290,b1946,1.36e-35
PproGo58_16310,b1948,1.62e-91
PproGo58_16320,b1949,2.25e-16
PproGo58_16330,b1950,7.07e-40
PproGo58_16340,b1880,1.68e-84
PproGo58_16350,b1879,0.0
PproGo58_16380,b1922,5.42e-69
PproGo58_16390,b1882,7.19e-57
PproGo58_16400,b1881,4.36e-27
PproGo58_16410,b1888,1.43e-92
PproGo58_16420,b1883,4.03e-72
PproGo58_16470,b1887,2.9099999999999998e-30
PproGo58_16510,b2201,1.85e-52
PproGo58_16520,b2200,1.66e-56
PproGo58_16530,b2199,6.129999999999999e-82
PproGo58_16550,b2197,5.21e-46
PproGo58_16560,b2196,0.0
PproGo58_16570,b2195,1.0199999999999999e-52
PproGo58_16580,b2194,3.36e-37
PproGo58_16590,b4076,7.81e-11
PproGo58_16680,b1676,1.1200000000000001e-97
PproGo58_16700,b0509,6.939999999999999e-134
PproGo58_16710,b0508,9.370000000000001e-105
PproGo58_16720,b0507,0.0
PproGo58_16750,b1958,7.710000000000001e-123
PproGo58_16810,b4068,1.6499999999999999e-41
PproGo58_16820,b4067,0.0
PproGo58_16830,b0720,0.0
PproGo58_16840,b0721,3.66e-44
PproGo58_16850,b0722,1.22e-22
PproGo58_16860,b0723,0.0
PproGo58_16870,b0724,2.17e-121
PproGo58_16880,b0726,0.0
PproGo58_16890,b0727,1.43e-164
PproGo58_16910,b0728,0.0
PproGo58_16920,b0729,1.0300000000000001e-179
PproGo58_16940,b0401,0.0
PproGo58_17000,b0473,0.0
PproGo58_17070,b2323,0.0
PproGo58_17080,b0954,7.179999999999999e-82
PproGo58_17120,b3608,2.23e-71
PproGo58_17140,b2340,2.56e-14
PproGo58_17160,b1686,1.01e-44
PproGo58_17190,b2302,1.05e-57
PproGo58_17210,b1688,6.930000000000001e-56
PproGo58_17240,b1281,3.53e-86
PproGo58_17330,b0221,0.0
PproGo58_17350,b0838,1.4799999999999999e-53
PproGo58_17360,b0127,5.34e-145
PproGo58_17370,b0128,4.6e-109
PproGo58_17390,b0913,1.4900000000000001e-58
PproGo58_17420,b0915,1.16e-86
PproGo58_17430,b0917,5.6900000000000005e-21
PproGo58_17440,b0918,5.15e-94
PproGo58_17450,b0982,3.24e-14
PproGo58_17460,b3972,8.959999999999999e-81
PproGo58_17470,b0286,8.23e-27
PproGo58_17510,b1084,0.0
PproGo58_17520,b1086,2.2499999999999999e-119
PproGo58_17550,b1087,8.77e-65
PproGo58_17560,b1088,6.5000000000000006e-21
PproGo58_17570,b1089,1.3799999999999998e-23
PproGo58_17580,b1090,1.88e-91
PproGo58_17590,b1092,3.18e-127
PproGo58_17600,b1093,2.82e-110
PproGo58_17610,b1094,3.14e-46
PproGo58_17620,b1095,0.0
PproGo58_17630,b1096,4.9799999999999993e-48
PproGo58_17640,b1097,1.3899999999999999e-68
PproGo58_17650,b1098,4.74e-53
PproGo58_17660,b1099,2.87e-33
PproGo58_17670,b1100,3.8399999999999995e-82
PproGo58_17730,b2099,1.39e-43
PproGo58_17750,b2100,1.71e-30
PproGo58_17790,b0325,8.72e-123
PproGo58_17800,b3010,1.3799999999999999e-67
PproGo58_17810,b1699,4.6999999999999995e-23
PproGo58_17830,b1698,3.07e-29
PproGo58_18000,b3018,4.72e-60
PproGo58_18070,b2690,5.85e-24
PproGo58_18080,b4249,2.7500000000000004e-79
PproGo58_18110,b0511,6.32e-53
PproGo58_18120,b2762,3.99e-23
PproGo58_18140,b1812,5.47e-135
PproGo58_18190,b0331,3.4599999999999997e-168
PproGo58_18200,b0333,2.11e-145
PproGo58_18230,b0334,0.0
PproGo58_18260,b1703,1.27e-93
PproGo58_18270,b1702,0.0
PproGo58_18290,b3929,3.82e-61
PproGo58_18300,b1342,4.45e-50
PproGo58_18360,b2206,3.24e-107
PproGo58_18380,b3365,2.86e-140
PproGo58_18400,b1223,6.53e-15
PproGo58_18430,b0945,1.11e-138
PproGo58_18440,b0953,2.05e-15
PproGo58_18450,b0948,0.0
PproGo58_18470,b3182,1.22e-28
PproGo58_18480,b2959,1.53e-26
PproGo58_18490,b1433,3.03e-112
PproGo58_18500,b1540,5.46e-15
PproGo58_18530,b2883,0.0
PproGo58_18540,b2875,1.68e-20
