,query,evalue
NCTC10038_00731,b0950,2.42e-58
NCTC10038_00732,b1834,4.4099999999999996e-89
NCTC10038_00737,b4373,3.8500000000000004e-32
NCTC10038_00739,b0126,1.8e-87
NCTC10038_00743,b2223,8.98e-68
NCTC10038_00747,b0752,1.84e-53
NCTC10038_00750,b0575,0.0
NCTC10038_00756,b1462,2.42e-62
NCTC10038_00761,b0381,0.0
NCTC10038_00764,b1464,3.3100000000000003e-21
NCTC10038_00766,b1066,2.51e-51
NCTC10038_00794,b1203,0.0
NCTC10038_00795,b1204,8.98e-70
NCTC10038_00796,b2185,7.26e-20
NCTC10038_00797,b1207,5.46e-155
NCTC10038_00799,b1208,5.59e-97
NCTC10038_00800,b1209,7.32e-16
NCTC10038_00802,b1210,3.62e-137
NCTC10038_00803,b1211,1.4900000000000001e-173
NCTC10038_00804,b1212,1.54e-89
NCTC10038_00805,b0826,1.12e-93
NCTC10038_00806,b3967,2.97e-45
NCTC10038_00810,b1661,2.1100000000000002e-58
NCTC10038_00815,b0708,4.56e-135
NCTC10038_00816,b2127,2.0999999999999998e-23
NCTC10038_00817,b0707,6.71e-27
NCTC10038_00820,b2304,2.71e-89
NCTC10038_00821,b0475,5.11e-65
NCTC10038_00824,b3235,1.42e-84
NCTC10038_00825,b0710,5.079999999999999e-89
NCTC10038_00826,b2752,8.759999999999999e-176
NCTC10038_00827,b2751,1.03e-176
NCTC10038_00829,b2297,0.0
NCTC10038_00830,b3349,7.499999999999999e-40
NCTC10038_00831,b0023,1.9400000000000003e-27
NCTC10038_00832,b1069,0.0
NCTC10038_00833,b0025,6.27e-106
NCTC10038_00834,b0026,0.0
NCTC10038_00835,b0027,5.27e-31
NCTC10038_00836,b0028,1.38e-35
NCTC10038_00837,b0029,3.16e-154
NCTC10038_00845,b2595,2.85e-59
NCTC10038_00846,b2594,6.99e-125
NCTC10038_00847,b2593,1.59e-89
NCTC10038_00848,b2592,0.0
NCTC10038_00867,b1202,1.0499999999999999e-38
NCTC10038_00869,b3215,1.26e-55
NCTC10038_00870,b3216,1.09e-162
NCTC10038_00873,b1994,5.370000000000001e-125
NCTC10038_00942,b2089,1.29e-75
NCTC10038_00966,b1109,2.15e-165
NCTC10038_00972,b0101,4.33e-20
NCTC10038_00973,b0103,2.79e-63
NCTC10038_00974,b2972,5.07e-44
NCTC10038_00975,b3327,4.21e-50
NCTC10038_00979,b0109,1.08e-91
NCTC10038_00981,b0110,6.679999999999999e-68
NCTC10038_00985,b4378,3.56e-60
NCTC10038_00986,b0080,1.13e-84
NCTC10038_00988,b2168,1.66e-72
NCTC10038_00989,b2167,0.0
NCTC10038_00994,b1534,1.08e-63
NCTC10038_00998,b2764,6.25e-50
NCTC10038_00999,b0805,5.5800000000000005e-123
NCTC10038_01000,b0804,8.4e-74
NCTC10038_01001,b0644,1.46e-21
NCTC10038_01003,b2129,3.99e-79
NCTC10038_01004,b2128,2.8100000000000003e-37
NCTC10038_01005,b2131,2.5799999999999997e-38
NCTC10038_01007,b4375,0.0
NCTC10038_01010,b3540,1.4199999999999999e-142
NCTC10038_01011,b3541,1.0699999999999999e-139
NCTC10038_01012,b3542,2.28e-115
NCTC10038_01013,b3543,5.24e-158
NCTC10038_01018,b3544,0.0
NCTC10038_01023,b1496,4.709999999999999e-104
NCTC10038_01026,b3384,1.2499999999999998e-52
NCTC10038_01027,b3232,1.16e-119
NCTC10038_01029,b3905,7.29e-17
NCTC10038_01031,b2834,7.83e-128
NCTC10038_01032,b3231,4.65e-77
NCTC10038_01033,b3230,1.89e-72
NCTC10038_01037,b3229,1.33e-79
NCTC10038_01038,b3228,1.2099999999999999e-40
NCTC10038_01043,b2789,0.0
NCTC10038_01044,b3128,0.0
NCTC10038_01047,b3196,4.46e-31
NCTC10038_01052,b3251,0.0
NCTC10038_01053,b3250,3.11e-56
NCTC10038_01054,b3249,3.22e-26
NCTC10038_01055,b3248,2.74e-54
NCTC10038_01056,b3247,0.0
NCTC10038_01057,b4472,2.78e-55
NCTC10038_01059,b3244,0.0
NCTC10038_01060,b4234,3.97e-31
NCTC10038_01061,b4235,1.06e-156
NCTC10038_01065,b3908,8.57e-83
NCTC10038_01066,b3040,3.71e-13
NCTC10038_01067,b3206,2.1e-14
NCTC10038_01068,b3205,5.18e-94
NCTC10038_01069,b3204,1.96e-36
NCTC10038_01070,b3203,3.87e-32
NCTC10038_01071,b3202,0.0
NCTC10038_01072,b3201,5.98e-114
NCTC10038_01073,b3200,1.19e-23
NCTC10038_01075,b3198,1.73e-51
NCTC10038_01076,b3197,8.4e-132
NCTC10038_01077,b3195,3.61e-106
NCTC10038_01078,b3194,9.380000000000001e-109
NCTC10038_01079,b3193,2.96e-41
NCTC10038_01082,b3190,9.89e-14
NCTC10038_01083,b3189,0.0
NCTC10038_01084,b2019,1.19e-19
NCTC10038_01085,b2020,1.3100000000000002e-97
NCTC10038_01087,b2497,3.87e-92
NCTC10038_01088,b2498,2.9e-109
NCTC10038_01089,b0125,7.83e-15
NCTC10038_01104,b2936,1.33e-17
NCTC10038_01107,b4371,3.33e-58
NCTC10038_01109,b3823,1.45e-29
NCTC10038_01114,b3418,3.51e-47
NCTC10038_01116,b0951,3.9900000000000003e-75
NCTC10038_01119,b0927,1.23e-42
NCTC10038_01120,b3552,4.23e-44
NCTC10038_01121,b3150,4.27e-35
NCTC10038_01122,b3149,2.23e-78
NCTC10038_01123,b3148,5.3599999999999995e-25
NCTC10038_01124,b3147,2.51e-26
NCTC10038_01125,b3146,2.6600000000000002e-107
NCTC10038_01129,b0081,6.28e-53
NCTC10038_01130,b0082,7.01e-116
NCTC10038_01131,b0083,3.22e-11
NCTC10038_01132,b0084,2.2e-153
NCTC10038_01133,b0085,8.44e-118
NCTC10038_01134,b0086,3.83e-107
NCTC10038_01135,b0087,3.94e-164
NCTC10038_01136,b0088,3.83e-121
NCTC10038_01137,b0089,3.13e-97
NCTC10038_01138,b0090,8.72e-90
NCTC10038_01139,b0091,0.0
NCTC10038_01140,b0092,3.97e-57
NCTC10038_01142,b0093,1.34e-12
NCTC10038_01145,b0094,6.45e-127
NCTC10038_01146,b0095,6.470000000000001e-132
NCTC10038_01147,b0096,6.68e-131
NCTC10038_01164,b1645,9.390000000000001e-31
NCTC10038_01170,b0493,2.8e-35
NCTC10038_01173,b2049,5.91e-173
NCTC10038_01185,b0006,7.75e-120
NCTC10038_01189,b0783,3.14e-66
NCTC10038_01190,b0784,1.51e-20
NCTC10038_01191,b0785,2.6999999999999997e-54
NCTC10038_01193,b3780,2.68e-110
NCTC10038_01196,b3269,9.65e-169
NCTC10038_01197,b3270,2.09e-178
NCTC10038_01198,b3271,3.18e-157
NCTC10038_01200,b1791,8.810000000000001e-63
NCTC10038_01201,b3214,6.12e-16
NCTC10038_01203,b3219,2.98e-16
NCTC10038_01214,b3155,2.19e-20
NCTC10038_01217,b3182,1.3e-39
NCTC10038_01223,b1214,3.98e-12
NCTC10038_01228,b2796,0.0
NCTC10038_01234,b4291,0.0
NCTC10038_01235,b4292,1.0699999999999998e-52
NCTC10038_01244,b2186,8.62e-66
NCTC10038_01246,b0807,1.68e-111
NCTC10038_01249,b4258,0.0
NCTC10038_01252,b4259,1.05e-18
NCTC10038_01253,b4260,0.0
NCTC10038_01254,b4261,1.53e-53
NCTC10038_01255,b4262,7.089999999999999e-68
NCTC10038_01256,b2569,0.0
NCTC10038_01257,b2568,3.5799999999999998e-68
NCTC10038_01258,b2567,1.12e-69
NCTC10038_01259,b2566,5.21e-130
NCTC10038_01260,b2565,2.4599999999999998e-40
NCTC10038_01261,b2564,5.06e-104
NCTC10038_01262,b0123,7.94e-11
NCTC10038_01263,b2559,7.62e-50
NCTC10038_01264,b1871,3.9899999999999997e-126
NCTC10038_01265,b1870,1.72e-92
NCTC10038_01280,b0124,0.0
NCTC10038_01284,b3070,2.6200000000000002e-43
NCTC10038_01285,b3071,1.3300000000000001e-21
NCTC10038_01288,b0718,4.5400000000000005e-157
NCTC10038_01289,b2336,1.7199999999999998e-82
NCTC10038_01291,b2335,6.73e-26
NCTC10038_01292,b2334,2.54e-35
NCTC10038_01293,b2333,3.94e-17
NCTC10038_01304,b1296,2.7700000000000003e-123
NCTC10038_01305,b0296,2.38e-30
NCTC10038_01308,b3518,1.9e-76
NCTC10038_01313,b3828,5.5899999999999995e-95
NCTC10038_01321,b4003,8.08e-40
NCTC10038_01322,b2220,7.130000000000001e-132
NCTC10038_01323,b1607,8.43e-43
NCTC10038_01326,b0652,5.73e-131
NCTC10038_01327,b0653,7.79e-77
NCTC10038_01328,b0654,2.3200000000000002e-99
NCTC10038_01329,b0655,2.1899999999999997e-115
NCTC10038_01330,b3426,0.0
NCTC10038_01331,b3423,4.3600000000000003e-100
NCTC10038_01332,b3926,0.0
NCTC10038_01333,b3927,6.3e-140
NCTC10038_01334,b0481,4.94e-61
NCTC10038_01338,b1654,3.0899999999999997e-54
NCTC10038_01339,b3336,3.53e-61
NCTC10038_01341,b1652,2.9999999999999998e-92
NCTC10038_01342,b1062,1.31e-139
NCTC10038_01347,b1633,3.21e-113
NCTC10038_01348,b1628,4.59e-47
NCTC10038_01349,b2114,0.0
NCTC10038_01350,b2113,5.660000000000001e-109
NCTC10038_01353,b2733,0.0
NCTC10038_01376,b2700,2.76e-46
NCTC10038_01378,b2699,1.2499999999999998e-134
NCTC10038_01379,b2698,1.84e-25
NCTC10038_01382,b2583,1.27e-73
NCTC10038_01384,b4042,1.2200000000000001e-29
NCTC10038_01385,b2157,3.5e-77
NCTC10038_01387,b0195,2.73e-62
NCTC10038_01388,b2124,3.1899999999999996e-54
NCTC10038_01391,b0835,0.0
NCTC10038_01392,b3747,0.0
NCTC10038_01395,b1424,0.0
NCTC10038_01396,b1846,1.62e-19
NCTC10038_01406,b2891,2.35e-176
NCTC10038_01407,b4129,0.0
NCTC10038_01408,b0846,1.51e-12
NCTC10038_01411,b2534,2.44e-32
NCTC10038_01417,b3956,0.0
NCTC10038_01418,b0474,2.35e-98
NCTC10038_01419,b1807,1.46e-63
NCTC10038_01421,b1868,1.03e-61
NCTC10038_01425,b3497,2.2699999999999998e-60
NCTC10038_01432,b0453,1.27e-16
NCTC10038_01433,b4041,0.0
NCTC10038_01434,b0623,7.1e-24
NCTC10038_01436,b1822,8.95e-64
NCTC10038_01437,b2472,3.03e-157
NCTC10038_01438,b3533,2.57e-22
NCTC10038_01439,b2812,3.03e-101
NCTC10038_01440,b2811,1.38e-25
NCTC10038_01441,b2810,6.16e-103
NCTC10038_01443,b2471,1.73e-30
NCTC10038_01444,b4065,4.4e-143
NCTC10038_01447,b0167,0.0
NCTC10038_01448,b0168,1.1e-120
NCTC10038_01450,b0169,2.59e-126
NCTC10038_01451,b0170,1.77e-101
NCTC10038_01452,b0171,9.42e-115
NCTC10038_01453,b0172,1.2200000000000002e-56
NCTC10038_01454,b0174,2.46e-92
NCTC10038_01455,b0175,1.51e-64
NCTC10038_01456,b0173,2.2200000000000002e-144
NCTC10038_01457,b0176,2.7199999999999996e-128
NCTC10038_01458,b0177,0.0
NCTC10038_01460,b0179,4.4e-116
NCTC10038_01461,b0180,6.13e-55
NCTC10038_01462,b0181,1.92e-92
NCTC10038_01463,b0182,2.4e-128
NCTC10038_01464,b0183,2.48e-94
NCTC10038_01465,b0184,0.0
NCTC10038_01466,b0185,2.0600000000000002e-160
NCTC10038_01467,b0188,1.83e-76
NCTC10038_01468,b2780,0.0
NCTC10038_01469,b1215,1.29e-143
NCTC10038_01470,b2779,0.0
NCTC10038_01471,b2748,1.59e-14
NCTC10038_01472,b2747,2.91e-66
NCTC10038_01474,b0356,0.0
NCTC10038_01475,b2154,5.69e-121
NCTC10038_01476,b2746,1.02e-71
NCTC10038_01477,b2745,1.1999999999999999e-61
NCTC10038_01478,b2744,3.12e-76
NCTC10038_01479,b2743,2.0300000000000002e-65
NCTC10038_01480,b2742,8.339999999999999e-61
NCTC10038_01481,b2741,2.96e-151
NCTC10038_01483,b2065,3.86e-14
NCTC10038_01487,b2306,3.96e-119
NCTC10038_01489,b2307,2.54e-106
NCTC10038_01490,b2308,3.01e-93
NCTC10038_01495,b2302,3.42e-87
NCTC10038_01498,b1233,6.36e-32
NCTC10038_01500,b0957,2.26e-18
NCTC10038_01504,b0799,6.33e-102
NCTC10038_01506,b2430,1.76e-13
NCTC10038_01508,b1638,1.0999999999999999e-52
NCTC10038_01509,b1641,5.4e-20
NCTC10038_01513,b0019,2.01e-130
NCTC10038_01528,b3454,4e-119
NCTC10038_01529,b3455,4.829999999999999e-131
NCTC10038_01530,b3456,7.03e-158
NCTC10038_01531,b3457,5.92e-137
NCTC10038_01532,b3460,6.220000000000001e-154
NCTC10038_01536,b0288,4.45e-37
NCTC10038_01538,b0059,0.0
NCTC10038_01546,b3493,0.0
NCTC10038_01548,b1827,1.91e-40
NCTC10038_01552,b1397,0.0
NCTC10038_01555,b2587,0.0
NCTC10038_01563,b0572,1.45e-114
NCTC10038_01564,b0462,0.0
NCTC10038_01565,b0463,7.34e-138
NCTC10038_01566,b0464,4.3599999999999995e-55
NCTC10038_01568,b1657,8.86e-97
NCTC10038_01570,b0404,2.09e-26
NCTC10038_01578,b2132,0.0
NCTC10038_01588,b2800,4.09e-17
NCTC10038_01591,b3589,0.0
NCTC10038_01601,b1335,3.9899999999999996e-38
NCTC10038_01610,b2183,5.16e-65
NCTC10038_01624,b2580,1.07e-83
NCTC10038_01633,b2898,5.6699999999999994e-42
NCTC10038_01634,b2897,2.16e-17
NCTC10038_01636,b2574,0.0
NCTC10038_01637,b2573,7.55e-89
NCTC10038_01639,b2571,1.1700000000000001e-21
NCTC10038_01640,b0161,1.78e-85
NCTC10038_01641,b2494,1.29e-71
NCTC10038_01643,b2493,1.94e-105
NCTC10038_01644,b2480,1.62e-28
NCTC10038_01645,b2479,1.45e-11
NCTC10038_01646,b2478,1.1900000000000001e-116
NCTC10038_01649,b2476,5.3500000000000005e-124
NCTC10038_01683,b0803,1.48e-11
NCTC10038_01736,b0768,5.2600000000000007e-79
NCTC10038_01762,b1804,2.99e-69
NCTC10038_01763,b1179,3.54e-20
NCTC10038_01766,b1181,3.23e-49
NCTC10038_01770,b0410,8.04e-41
NCTC10038_01775,b1845,1.49e-154
NCTC10038_01777,b0223,5.65e-110
NCTC10038_01781,b0711,2.85e-33
NCTC10038_01787,b2414,5.19e-156
NCTC10038_01790,b1276,0.0
NCTC10038_01791,b2806,1.16e-115
NCTC10038_01792,b3470,5.33e-24
NCTC10038_01793,b1663,2.38e-130
NCTC10038_01794,b2320,2.43e-101
NCTC10038_01797,b4392,9.85e-92
NCTC10038_01798,b0949,0.0
NCTC10038_01801,b3846,0.0
NCTC10038_01802,b3845,0.0
NCTC10038_01804,b1274,0.0
NCTC10038_01808,b4043,5.76e-88
NCTC10038_01810,b1107,4.790000000000001e-97
NCTC10038_01813,b1114,0.0
NCTC10038_01817,b3962,0.0
NCTC10038_01818,b3449,7.3e-28
NCTC10038_01821,b1117,5.75e-89
NCTC10038_01822,b1118,1.68e-84
NCTC10038_01823,b0570,5.0999999999999996e-83
NCTC10038_01824,b0571,1.28e-104
NCTC10038_01826,b2794,1.15e-96
NCTC10038_01829,b2346,4.16e-33
NCTC10038_01831,b1235,6.409999999999999e-23
NCTC10038_01833,b0008,4.53e-136
NCTC10038_01834,b4049,1.3499999999999998e-138
NCTC10038_01839,b2210,0.0
NCTC10038_01846,b4248,1.17e-18
NCTC10038_01847,b2795,0.0
NCTC10038_01853,b1659,4.2099999999999997e-150
NCTC10038_01854,b1660,8.35e-156
NCTC10038_01862,b1246,1.18e-96
NCTC10038_01864,b0830,3.5200000000000005e-58
NCTC10038_01865,b1271,7.68e-77
NCTC10038_01867,b2232,1.3799999999999999e-108
NCTC10038_01871,b2231,0.0
NCTC10038_01872,b0907,3.5199999999999997e-147
NCTC10038_01873,b2599,1.01e-50
NCTC10038_01874,b2021,7.06e-35
NCTC10038_01876,b0910,4.71e-91
NCTC10038_01877,b0911,0.0
NCTC10038_01879,b0912,9.06e-47
NCTC10038_01882,b3792,2.04e-63
NCTC10038_01886,b2033,1.37e-11
NCTC10038_01900,b0698,0.0
NCTC10038_01904,b0696,4.7999999999999995e-46
NCTC10038_01907,b1234,2.02e-54
NCTC10038_01913,b4483,1.33e-75
NCTC10038_01921,b3406,5.37e-84
NCTC10038_01922,b0496,1.4300000000000001e-117
NCTC10038_01923,b0495,2.28e-86
NCTC10038_01924,b0494,4.9899999999999995e-55
NCTC10038_01926,b0819,2.54e-66
NCTC10038_01930,b2601,2.79e-153
NCTC10038_01935,b1275,9.209999999999999e-159
NCTC10038_01939,b2171,1.94e-22
NCTC10038_01946,b0916,1.3800000000000002e-64
NCTC10038_01948,b0121,1.61e-11
NCTC10038_01950,b3162,3.32e-148
NCTC10038_01951,b3039,4.08e-56
NCTC10038_01953,b1829,8.31e-87
NCTC10038_01954,b2290,0.0
NCTC10038_01955,b1778,1.04e-49
NCTC10038_01960,b1832,4.02e-57
NCTC10038_01964,b0160,6.3700000000000006e-43
NCTC10038_01968,b3098,9.28e-13
NCTC10038_01975,b3857,1.36e-24
NCTC10038_01976,b0782,1.4700000000000001e-64
NCTC10038_01977,b0827,4.9e-92
NCTC10038_01980,b2201,3.34e-59
NCTC10038_01981,b2200,4.28e-58
NCTC10038_01982,b2199,1.91e-82
NCTC10038_01984,b2197,5.89e-45
NCTC10038_01985,b2196,0.0
NCTC10038_01986,b2195,2.25e-55
NCTC10038_01987,b2194,1.8600000000000002e-35
NCTC10038_01988,b4076,4.78e-11
NCTC10038_01993,b4106,4.66e-103
NCTC10038_01994,b4105,6.18e-134
NCTC10038_01996,b4102,4.61e-41
NCTC10038_01997,b4101,5.449999999999999e-34
NCTC10038_01998,b4100,2.5800000000000003e-31
NCTC10038_01999,b4099,1.3e-162
NCTC10038_02000,b4098,4.8199999999999996e-170
NCTC10038_02001,b4097,2.1300000000000004e-124
NCTC10038_02002,b4096,2.03e-96
NCTC10038_02003,b4095,6.84e-140
NCTC10038_02004,b4094,4.880000000000001e-47
NCTC10038_02005,b4092,5.63e-74
NCTC10038_02015,b1676,3.44e-95
NCTC10038_02017,b0509,3.56e-133
NCTC10038_02018,b0508,3.49e-106
