,query,evalue
ZMO0249,b3636,2.57e-19
ZMO0257,b3025,9.21e-63
ZMO0258,b1129,9.61e-28
ZMO0260,b2201,5.75e-26
ZMO0273,b2942,5.1899999999999995e-138
ZMO0274,b3202,5.66e-91
ZMO0275,b3201,1.63e-87
ZMO0279,b3556,9.19e-16
ZMO0282,b0463,1.84e-117
ZMO0285,b0572,2.6800000000000002e-70
ZMO0286,b2922,6.31e-14
ZMO0290,b4336,3.9900000000000003e-35
ZMO0291,b2828,7.03e-59
ZMO0293,b2841,8.919999999999999e-69
ZMO0294,b3637,2.78e-15
ZMO0296,b2559,5.27e-31
ZMO0297,b4218,1.32e-54
ZMO0300,b2509,1.13e-69
ZMO0303,b0475,4.37e-83
ZMO0309,b3003,2.04e-112
ZMO0311,b0386,5.53e-39
ZMO0312,b1338,5.3e-25
ZMO0314,b1249,9.31e-74
ZMO0322,b0025,4.2500000000000006e-59
ZMO0324,b0027,1.17e-19
ZMO0327,b3008,6.77e-111
ZMO0328,b4147,2.18e-33
ZMO0329,b2533,5.93e-63
ZMO0331,b0926,3.47e-38
ZMO0332,b3993,1.08e-12
ZMO0339,b2048,1.85e-67
ZMO0342,b2290,3.6599999999999997e-38
ZMO0344,b3244,2.33e-167
ZMO0345,b0790,7.3e-14
ZMO0346,b0451,1.77e-137
ZMO0347,b4172,1.52e-21
ZMO0348,b4173,3.45e-91
ZMO0349,b2948,2.49e-33
ZMO0354,b4170,1.97e-80
ZMO0355,b3251,8.419999999999999e-135
ZMO0356,b3250,5.49e-22
ZMO0359,b0635,1.27e-96
ZMO0360,b0634,2.69e-82
ZMO0363,b0406,6.82e-152
ZMO0366,b4031,1.0599999999999999e-134
ZMO0367,b1852,2.9299999999999997e-152
ZMO0369,b2388,4.75e-50
ZMO0371,b2840,2.92e-71
ZMO0402,b3179,6.149999999999999e-48
ZMO0403,b2502,1.6900000000000003e-27
ZMO0406,b0128,9.259999999999999e-38
ZMO0408,b1748,3.77e-107
ZMO0409,b4254,7.06e-60
ZMO0410,b3401,7.78e-46
ZMO0411,b3030,9.53e-155
ZMO0412,b1242,3.84e-26
ZMO0421,b2021,1.6700000000000002e-21
ZMO0425,b1682,2.7e-97
ZMO0426,b1681,5.08e-26
ZMO0427,b1680,3.0600000000000004e-132
ZMO0429,b1684,4.4399999999999995e-23
ZMO0431,b0166,3.62e-111
ZMO0433,b3648,4.4799999999999995e-62
ZMO0439,b1086,2.1e-33
ZMO0442,b2690,9.79e-27
ZMO0443,b2235,1.52e-12
ZMO0452,b2512,4.8399999999999994e-30
ZMO0453,b2511,9.26e-115
ZMO0456,b1803,3.78e-19
ZMO0457,b0447,3.64e-50
ZMO0458,b0495,2.78e-69
ZMO0459,b1118,4.46e-50
ZMO0460,b0194,1.91e-92
ZMO0464,b3175,1.14e-13
ZMO0465,b3919,1.85e-53
ZMO0467,b0441,1.75e-21
ZMO0468,b1264,1.98e-78
ZMO0471,b0208,2.11e-53
ZMO0473,b0415,7.22e-27
ZMO0474,b3041,6.91e-63
ZMO0475,b1662,7.44e-28
ZMO0482,b3925,3.66e-77
ZMO0484,b3508,8.89e-16
ZMO0485,b1695,4.96e-50
ZMO0487,b0616,1.54e-21
ZMO0491,b2385,3.15e-18
ZMO0492,b2553,2.33e-50
ZMO0494,b2182,1.57e-41
ZMO0497,b3385,5.95e-28
ZMO0498,b3730,7.93e-119
ZMO0499,b0149,3.8699999999999996e-60
ZMO0506,b0191,1.64e-33
ZMO0507,b1832,8.18e-47
ZMO0510,b0727,1.74e-56
ZMO0511,b1253,3.55e-29
ZMO0512,b0116,1.02e-95
ZMO0514,b3341,1.5899999999999998e-68
ZMO0517,b3320,4.979999999999999e-68
ZMO0518,b3319,8.430000000000001e-27
ZMO0519,b3318,5.3e-24
ZMO0520,b3317,1.3799999999999999e-104
ZMO0521,b3315,1.1e-23
ZMO0522,b3314,1.22e-94
ZMO0523,b3313,1.11e-56
ZMO0525,b3311,7.06e-25
ZMO0526,b3310,6.0599999999999994e-61
ZMO0527,b3309,2.89e-27
ZMO0528,b3308,7.18e-75
ZMO0529,b3307,4.28e-26
ZMO0530,b3306,7.35e-39
ZMO0531,b3305,7.52e-53
ZMO0532,b3304,6.649999999999999e-23
ZMO0533,b3303,1.7e-53
ZMO0534,b3302,3.31e-14
ZMO0536,b3301,2.06e-28
ZMO0537,b3300,2.76e-140
ZMO0538,b0474,1.86e-57
ZMO0539,b3298,3.19e-47
ZMO0540,b3297,9.839999999999999e-60
ZMO0542,b3294,2.0800000000000002e-43
ZMO0543,b1276,5.789999999999999e-54
ZMO0544,b1136,6.36e-162
ZMO0545,b1262,1.93e-52
ZMO0546,b1206,1.85e-37
ZMO0550,b3165,9.97e-31
ZMO0551,b3166,1.0599999999999999e-48
ZMO0552,b1238,5.0800000000000005e-86
ZMO0553,b3167,5.28e-12
ZMO0556,b3169,3.1600000000000004e-124
ZMO0557,b3170,8.59e-18
ZMO0558,b0837,4.1100000000000004e-64
ZMO0564,b3187,4.1899999999999996e-91
ZMO0565,b0148,3.67e-147
ZMO0566,b1596,3.8e-100
ZMO0567,b0729,8.55e-122
ZMO0570,b3259,6.469999999999999e-23
ZMO0572,b0366,7.39e-51
ZMO0573,b1064,9.390000000000001e-70
ZMO0575,b3465,1.2400000000000001e-27
ZMO0576,b1269,4.38e-42
ZMO0578,b4077,5.41e-85
ZMO0581,b0433,1.89e-67
ZMO0582,b2315,3.61e-46
ZMO0583,b2316,4.95e-105
ZMO0584,b1260,2.94e-50
ZMO0585,b1261,8.4e-155
ZMO0587,b1281,6.5e-47
ZMO0589,b4389,1.4199999999999998e-134
ZMO0592,b2807,1.1e-15
ZMO0593,b3389,8.06e-90
ZMO0594,b3390,3.0099999999999997e-28
ZMO0598,b2894,3.68e-55
ZMO0599,b0185,9.29e-108
ZMO0601,b4003,2.72e-24
ZMO0603,b1890,1.4099999999999998e-68
ZMO0604,b1083,2.34e-11
ZMO0605,b1082,1.65e-19
ZMO0607,b1080,2.14e-82
ZMO0608,b1079,2.3e-37
ZMO0609,b1078,8.809999999999999e-92
ZMO0610,b1077,6.91e-43
ZMO0611,b1076,9.27e-18
ZMO0612,b1075,3.87e-22
ZMO0613,b1074,1.2400000000000001e-27
ZMO0614,b1073,8.02e-20
ZMO0629,b1923,2.3800000000000001e-26
ZMO0634,b1938,2.69e-63
ZMO0635,b1939,2.62e-69
ZMO0637,b1941,3.2299999999999996e-119
ZMO0643,b1945,5.62e-26
ZMO0644,b1946,2.3499999999999997e-23
ZMO0647,b1948,6.51e-75
ZMO0649,b1950,2.22e-34
ZMO0650,b1880,3.61e-58
ZMO0651,b1924,1.59e-33
ZMO0653,b1688,1.96e-20
ZMO0654,b1022,4.3499999999999997e-38
ZMO0657,b1747,8.71e-74
ZMO0661,b0015,6.169999999999999e-134
ZMO0662,b1131,1.14e-18
ZMO0672,b1913,5.31e-149
ZMO0675,b2808,1.2200000000000001e-29
ZMO0676,b3939,1.71e-65
ZMO0677,b0073,6.18e-121
ZMO0688,b2372,4.2500000000000004e-33
ZMO0689,b1315,1.02e-19
ZMO0697,b4148,1.2600000000000001e-35
ZMO0706,b1633,1.04e-83
ZMO0707,b0031,5.0800000000000003e-57
ZMO0708,b2500,1.2e-56
ZMO0709,b2499,2.9000000000000003e-116
ZMO0714,b1804,3.6599999999999994e-42
ZMO0715,b1866,6.25e-147
ZMO0718,b3406,8.31e-38
ZMO0719,b4392,4.16e-16
ZMO0720,b2478,1.29e-77
ZMO0721,b2620,3.75e-42
ZMO0724,b3982,2.18e-58
ZMO0725,b3983,6.43e-64
ZMO0726,b3984,5.45e-86
ZMO0727,b3985,1.5e-20
ZMO0728,b3986,1.07e-27
ZMO0731,b3987,0.0
ZMO0733,b4012,5.400000000000001e-43
ZMO0734,b4214,1.73e-50
ZMO0736,b3255,5.6e-38
ZMO0738,b3991,1.33e-72
ZMO0748,b2414,1.38e-71
ZMO0749,b3461,1.61e-63
ZMO0750,b2594,1.91e-78
ZMO0753,b3610,3.8100000000000006e-37
ZMO0759,b0212,2.0599999999999997e-52
ZMO0760,b1651,8.03e-20
ZMO0766,b0167,1.1e-118
ZMO0769,b1133,5.07e-69
ZMO0773,b3363,3.88e-25
ZMO0777,b0927,2.36e-74
ZMO0781,b0900,1.01e-71
ZMO0785,b2949,4.51e-16
ZMO0791,b4245,3.8900000000000005e-37
ZMO0799,b3485,5.93e-105
ZMO0801,b3487,2.9999999999999997e-53
ZMO0804,b3958,3.4e-13
ZMO0806,b2523,1.55e-61
ZMO0809,b2953,5.45e-11
ZMO0810,b2318,2.87e-49
ZMO0812,b0472,1.55e-52
ZMO0813,b3287,1.84e-43
ZMO0814,b3832,4.18e-51
ZMO0818,b2765,2.24e-43
ZMO0819,b2028,1.14e-41
ZMO0820,b2557,1.7999999999999998e-40
ZMO0823,b0082,6.9e-71
ZMO0825,b0084,2.91e-59
ZMO0826,b0085,3.4500000000000003e-66
ZMO0827,b0086,8.07e-47
ZMO0828,b0087,8.440000000000001e-117
ZMO0829,b0088,1.1399999999999999e-62
ZMO0831,b0090,6.680000000000001e-47
ZMO0832,b0091,1.4599999999999999e-115
ZMO0833,b3972,8.94e-16
ZMO0834,b0092,4.29e-53
ZMO0837,b0095,2.17e-94
ZMO0843,b1876,3.27e-28
ZMO0846,b3350,8.53e-70
ZMO0851,b1638,5.07e-53
ZMO0852,b0405,1.7099999999999998e-91
ZMO0854,b3634,6.93e-48
ZMO0855,b0421,1.64e-63
ZMO0856,b0422,2.65e-12
ZMO0860,b2525,2.18e-15
ZMO0861,b0470,7.079999999999999e-95
ZMO0862,b0471,2.11e-19
ZMO0863,b2065,1.45e-15
ZMO0865,b4052,4.06e-88
ZMO0866,b0752,1.87e-46
ZMO0883,b3230,5.52e-47
ZMO0884,b3231,8.93e-52
ZMO0888,b1158,1.32e-51
ZMO0889,b0756,7.66e-71
ZMO0893,b2430,2.27e-24
ZMO0905,b1424,9.68e-101
ZMO0907,b1049,5.66e-101
ZMO0911,b0983,8.62e-20
ZMO0913,b3770,1.98e-33
ZMO0914,b0529,1.57e-93
ZMO0915,b0484,1.8399999999999998e-168
ZMO0918,b1732,7.729999999999999e-119
ZMO0919,b1490,5.56e-30
ZMO0926,b3193,2.1e-15
ZMO0927,b0885,3.59e-44
ZMO0935,b2302,7.62e-11
ZMO0937,b0928,8.119999999999999e-108
ZMO0939,b2883,9.27e-141
ZMO0941,b3788,4.8199999999999996e-24
ZMO0946,b0436,4.09e-62
ZMO0948,b0437,4.14e-96
ZMO0951,b2436,6.82e-61
ZMO0952,b3606,8.47e-33
ZMO0959,b3208,2.65e-51
ZMO0962,b0677,3.98e-77
ZMO0964,b4080,7.490000000000001e-35
ZMO0965,b2368,1.1e-83
ZMO0967,b2161,6.299999999999999e-94
ZMO0969,b3714,3.94e-116
ZMO0971,b1623,2.94e-33
ZMO0976,b1771,2.06e-56
ZMO0979,b3966,2.82e-49
ZMO0980,b3701,3.99e-85
ZMO0981,b2180,4.6299999999999995e-104
ZMO0982,b0832,1.84e-38
ZMO0984,b2865,5.1e-29
ZMO0985,b2744,7.13e-43
ZMO0986,b0893,3.2200000000000002e-155
ZMO0987,b0145,1.33e-29
ZMO0989,b3687,5.47e-44
ZMO0997,b1850,4.72e-62
ZMO0998,b4219,2.64e-44
ZMO0999,b3282,3.31e-15
ZMO1002,b3176,7.649999999999999e-150
ZMO1003,b2103,1.7799999999999998e-48
ZMO1004,b0183,4.8599999999999995e-45
ZMO1005,b3262,1.3099999999999999e-30
ZMO1006,b3177,3.67e-63
ZMO1007,b1520,2.77e-36
ZMO1008,b2979,5.45e-40
ZMO1010,b1523,2.1699999999999997e-52
ZMO1013,b3248,2.53e-36
ZMO1014,b0884,3.1e-31
ZMO1023,b0444,2.9100000000000002e-64
ZMO1025,b4238,5.5199999999999996e-30
ZMO1032,b2517,1.5000000000000002e-107
ZMO1033,b1661,9.97e-72
ZMO1036,b3172,9.179999999999999e-34
ZMO1039,b2675,1.02e-45
ZMO1042,b2778,7.13e-13
ZMO1044,b3291,1.0300000000000001e-27
ZMO1047,b3728,1.59e-127
ZMO1048,b3727,9.33e-99
ZMO1049,b3726,1.68e-79
ZMO1050,b3725,5.1800000000000005e-117
ZMO1052,b2476,6.05e-69
ZMO1054,b3019,7.94e-171
ZMO1055,b1285,1e-73
ZMO1056,b0143,1.52e-28
ZMO1060,b1656,2.12e-65
ZMO1061,b1303,1.9699999999999998e-113
ZMO1063,b1304,2.03e-49
ZMO1070,b3464,8.77e-76
ZMO1072,b3809,5.77e-60
ZMO1075,b2610,1.12e-169
ZMO1076,b2609,1.7e-22
ZMO1078,b2607,1.3699999999999998e-60
ZMO1079,b2606,7.82e-42
ZMO1083,b3533,0.0
ZMO1084,b3532,4.25e-98
ZMO1085,b3530,1.53e-23
ZMO1086,b3531,1.44e-25
ZMO1087,b2701,1.23e-22
ZMO1088,b0633,7.639999999999999e-23
ZMO1089,b0839,6.45e-61
ZMO1092,b2114,1.08e-50
ZMO1093,b1100,7.99e-62
ZMO1095,b2781,6.16e-75
ZMO1096,b4179,5.06e-112
ZMO1097,b3781,3.88e-44
ZMO1101,b4168,4.28e-20
ZMO1107,b0889,1.05e-37
ZMO1111,b1791,1.6900000000000003e-27
ZMO1112,b1254,1.78e-22
ZMO1113,b1109,1.06e-138
ZMO1115,b3057,2.63e-60
ZMO1122,b1712,9.9e-30
ZMO1124,b3868,3.5e-100
ZMO1126,b3261,5.79e-12
ZMO1127,b3260,1.4000000000000001e-80
ZMO1130,b2700,2.6599999999999998e-30
ZMO1131,b2619,1.78e-28
ZMO1132,b0628,6.74e-101
ZMO1133,b0339,3.99e-34
ZMO1135,b4235,2.99e-92
ZMO1136,b3518,8.08e-133
ZMO1137,b4388,6.13e-46
ZMO1140,b0078,3.57e-34
ZMO1141,b3774,3.38e-44
ZMO1142,b0888,3.6400000000000005e-117
ZMO1145,b3936,3e-13
ZMO1146,b0180,9.070000000000001e-43
ZMO1148,b0177,2.48e-68
ZMO1150,b0173,9.52e-128
ZMO1151,b0175,3.2999999999999996e-23
ZMO1152,b0174,7e-77
ZMO1153,b0172,2.08e-53
ZMO1154,b0171,8.24e-72
ZMO1155,b0170,2.06e-65
ZMO1156,b0169,1.18e-94
ZMO1162,b0400,1.9699999999999998e-45
ZMO1163,b3724,5.750000000000001e-37
ZMO1164,b0399,2.31e-76
ZMO1165,b3413,2.58e-23
ZMO1166,b2699,2.89e-167
ZMO1171,b1107,4.49e-37
ZMO1172,b1745,4.05e-114
ZMO1174,b4220,1.03e-16
ZMO1177,b3405,1.71e-51
ZMO1179,b2785,4.03e-34
ZMO1180,b4167,2.0100000000000002e-47
ZMO1184,b1699,5.97e-29
ZMO1187,b3635,4.66e-68
ZMO1188,b3833,2.6399999999999996e-68
ZMO1189,b3835,6.45e-86
ZMO1190,b3639,4.9e-92
ZMO1191,b3640,1.8300000000000002e-29
ZMO1192,b0826,1.11e-59
ZMO1193,b1274,7.31e-138
ZMO1194,b4473,1.6499999999999999e-41
ZMO1195,b3059,7.220000000000001e-32
ZMO1196,b1828,1.14e-116
ZMO1197,b3967,1.9299999999999997e-54
ZMO1201,b2551,6.52e-147
ZMO1203,b2532,3.51e-31
ZMO1211,b3500,1.04e-98
ZMO1212,b4025,1.25e-124
ZMO1218,b3839,9.12e-51
ZMO1222,b1093,4.63e-93
ZMO1223,b1092,1.1699999999999998e-67
ZMO1225,b4200,8.44e-19
ZMO1226,b4202,1.8e-26
ZMO1227,b4203,1.87e-30
ZMO1228,b1325,1.33e-83
ZMO1229,b2153,1.1400000000000001e-26
ZMO1231,b2892,7.69e-93
ZMO1233,b2049,8.660000000000001e-157
ZMO1237,b1380,5.31e-122
ZMO1240,b0755,1.58e-87
ZMO1253,b2194,1.2e-17
ZMO1254,b2195,8.44e-22
ZMO1256,b2197,1.26e-24
ZMO1258,b2199,7.189999999999999e-60
ZMO1261,b0936,5.55e-23
ZMO1262,b0934,7.16e-75
ZMO1263,b0933,2.82e-78
ZMO1264,b1581,2.87e-46
ZMO1270,b3617,1.0399999999999999e-68
ZMO1272,b1746,4.88e-149
ZMO1275,b3117,3.8600000000000003e-59
ZMO1277,b1097,1.3099999999999999e-48
ZMO1278,b1095,2.2800000000000002e-132
ZMO1279,b1094,2.76e-29
ZMO1288,b0845,3.5499999999999996e-23
ZMO1294,b2428,7.59e-53
ZMO1295,b2777,2.67e-16
ZMO1302,b0630,9.75e-37
ZMO1307,b1612,2.05e-62
ZMO1309,b4260,3.7e-93
ZMO1313,b0052,1.14e-60
ZMO1314,b0051,4.35e-40
ZMO1316,b2983,2.09e-96
ZMO1317,b2984,3.95e-60
ZMO1318,b2986,6.63e-61
ZMO1322,b2079,3.25e-53
ZMO1325,b3205,5.66e-56
ZMO1326,b1817,1.79e-13
ZMO1329,b2615,8.49e-14
ZMO1331,b0808,1.58e-32
ZMO1334,b1056,9.999999999999999e-31
ZMO1335,b1004,8.369999999999999e-68
ZMO1337,b3439,2.0899999999999997e-54
ZMO1338,b3824,3.74e-18
ZMO1341,b2475,2.2400000000000002e-88
ZMO1344,b3012,1.34e-78
ZMO1347,b0870,6.66e-11
ZMO1348,b0168,3.2099999999999998e-90
ZMO1350,b2249,6.4e-15
ZMO1352,b0786,1.2499999999999999e-54
ZMO1356,b3702,9.5e-116
ZMO1358,b0023,6.11e-15
ZMO1364,b3867,3.4200000000000002e-105
ZMO1366,b3296,2.57e-41
ZMO1372,b0493,6.38e-26
ZMO1375,b2567,9.790000000000001e-37
ZMO1378,b0402,1.52e-14
ZMO1384,b2566,3.1599999999999995e-61
ZMO1388,b3447,6.07e-78
ZMO1389,b4136,1.12e-18
ZMO1393,b4261,1.24e-14
ZMO1394,b4262,2.79e-18
ZMO1401,b1749,8.09e-51
ZMO1402,b0156,2.97e-23
ZMO1403,b1856,5.310000000000001e-29
ZMO1404,b2573,9.52e-13
ZMO1407,b2319,4.05e-72
ZMO1410,b3336,1.39e-55
ZMO1411,b0683,8.37e-30
ZMO1413,b4373,1.45e-14
ZMO1414,b1807,7.57e-16
ZMO1417,b0797,3.3e-121
ZMO1419,b4040,5.64e-35
ZMO1420,b0523,1.4599999999999998e-52
ZMO1421,b0522,1.15e-45
ZMO1422,b1494,1e-14
ZMO1430,b1644,3.02e-73
ZMO1432,b1645,3.6899999999999996e-23
ZMO1439,b0219,3.55e-12
ZMO1444,b3559,1.08e-123
ZMO1446,b3560,8.63e-144
ZMO1449,b4323,4.51e-102
ZMO1450,b0708,7.05e-85
ZMO1452,b1657,3.1000000000000003e-73
ZMO1479,b0042,3.7200000000000004e-26
ZMO1480,b0041,1.81e-15
ZMO1481,b0728,5.92e-133
ZMO1485,b0160,1.47e-41
ZMO1487,b1163,8.21e-27
ZMO1488,b1215,6.55e-86
ZMO1489,b0918,1.25e-39
ZMO1494,b2818,7.26e-24
ZMO1496,b3956,2.4500000000000002e-124
ZMO1497,b1296,4.18e-19
ZMO1498,b1103,1.74e-19
ZMO1499,b2026,1.17e-24
ZMO1500,b2025,6.25e-65
ZMO1501,b2024,4.13e-36
