,query,evalue
I9X27_02485,b2586,1.49e-36
I9X27_02490,b3413,6.440000000000001e-33
I9X27_02505,b0713,5.88e-50
I9X27_02525,b0712,9.56e-53
I9X27_02530,b0716,3.87e-13
I9X27_02540,b0775,0.0
I9X27_02545,b0776,1.1499999999999999e-92
I9X27_02550,b3412,8.209999999999999e-24
I9X27_02555,b0777,5.06e-40
I9X27_02560,b0778,1.9500000000000002e-64
I9X27_02595,b1497,7.11e-14
I9X27_02685,b3910,1.18e-51
I9X27_02735,b1185,1.72e-21
I9X27_02755,b3097,5.12e-17
I9X27_02775,b2942,0.0
I9X27_02785,b2935,0.0
I9X27_02795,b2739,8.56e-88
I9X27_02800,b2927,3.4099999999999995e-126
I9X27_02805,b2926,0.0
I9X27_02820,b3137,4.6699999999999995e-53
I9X27_02840,b3492,1.02e-150
I9X27_02845,b3085,1.77e-75
I9X27_02850,b3715,5.31e-22
I9X27_02855,b3104,1.6499999999999998e-30
I9X27_02860,b0305,9.13e-43
I9X27_02875,b2666,2.34e-15
I9X27_02935,b3067,0.0
I9X27_02940,b3066,1.16e-174
I9X27_02950,b3065,6.62e-37
I9X27_02955,b3064,7.07e-177
I9X27_02960,b3059,7.04e-41
I9X27_02965,b3058,4.44e-36
I9X27_02975,b3056,3.14e-174
I9X27_02985,b1188,0.0
I9X27_02990,b1784,1.59e-178
I9X27_02995,b1783,0.0
I9X27_03000,b3425,3.18e-33
I9X27_03005,b0049,9.419999999999999e-92
I9X27_03010,b0050,1.39e-45
I9X27_03015,b0051,1.16e-92
I9X27_03020,b0052,5e-137
I9X27_03025,b0053,9.57e-100
I9X27_03030,b0054,9.300000000000001e-105
I9X27_03045,b0055,4.54e-18
I9X27_03090,b3386,3.96e-123
I9X27_03095,b3385,6.12e-57
I9X27_03215,b3360,1.02e-96
I9X27_03220,b1263,1.77e-57
I9X27_03225,b1262,3.42e-45
I9X27_03230,b3357,9.29e-100
I9X27_03235,b3356,2.0800000000000001e-47
I9X27_03240,b0120,6.699999999999999e-138
I9X27_03250,b1103,1.5699999999999997e-23
I9X27_03280,b3958,3.2e-65
I9X27_03295,b0156,4.01e-55
I9X27_03300,b1640,2.9500000000000004e-107
I9X27_03305,b1856,5.13e-63
I9X27_03340,b3973,1.04e-64
I9X27_03380,b3981,2.25e-28
I9X27_03385,b3982,2.5699999999999997e-95
I9X27_03390,b3983,8.47e-76
I9X27_03395,b3984,3.11e-111
I9X27_03400,b3985,2.06e-78
I9X27_03405,b3986,7.81e-36
I9X27_03410,b3987,0.0
I9X27_03415,b3988,0.0
I9X27_03420,b3342,1.0500000000000001e-79
I9X27_03425,b3341,7.43e-77
I9X27_03435,b3980,0.0
I9X27_03440,b3321,1.8200000000000002e-66
I9X27_03445,b3320,2.81e-112
I9X27_03450,b3319,5.06e-98
I9X27_03455,b3318,2.08e-33
I9X27_03460,b3317,1.5500000000000002e-163
I9X27_03465,b3316,4.03e-49
I9X27_03470,b3315,4.32e-52
I9X27_03475,b3314,4.69e-120
I9X27_03480,b3313,1.62e-73
I9X27_03485,b3312,7.98e-23
I9X27_03490,b3311,2.89e-40
I9X27_03495,b3310,1.25e-74
I9X27_03500,b3309,7.56e-44
I9X27_03505,b3308,3.8600000000000003e-88
I9X27_03510,b3307,3.54e-46
I9X27_03515,b3306,8.7e-63
I9X27_03520,b3305,6e-78
I9X27_03525,b3304,1.0400000000000001e-31
I9X27_03530,b3303,4.97e-87
I9X27_03535,b3302,2.19e-18
I9X27_03540,b3301,1.8700000000000002e-57
I9X27_03545,b3300,0.0
I9X27_03550,b3299,6.88e-21
I9X27_03555,b3298,4.7600000000000006e-64
I9X27_03560,b3297,9.3e-75
I9X27_03565,b3296,9.96e-113
I9X27_03570,b3295,1.33e-174
I9X27_03575,b3294,3.13e-66
I9X27_03590,b4058,0.0
I9X27_03595,b0427,2.12e-161
I9X27_03600,b4059,5.000000000000001e-66
I9X27_03605,b0593,4.55e-40
I9X27_03620,b0594,3.6300000000000005e-164
I9X27_03695,b0595,2.01e-68
I9X27_03740,b0767,1.24e-24
I9X27_03825,b0045,5.14e-99
I9X27_03895,b4248,1.2799999999999999e-54
I9X27_03925,b0207,6.95e-129
I9X27_03955,b0589,6.85e-65
I9X27_03960,b0590,2.41e-59
I9X27_03965,b0592,1.56e-64
I9X27_03970,b0588,2.37e-112
I9X27_03990,b3055,4.07e-39
I9X27_03995,b1774,7.87e-58
I9X27_04000,b0349,1.94e-21
I9X27_04070,b1637,1.03e-100
I9X27_04080,b2182,1.41e-75
I9X27_04100,b1439,6.25e-151
I9X27_04110,b2763,1.4e-12
I9X27_04120,b2245,1.83e-104
I9X27_04125,b0350,2.36e-46
I9X27_04185,b2795,0.0
I9X27_04195,b1528,9.17e-136
I9X27_04210,b4150,1.31e-107
I9X27_04275,b2774,1.4499999999999998e-42
I9X27_04310,b1803,4.76e-66
I9X27_04320,b1007,1.01e-50
I9X27_04355,b0140,2.6099999999999996e-52
I9X27_04360,b0139,1.28e-154
I9X27_04415,b1385,6.88e-174
I9X27_04430,b1384,6.85e-32
I9X27_04450,b1256,4.49e-56
I9X27_04480,b0492,5.0499999999999996e-52
I9X27_04495,b0413,6.1e-76
I9X27_04500,b0414,8.15e-135
I9X27_04505,b1662,2.5300000000000003e-32
I9X27_04510,b3041,7.09e-73
I9X27_04515,b0415,1.7900000000000001e-59
I9X27_04520,b0416,3.41e-44
I9X27_04525,b0417,2.69e-78
I9X27_04530,b0418,3.16e-47
I9X27_04545,b1277,4.1600000000000003e-88
I9X27_04555,b0158,4.25e-28
I9X27_04560,b0420,0.0
I9X27_04565,b0421,4.36e-76
I9X27_04570,b0422,1.72e-18
I9X27_04610,b0875,5.65e-108
I9X27_04625,b4226,4e-87
I9X27_04630,b1976,2.12e-47
I9X27_04635,b2317,3.16e-91
I9X27_04655,b2440,1.8e-31
I9X27_04660,b2441,5.02e-157
I9X27_04670,b3588,0.0
I9X27_04680,b4233,0.0
I9X27_04685,b2311,2.1499999999999997e-42
I9X27_04695,b3152,5.39e-63
I9X27_04715,b2142,1.02e-47
I9X27_04725,b0065,1.67e-30
I9X27_04745,b0243,8.23e-133
I9X27_04750,b0639,1.09e-44
I9X27_04755,b0637,2.54e-34
I9X27_04760,b0636,6.43e-67
I9X27_04765,b0635,0.0
I9X27_04770,b0634,1.88e-123
I9X27_04780,b0633,1.0099999999999999e-24
I9X27_04785,b0839,4.91e-121
I9X27_04790,b0631,1.65e-12
I9X27_04795,b0630,9.49e-81
I9X27_04800,b0628,1.68e-151
I9X27_04830,b0640,9.56e-41
I9X27_04840,b0642,0.0
I9X27_04855,b0657,6.31e-101
I9X27_04860,b0658,2.7e-87
I9X27_04865,b0659,5.34e-48
I9X27_04870,b0660,6.18e-135
I9X27_04875,b0661,0.0
I9X27_04890,b0154,0.0
I9X27_04895,b3993,2.7e-19
I9X27_04900,b2103,2.34e-39
I9X27_04915,b4187,2.95e-137
I9X27_04925,b1982,0.0
I9X27_04940,b1135,8.11e-81
I9X27_04965,b3915,8.49e-91
I9X27_04975,b0148,0.0
I9X27_05040,b0535,6.8199999999999995e-53
I9X27_05050,b2370,2.26e-150
I9X27_05070,b0452,2.6799999999999998e-104
I9X27_05090,b0365,3.44e-120
I9X27_05095,b0366,2.08e-94
I9X27_05100,b0367,1.42e-88
I9X27_05105,b0368,3.71e-121
I9X27_05115,b0314,0.0
I9X27_05130,b0733,6.6600000000000004e-77
I9X27_05135,b0734,4.5399999999999996e-42
I9X27_05175,b3418,1.6e-34
I9X27_05180,b0484,1.74e-179
I9X27_05190,b0783,6.4899999999999996e-68
I9X27_05195,b0784,6.560000000000001e-21
I9X27_05200,b0785,1.7e-54
I9X27_05215,b3158,7.63e-165
I9X27_05220,b3159,3.89e-92
I9X27_05225,b3157,1.8e-35
I9X27_05265,b4375,0.0
I9X27_05275,b4291,0.0
I9X27_05280,b4292,1.66e-50
I9X27_05285,b4293,2.07e-52
I9X27_05290,b4396,9.97e-12
I9X27_05310,b4080,9.3e-59
I9X27_05325,b1644,6.45e-76
I9X27_05330,b2129,2.82e-76
I9X27_05335,b2128,5.000000000000001e-35
I9X27_05340,b2131,7.42e-40
I9X27_05395,b1221,4.2e-69
I9X27_05400,b1222,1.94e-78
I9X27_05410,b1223,0.0
I9X27_05415,b1224,0.0
I9X27_05420,b1467,0.0
I9X27_05425,b1466,8.399999999999999e-55
I9X27_05430,b1465,9.850000000000001e-79
I9X27_05450,b3346,1.13e-16
I9X27_05465,b3780,9.27e-110
I9X27_05500,b3155,5.44e-15
I9X27_05505,b0459,2.96e-12
I9X27_05570,b0807,6.15e-121
I9X27_05575,b2292,0.0
I9X27_05600,b4258,0.0
I9X27_05610,b4259,7.270000000000001e-21
I9X27_05615,b4260,0.0
I9X27_05625,b1327,9.96e-16
I9X27_05630,b4261,4.59e-46
I9X27_05635,b4262,1.31e-76
I9X27_05645,b1168,1.1800000000000001e-86
I9X27_05755,b2442,1.17e-93
I9X27_05765,b0405,1.48e-175
I9X27_05770,b0406,0.0
I9X27_05775,b0407,3.3900000000000003e-31
I9X27_05780,b0408,0.0
I9X27_05785,b0409,1.89e-85
I9X27_05790,b1110,3.23e-71
I9X27_05795,b2533,5.43e-103
I9X27_05800,b2532,8.66e-90
I9X27_05805,b3607,1.17e-44
I9X27_05810,b2531,3.51e-57
I9X27_05815,b2530,0.0
I9X27_05820,b2529,3.0400000000000003e-77
I9X27_05825,b2528,1.6e-51
I9X27_05830,b2527,2.9299999999999997e-28
I9X27_05835,b2526,0.0
I9X27_05840,b2525,4.11e-62
I9X27_05845,b2524,3.16e-19
I9X27_05850,b2518,1.2e-64
I9X27_05855,b2517,7.29e-160
I9X27_05865,b2516,2.21e-31
I9X27_05870,b2515,0.0
I9X27_05875,b2514,0.0
I9X27_05880,b2513,3.53e-21
I9X27_05885,b2512,3.47e-62
I9X27_05890,b2511,0.0
I9X27_05895,b0600,2.31e-146
I9X27_05900,b0219,1.89e-83
I9X27_05995,b3579,2.82e-39
I9X27_06005,b2509,2.64e-120
I9X27_06040,b2508,0.0
I9X27_06045,b2507,0.0
I9X27_06080,b2559,1.36e-49
I9X27_06100,b2558,4.74e-99
I9X27_06105,b2557,0.0
I9X27_06120,b0679,2.14e-149
I9X27_06135,b0677,3.26e-36
I9X27_06140,b2101,1e-36
I9X27_06145,b0224,2.73e-13
I9X27_06155,b1813,5.2300000000000004e-27
I9X27_06170,b1849,0.0
I9X27_06180,b3523,6.14e-141
I9X27_06185,b4461,6.75e-111
I9X27_06190,b2611,6.410000000000001e-31
I9X27_06195,b2610,0.0
I9X27_06200,b2609,1.66e-32
I9X27_06205,b2608,7.599999999999999e-42
I9X27_06210,b2607,1.68e-116
I9X27_06215,b2606,1.21e-57
I9X27_06235,b2894,4.2399999999999996e-126
I9X27_06240,b2893,4.1399999999999997e-54
I9X27_06250,b0004,7.14e-73
I9X27_06270,b4181,8.28e-19
I9X27_06275,b4182,1.44e-31
I9X27_06285,b3051,9.92e-38
I9X27_06300,b0190,1.58e-28
I9X27_06305,b2892,0.0
I9X27_06360,b2217,2.7100000000000003e-47
I9X27_06370,b1846,1.1e-17
I9X27_06425,b2891,0.0
I9X27_06430,b2890,0.0
I9X27_06435,b0846,2.88e-13
I9X27_06455,b2534,6.98e-33
I9X27_06465,b1045,1.9e-53
I9X27_06480,b3469,5.05e-125
I9X27_06485,b3292,2.11e-28
I9X27_06495,b3956,0.0
I9X27_06500,b0474,8.26e-98
I9X27_06505,b1807,1.15e-64
I9X27_06515,b1868,5.48e-63
I9X27_06530,b3497,2.52e-61
I9X27_06560,b0453,3.43e-17
I9X27_06565,b4041,0.0
I9X27_06590,b1679,4.9599999999999995e-23
I9X27_06595,b2810,6.54e-104
I9X27_06610,b2471,4.18e-31
I9X27_06630,b4065,5.909999999999999e-135
I9X27_06640,b0167,0.0
I9X27_06645,b0168,8.22e-126
I9X27_06650,b0169,8.91e-132
I9X27_06655,b0170,1.16e-103
I9X27_06660,b0171,2.53e-115
I9X27_06665,b0172,2.71e-80
I9X27_06670,b0174,2.31e-91
I9X27_06675,b0175,3.27e-64
I9X27_06680,b0173,7.33e-154
I9X27_06685,b0176,1.13e-127
I9X27_06690,b0177,0.0
I9X27_06700,b0179,7.72e-119
I9X27_06705,b0180,6.26e-53
I9X27_06710,b0181,2.15e-98
I9X27_06715,b0182,1.7e-130
I9X27_06720,b0183,1.9399999999999998e-92
I9X27_06725,b0007,5.170000000000001e-156
I9X27_06730,b0184,0.0
I9X27_06735,b0185,3.24e-162
I9X27_06740,b0188,4.7200000000000006e-79
I9X27_06745,b2780,0.0
I9X27_06750,b1215,9.2e-148
I9X27_06755,b2779,0.0
I9X27_06760,b2748,4.51e-14
I9X27_06765,b2747,1.76e-56
I9X27_06770,b1930,9.34e-22
I9X27_06775,b1929,5.45e-143
I9X27_06780,b3060,1.57e-48
I9X27_06785,b0356,0.0
I9X27_06790,b2154,2.17e-123
I9X27_06795,b2746,5.29e-71
I9X27_06800,b2745,3.15e-61
I9X27_06805,b2744,1.62e-75
I9X27_06810,b2743,4.1700000000000004e-66
I9X27_06815,b2742,5.43e-58
I9X27_06820,b2741,1.42e-151
I9X27_06830,b2733,0.0
I9X27_06840,b2700,3.15e-47
I9X27_06845,b2699,0.0
I9X27_06850,b2698,1.79e-28
I9X27_06870,b4546,2.58e-25
I9X27_06885,b1124,2.4e-62
I9X27_06890,b1125,6.3e-67
I9X27_06900,b2583,2.04e-68
I9X27_06915,b4042,2.49e-30
I9X27_06925,b0296,2.91e-33
I9X27_06930,b4506,3.31e-20
I9X27_06955,b1981,2.2899999999999998e-82
I9X27_06970,b2371,2.67e-84
I9X27_06980,b1395,1.55e-106
I9X27_06995,b3828,3.71e-92
I9X27_07005,b1607,1.14e-37
I9X27_07010,b3426,0.0
I9X27_07015,b3423,2.36e-103
I9X27_07020,b3926,0.0
I9X27_07025,b3927,3.2699999999999998e-139
I9X27_07030,b0481,1.1099999999999999e-55
I9X27_07040,b1464,4.64e-27
I9X27_07065,b0464,1.64e-30
I9X27_07095,b0335,6.169999999999999e-172
I9X27_07125,b4378,7.18e-63
I9X27_07130,b0080,3.95e-92
I9X27_07135,b2416,3.9200000000000004e-116
I9X27_07140,b2168,2.6700000000000003e-73
I9X27_07145,b2167,0.0
I9X27_07150,b2028,3.59e-41
I9X27_07160,b4544,3.89e-16
I9X27_07165,b2257,6.0399999999999996e-142
I9X27_07170,b2256,2.42e-125
I9X27_07175,b2255,0.0
I9X27_07180,b2254,2.59e-156
I9X27_07185,b2253,0.0
I9X27_07190,b2049,0.0
I9X27_07250,b0006,4.4800000000000004e-125
I9X27_07280,b1654,2.9700000000000003e-57
I9X27_07285,b0845,1.72e-36
I9X27_07290,b3336,5.6300000000000006e-77
I9X27_07295,b3337,7.46e-12
I9X27_07305,b1652,6.53e-93
I9X27_07310,b1062,1.5599999999999999e-139
I9X27_07320,b3172,5.32e-29
I9X27_07325,b1651,1.97e-66
I9X27_07410,b0272,5.33e-29
I9X27_07475,b1633,3.46e-113
I9X27_07480,b1632,1.01e-57
I9X27_07485,b1631,6.29e-50
I9X27_07490,b1630,3.4599999999999995e-104
I9X27_07495,b1629,5.82e-154
I9X27_07500,b1628,5.02e-72
I9X27_07505,b1627,5.47e-96
I9X27_07525,b2114,0.0
I9X27_07530,b2113,3.76e-107
I9X27_07535,b2065,5.11e-13
I9X27_07550,b1916,1.26e-61
I9X27_07565,b3827,2.27e-98
I9X27_07575,b1655,1.59e-44
I9X27_07580,b1479,0.0
I9X27_07595,b0577,1.47e-118
I9X27_07600,b1769,7.22e-46
I9X27_07620,b3354,3.84e-11
I9X27_07655,b2324,4.24e-148
I9X27_07675,b1067,6.590000000000001e-47
I9X27_07680,b2210,0.0
I9X27_07710,b0937,2.88e-60
I9X27_07715,b0936,1.0299999999999999e-91
I9X27_07720,b0935,0.0
I9X27_07725,b0934,1.95e-127
I9X27_07730,b0933,2.16e-116
I9X27_07750,b2303,1.78e-49
I9X27_07755,b2153,1.23e-35
I9X27_07760,b1606,9.57e-68
I9X27_07770,b2790,5.600000000000001e-31
I9X27_07845,b1214,7.89e-12
I9X27_07995,b0992,2.15e-16
I9X27_08010,b0195,5.96e-62
I9X27_08030,b4106,1.4e-110
I9X27_08035,b4105,4.36e-140
I9X27_08045,b4102,6.41e-47
I9X27_08050,b4101,3.0399999999999997e-38
I9X27_08055,b4100,7.63e-37
I9X27_08060,b4099,9.87e-165
I9X27_08065,b4098,5.65e-169
I9X27_08070,b4097,1.17e-126
I9X27_08075,b4096,1.11e-96
I9X27_08080,b4095,1.08e-142
I9X27_08085,b4094,7.180000000000001e-47
I9X27_08090,b4092,2.78e-69
I9X27_08155,b3586,5.740000000000001e-27
I9X27_08170,b2366,0.0
I9X27_08180,b0898,1.48e-41
I9X27_08235,b3822,0.0
I9X27_08250,b1642,2.6e-26
I9X27_08270,b3619,1.14e-112
I9X27_08290,b1091,1.13e-69
I9X27_08305,b0493,2.1299999999999997e-42
I9X27_08320,b0586,4.32e-139
I9X27_08415,b0059,0.0
I9X27_08435,b3240,4.6699999999999995e-42
I9X27_08470,b1805,0.0
I9X27_08480,b1413,0.0
I9X27_08485,b0383,0.0
I9X27_08600,b1582,1.41e-16
I9X27_08615,b1653,2.87e-177
I9X27_08640,b2835,9.01e-18
I9X27_08650,b4148,3.3100000000000003e-43
I9X27_08660,b0393,2.0899999999999998e-95
I9X27_08705,b1163,5.47e-27
I9X27_08710,b1830,2.85e-168
I9X27_08750,b3872,1.39e-35
I9X27_08755,b1427,6.49e-19
I9X27_08765,b0058,2.1499999999999996e-68
I9X27_08770,b1174,3.5300000000000003e-31
I9X27_08775,b1175,1.74e-151
I9X27_08780,b1176,1.1999999999999999e-42
I9X27_08785,b1054,4.7399999999999996e-104
I9X27_08820,b4068,1.33e-42
I9X27_08825,b4067,0.0
I9X27_08860,b3363,4.4400000000000004e-80
I9X27_08865,b1009,2.31e-12
I9X27_08870,b2015,9.870000000000001e-27
I9X27_08880,b1412,1.44e-58
I9X27_08890,b3074,3.46e-14
I9X27_08920,b3516,1.21e-11
I9X27_08945,b3849,4.16e-71
I9X27_08950,b0288,2.12e-39
I9X27_08955,b1765,4.39e-52
I9X27_08975,b3912,1.19e-59
I9X27_08985,b1251,2.9199999999999998e-46
I9X27_08990,b1254,4.05e-53
I9X27_08995,b1266,3.84e-55
I9X27_09000,b1267,4.4e-94
I9X27_09030,b1851,0.0
I9X27_09035,b2388,4.89e-61
I9X27_09050,b1289,2.44e-15
I9X27_09060,b3452,3.44e-21
I9X27_09070,b3450,1.92e-119
I9X27_09085,b1853,4.22e-114
I9X27_09090,b1852,0.0
I9X27_09100,b1850,1.88e-64
I9X27_09110,b1269,4.74e-96
I9X27_09120,b1490,2.02e-32
I9X27_09140,b1271,4.5500000000000004e-77
I9X27_09150,b2232,6.26e-112
I9X27_09165,b2231,0.0
I9X27_09170,b0907,3.69e-149
I9X27_09175,b2599,3.0599999999999997e-52
I9X27_09180,b2021,8.19e-36
I9X27_09185,b0908,1.12e-33
I9X27_09190,b0910,3.83e-93
I9X27_09195,b0911,0.0
I9X27_09200,b0912,1.5500000000000001e-47
I9X27_09215,b3787,1.8700000000000002e-47
I9X27_09220,b0759,8.83e-28
I9X27_09245,b2044,4.68e-12
I9X27_09265,b0442,2.22e-16
I9X27_09275,b4054,1e-149
I9X27_09280,b0779,0.0
I9X27_09300,b2400,1.1399999999999999e-98
I9X27_09345,b2140,1.71e-87
I9X27_09350,b2902,1.34e-107
I9X27_09360,b3686,7.35e-39
I9X27_09385,b0072,0.0
I9X27_09390,b0071,1.33e-86
I9X27_09395,b0210,3.8199999999999996e-74
I9X27_09400,b0073,7.609999999999999e-137
I9X27_09405,b3433,0.0
I9X27_09410,b2319,2.41e-64
I9X27_09420,b2318,1.73e-106
I9X27_09430,b2316,2.1800000000000002e-144
I9X27_09435,b2315,1.74e-112
I9X27_09445,b2313,2.0100000000000002e-32
I9X27_09450,b2312,0.0
I9X27_09465,b3325,4.1900000000000005e-123
I9X27_09475,b3326,0.0
I9X27_09480,b3327,2.17e-105
I9X27_09485,b3328,1.02e-40
I9X27_09490,b3329,8.42e-13
I9X27_09495,b3330,8.4e-14
I9X27_09500,b3331,8.97e-14
I9X27_09505,b3332,8.79e-20
I9X27_09545,b3081,0.0
I9X27_09565,b2615,1.35e-90
I9X27_09575,b3424,7.39e-33
I9X27_09580,b1777,6.16e-15
I9X27_09590,b0932,0.0
I9X27_09755,b0945,3.56e-133
I9X27_09760,b0953,5.18e-16
I9X27_09765,b0948,0.0
I9X27_09770,b3182,7.439999999999999e-30
I9X27_09775,b2959,3.07e-23
I9X27_09805,b3098,1.46e-14
I9X27_09835,b4135,5.37e-11
I9X27_09860,b3857,9.56e-24
I9X27_09865,b0782,2.2300000000000002e-70
I9X27_09870,b0827,3.9399999999999994e-95
I9X27_09880,b4463,2.59e-37
I9X27_09890,b2776,4.85e-74
I9X27_09895,b2086,4.01e-77
I9X27_09900,b0947,2.25e-49
I9X27_09910,b4392,1.19e-92
I9X27_09915,b0949,0.0
I9X27_09940,b3846,0.0
I9X27_09945,b3845,0.0
I9X27_09955,b1274,0.0
I9X27_09975,b4043,1.2799999999999999e-89
I9X27_09985,b1107,7.23e-105
I9X27_09990,b2407,2.41e-11
I9X27_10000,b1114,0.0
I9X27_10010,b0112,0.0
I9X27_10045,b2214,6.42e-69
I9X27_10055,b3962,0.0
I9X27_10060,b3449,5.6999999999999995e-25
I9X27_10075,b1118,4.14e-89
I9X27_10080,b1117,1.21e-91
I9X27_10095,b0913,2.04e-45
I9X27_10110,b0915,4.8e-83
I9X27_10115,b0917,2.17e-19
I9X27_10120,b0918,2.36e-91
I9X27_10125,b0982,1.67e-14
I9X27_10130,b3972,2.82e-88
I9X27_10135,b1084,0.0
I9X27_10140,b1086,3.96e-119
I9X27_10155,b1087,7.39e-76
I9X27_10160,b1088,5.04e-33
I9X27_10165,b1089,1.1e-23
I9X27_10170,b1090,4.83e-97
I9X27_10175,b1092,5.08e-115
