complex_id,name,genes,mod,replace
CPLX_CHLabcpp-0,Choline transport via ABC system (periplasm),OU9_03939() AND OU9_03938() AND OU9_03937(),,
CPLX_CHLabcpp-1,Choline transport via ABC system (periplasm),OU9_03939() AND OU9_03936() AND OU9_03937(),,
CPLX_CHLabcpp-2,Choline transport via ABC system (periplasm),OU9_05494() AND OU9_05495() AND OU9_05496(),,
CPLX_CHOLSabc-0,Choline sulfate ABC transporter,OU9_00029() AND OU9_00030(),,
CPLX_CMtpp-0,Chloramphenicol transport via TolC system,OU9_00435() AND OU9_00436() AND OU9_00437(),,
CPLX_CMtpp-1,Chloramphenicol transport via TolC system,OU9_04530() AND OU9_04529() AND OU9_04528(),,
CPLX_CPMPS-0,Cyclic pyranopterin monophosphate synthase,OU9_03916() AND OU9_03968(),,
CPLX_CRNabcpp-0,L-carnitine transport via ABC system (periplasm),OU9_05506() AND OU9_05494() AND OU9_05495(),,
CPLX_CRO4abcpp-0,Chromate transport via ABC system (periplasm),OU9_00287(1) AND OU9_00284(2) AND OU9_00285(1) AND OU9_00286(1),,
CPLX_CRO4abcpp-1,Chromate transport via ABC system (periplasm),OU9_00284() AND OU9_00286() AND OU9_00285() AND OU9_01493(),,
CPLX_CTBTabcpp-0,Crotonobetaine transport via ABC system (periplasm),OU9_05199(2) AND OU9_05198(2) AND OU9_05207(1),,
CPLX_CU1Opp-0,Cuprous Oxidase (Cu+1),OU9_02090() AND OU9_02089(),,
CPLX_CYO1_KT-0,Ubiquinol   cytochrome c reductase,OU9_04504() AND OU9_04503() AND OU9_04502(),,
CPLX_CYSabcpp-0,L-cysteine uptake via ABC system (periplasm),OU9_00320() AND OU9_00321(),,
CPLX_DKMPPD2_PA-0,,OU9_01694() AND OU9_01693(),,
CPLX_DURAD-0,Dihydrouracil dehydrogenase (NADP),OU9_00449() AND OU9_00450(),,
CPLX_ETHAAL-0,Ethanolamine ammonia-lyase,OU9_04075(6) AND OU9_04076(6),,
CPLX_FE3abcpp-0,Iron (III) transport via ABC system (periplasm to cytoplasm),OU9_04772() AND OU9_04773() AND OU9_03577(),,
CPLX_FE3abcpp-1,Iron (III) transport via ABC system (periplasm to cytoplasm),OU9_05326() AND OU9_05325() AND OU9_03577(),,
CPLX_FE3DCITabcpp-0,Iron transport from ferric-dicitrate via ABC system (periplasm),OU9_02963() AND OU9_02961() AND OU9_02962(),,
CPLX_FE3DHBZStonex-0,"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",OU9_05652() AND OU9_00986() AND OU9_04588(),,
CPLX_FE3DHBZStonex-1,"Ferric 2,3-dihydroxybenzoylserine transport via ton system (extracellular)",OU9_05652() AND OU9_00986() AND OU9_01949(),,
CPLX_FLDR2-0,Flavodoxin reductase (NADPH),OU9_03455() AND OU9_03495(),,
CPLX_GALURt2rpp-0,"D-galacturonate transport via proton symport, reversible (periplasm)",OU9_05277() AND OU9_05275() AND OU9_05276(),,
CPLX_GALURt2rpp-1,"D-galacturonate transport via proton symport, reversible (periplasm)",OU9_03824() AND OU9_03823() AND OU9_03822(),,
CPLX_GLCabcpp-0,D-glucose transport via ABC system (periplasm),OU9_03236() AND OU9_03235() AND OU9_03234() AND OU9_03233(),,
CPLX_GLUSx-0,Glutamate synthase  NADH2,OU9_05143(4) AND OU9_05144(4),,
CPLX_GLYBabcpp-0,Glycine betaine transport via ABC system (periplasm),OU9_03283() AND OU9_05494() AND OU9_05495(),,
CPLX_HISabcpp-0,L-histidine transport via ABC system (periplasm),OU9_02973() AND OU9_02972() AND OU9_02971() AND OU9_02970(),,
CPLX_HSERTA-0,Homoserine O trans acetylase,OU9_00399() AND OU9_00398(),,
CPLX_HXAND-0,Hypoxanthine dehydrogenase,OU9_01523() AND OU9_01524() AND OU9_01522(),,
CPLX_IG3PS-0,Imidazole-glycerol-3-phosphate synthase,OU9_05244(1) AND OU9_05247(1),,
CPLX_ILEabcpp-0,L-isoleucine transport via ABC system (periplasm),OU9_01088(1) AND OU9_01086(1) AND OU9_01087(1) AND OU9_01084(1) AND OU9_01085(1),,
CPLX_ILEabcpp-1,L-isoleucine transport via ABC system (periplasm),OU9_05014() AND OU9_05015() AND OU9_05017() AND OU9_05018() AND OU9_05016(),,
CPLX_IPPMIa-0,3-isopropylmalate dehydratase,OU9_03179(1) AND OU9_03180(1),,
CPLX_Kabcpp-0,Potassium ABC transporter (periplasm),OU9_01640() AND OU9_01641() AND OU9_01642() AND OU9_01639(),,
CPLX_KAS13-0,B-ketoacyl synthetase (octadecanoate),OU9_03021() AND OU9_03018() AND OU9_03020() AND OU9_03392() AND OU9_01825(),,
CPLX_KAS13-1,B-ketoacyl synthetase (octadecanoate),OU9_03021() AND OU9_03018() AND OU9_03020() AND OU9_03685(),,
CPLX_Kt3pp-0,Potassium transport out via proton antiport (periplasm),OU9_01068() AND OU9_01069() AND OU9_01070() AND OU9_01071() AND OU9_01072() AND OU9_01073(),,
CPLX_LCYSTabcpp-0,L-cysteate transport via ABC system (periplasm),OU9_02345() AND OU9_00186() AND OU9_03986(),,
CPLX_LYSabcpp-0,L-lysine transport via ABC system (periplasm),OU9_05262() AND OU9_05261() AND OU9_05260() AND OU9_05259(),,
CPLX_MCOATA-0,Malonyl-CoA-ACP transacylase,OU9_00217() AND OU9_03019(),,
CPLX_MCOATA-1,Malonyl-CoA-ACP transacylase,OU9_03019() AND OU9_03021(),,
CPLX_METSOXR1-0,L-methionine-S-oxide reductase,OU9_05126() AND OU9_05352(),,
CPLX_METSOXR1-1,L-methionine-S-oxide reductase,OU9_02867() AND OU9_05352(),,
CPLX_METSOXR1-2,L-methionine-S-oxide reductase,OU9_05126() AND OU9_04113(),,
CPLX_METSOXR1-3,L-methionine-S-oxide reductase,OU9_02867() AND OU9_04113(),,
CPLX_MNabc_1-0,Manganese Mn2 transport via ABC system periplasm,OU9_02435() AND OU9_02437() AND OU9_02436(),,
CPLX_MOBDabcpp-0,Molybdate transport via ABC system (periplasm),OU9_01885() AND OU9_01884() AND OU9_01883(),,
CPLX_MPTG-0,Murein polymerizing transglycosylase,OU9_04791() AND OU9_04485() AND OU9_04639(),,
CPLX_MPTG-1,Murein polymerizing transglycosylase,OU9_05152() AND OU9_04485() AND OU9_04639(),,
CPLX_MPTG-2,Murein polymerizing transglycosylase,OU9_00387() AND OU9_04485() AND OU9_04639(),,
CPLX_MPTS-0,Molybdopterin synthase,OU9_03967() AND OU9_03966(),,
CPLX_NADH16pp-0,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),OU9_02669(1) AND OU9_02674() AND OU9_02673() AND OU9_02680() AND OU9_02677() AND OU9_02672() AND OU9_02678() AND OU9_02676() AND OU9_02671() AND OU9_02679() AND OU9_02675() AND OU9_02681() AND OU9_02670(),,
CPLX_OCBT-0,Ornithine carbamoyltransferase,OU9_03576() AND OU9_05280(),,
CPLX_OIVD1r-0,2-oxoisovalerate dehydrogenase (acylating; 4-methyl-2-oxopentaoate),OU9_02265() AND OU9_02266() AND OU9_02267() AND OU9_02268(),,
CPLX_OPHBDC-0,Octaprenyl-hydroxybenzoate decarboxylase,OU9_05348() AND OU9_04070(),,
CPLX_OPHBDC-1,Octaprenyl-hydroxybenzoate decarboxylase,OU9_00257() AND OU9_04070(),,
CPLX_PAPSR-0,Phosphoadenylyl-sulfate reductase (thioredoxin),OU9_01767() AND OU9_04113(),,
CPLX_PAPSR2-0,Phosphoadenylyl-sulfate reductase (glutaredoxin),OU9_01767() AND OU9_05233(),,
CPLX_PC-0,Pyruvate carboxylase,OU9_05555() AND OU9_05554(),,
CPLX_PCADYOX-0,Protocatechuate 3 4 dioxygenase,OU9_00156() AND OU9_00157(),,
CPLX_PDX5PS-0,Pyridoxine 5'-phosphate synthase,OU9_00605() AND OU9_00786(),,
CPLX_PHEMEabcpp-0,Protoheme transport via ABC system (periplasm),OU9_01474() AND OU9_01475() AND OU9_01476(),,
CPLX_PIuabcpp-0,"Phosphate transport via ABC system (uptake, periplasm)",OU9_05480() AND OU9_05479() AND OU9_05481() AND OU9_05482(),,
CPLX_PROabcpp-0,L-proline transport via ABC system (periplasm),OU9_05198() AND OU9_05199() AND OU9_05200(),,
CPLX_PROabcpp-1,L-proline transport via ABC system (periplasm),OU9_03939() AND OU9_03938(),,
CPLX_PROabcpp-2,L-proline transport via ABC system (periplasm),OU9_03936() AND OU9_03937(),,
CPLX_PROabcpp-3,L-proline transport via ABC system (periplasm),OU9_05493() AND OU9_05494() AND OU9_05495() AND OU9_05496(),,
CPLX_PTRCabcpp-0,Putrescine transport via ABC system (periplasm),OU9_00614() AND OU9_00615() AND OU9_00617() AND OU9_00618() AND OU9_00616(),,
CPLX_PTRCabcpp-1,Putrescine transport via ABC system (periplasm),OU9_00306() AND OU9_00307() AND OU9_00308() AND OU9_00309(),,
CPLX_PTRCabcpp-2,Putrescine transport via ABC system (periplasm),OU9_00305() AND OU9_00307() AND OU9_00308() AND OU9_00309(),,
CPLX_PTRCabcpp-3,Putrescine transport via ABC system (periplasm),OU9_00307() AND OU9_00308() AND OU9_00309(),,
CPLX_PTRCabcpp-4,Putrescine transport via ABC system (periplasm),OU9_02744() AND OU9_00307() AND OU9_00308() AND OU9_00309(),,
CPLX_PTRCabcpp-5,Putrescine transport via ABC system (periplasm),OU9_03301() AND OU9_03299() AND OU9_03300() AND OU9_03297(),,
CPLX_PTRCabcpp-6,Putrescine transport via ABC system (periplasm),OU9_00334() AND OU9_00333() AND OU9_00332() AND OU9_00331(),,
CPLX_PTRCabcpp-7,Putrescine transport via ABC system (periplasm),OU9_03649() AND OU9_03648() AND OU9_03647() AND OU9_03646(),,
CPLX_RIBabcpp-0,D-ribose transport via ABC system (periplasm),OU9_01972() AND OU9_01970() AND OU9_01971(),,
CPLX_RNDR1-0,Ribonucleoside-diphosphate reductase (ADP),OU9_01156() AND OU9_01157() AND OU9_05352(),,
CPLX_SALCHS4FEtonex-0,Salmochelin S4 Fe III transport via ton system extracellular,OU9_01949() AND OU9_05652(),,
CPLX_SALCHS4FEtonex-1,Salmochelin S4 Fe III transport via ton system extracellular,OU9_00945() AND OU9_05652(),,
CPLX_SALCHS4FEtonex-2,Salmochelin S4 Fe III transport via ton system extracellular,OU9_02722() AND OU9_05652(),,
CPLX_SARCOX-0,Sarcosine oxidase,OU9_05535() AND OU9_05536() AND OU9_05537() AND OU9_05538(),,
CPLX_SPMDt3pp-0,Spermidine transport out via proton antiport (periplasm),OU9_01542() AND OU9_01543(),,
CPLX_THD2pp-0,NAD(P) transhydrogenase (periplasm),OU9_00199() AND OU9_00197() AND OU9_00198(),,
CPLX_THIORDXi-0,Hydrogen peroxide reductase (thioredoxin),OU9_01017() AND OU9_05352(),,
CPLX_THIORDXi-1,Hydrogen peroxide reductase (thioredoxin),OU9_01017() AND OU9_04113(),,
CPLX_THIORDXi-2,Hydrogen peroxide reductase (thioredoxin),OU9_01017() AND OU9_02727(),,
CPLX_THIORDXi-3,Hydrogen peroxide reductase (thioredoxin),OU9_00856() AND OU9_05352(),,
CPLX_THIORDXi-4,Hydrogen peroxide reductase (thioredoxin),OU9_00856() AND OU9_04113(),,
CPLX_THIORDXi-5,Hydrogen peroxide reductase (thioredoxin),OU9_00856() AND OU9_02727(),,
CPLX_THIORDXi-6,Hydrogen peroxide reductase (thioredoxin),OU9_00143() AND OU9_05352(),,
CPLX_THIORDXi-7,Hydrogen peroxide reductase (thioredoxin),OU9_00143() AND OU9_04113(),,
CPLX_THIORDXi-8,Hydrogen peroxide reductase (thioredoxin),OU9_00143() AND OU9_02727(),,
CPLX_THIORDXi-9,Hydrogen peroxide reductase (thioredoxin),OU9_03568() AND OU9_05352(),,
CPLX_THIORDXi-10,Hydrogen peroxide reductase (thioredoxin),OU9_03568() AND OU9_04113(),,
CPLX_THIORDXi-11,Hydrogen peroxide reductase (thioredoxin),OU9_03568() AND OU9_02727(),,
CPLX_THIORDXi-12,Hydrogen peroxide reductase (thioredoxin),OU9_02556() AND OU9_05352(),,
CPLX_THIORDXi-13,Hydrogen peroxide reductase (thioredoxin),OU9_02556() AND OU9_04113(),,
CPLX_THIORDXi-14,Hydrogen peroxide reductase (thioredoxin),OU9_02556() AND OU9_02727(),,
CPLX_TRDR-0,Thioredoxin reductase (NADPH),OU9_05352() AND OU9_00857(),,
CPLX_TRDR-1,Thioredoxin reductase (NADPH),OU9_02648() AND OU9_05352(),,
CPLX_TRPS1-0,Tryptophan synthase (indoleglycerol phosphate),OU9_00036(2) AND OU9_00037(2),,
CPLX_UREA-0,Urease,OU9_04970() AND OU9_04972() AND OU9_04973() AND OU9_04969() AND OU9_04996() AND OU9_04997() AND OU9_04998() AND OU9_04999(),,
CPLX_UREAabcpp-0,Urea transport via ABC system (periplasm),OU9_04963() AND OU9_04964() AND OU9_04965() AND OU9_04966() AND OU9_04967(),,
CPLX_VNTDM-0,Vanillateoxygen oxidoreductase  demethylating,OU9_05009() AND OU9_05010(),,
CPLX_ZNabcpp-0,Zinc (Zn+2) transport via ABC system (periplasm),OU9_05622(2) AND OU9_05621(2) AND OU9_05619(1),,
CPLX_CRNDH-0,Carnitine 3 dehydrogenase,OU9_05503() AND OU9_05504(),,
CPLX_GLYCL-0,Glycine Cleavage System,OU9_05323(1) AND OU9_01593(2) AND OU9_05324(1) AND OU9_05322(2),,
CPLX_GLYCL-1,Glycine Cleavage System,OU9_02475() AND OU9_02474() AND OU9_02471() AND OU9_01593(),,
CPLX_ADCPS1-0,Adenosylcobinamide-phosphate synthase,OU9_01282() AND OU9_01281(),,
CPLX_PYOVDM1-0,Pyoverdine maduration I,OU9_02410() AND OU9_02411() AND OU9_02408(),,
CPLX_PYOVD2tex-0,Pyoverdine export system,OU9_02407() AND OU9_02405() AND OU9_02406(),,
CPLX_MCCC-0,Methylcrotonoyl-CoA carboxylase,OU9_02039() AND OU9_02037(),,
CPLX_CBIuabcpp-0,"Cobinamide transport via ABC system (uptake, periplasm)",OU9_04096() AND OU9_04799() AND OU9_04800(),,
CPLX_CBIuabcpp-1,"Cobinamide transport via ABC system (uptake, periplasm)",OU9_04096() AND OU9_02963() AND OU9_02961(),,
CPLX_rxn12432-0,,OU9_00218() AND OU9_00219(),,
CPLX_rxn12206-0,,OU9_00211() AND OU9_00213() AND OU9_00214() AND OU9_00215(),,
CPLX_rxn13853-0,,OU9_02355() AND OU9_02356() AND OU9_02357() AND OU9_02358(),,
CPLX_rxn12562-0,,OU9_00893() AND OU9_00894() AND OU9_00895(),,
CPLX_rxn13841-0,,OU9_01005() AND OU9_01006() AND OU9_01007() AND OU9_01008(),,
CPLX_rxn11546-0,,OU9_02215() AND OU9_02216() AND OU9_02217(),,
CPLX_rxn13804cyt-0,,OU9_02007() AND OU9_02008(),,
CPLX_SUCOASr-0,,OU9_01595(2) AND OU9_01596(2),,
CPLX_ACTD2-0,Acetoin dehydrogenase,OU9_04205() AND OU9_04206() AND OU9_04207() AND OU9_04204(),,
CPLX_GLYCTO1-0,Glycolate oxidase,OU9_05466() AND OU9_05467() AND OU9_05468(),,
CPLX_I4FE4ST-0,ISC [4Fe-4S] Transfer,OU9_03856() AND OU9_03857(),,
CPLX_SCYSDS-0,SUF Cysteine desulfuration,OU9_03709() AND OU9_03710(),,
CPLX_I2FE2SR-0,ISC [2Fe-2S] regeneration,OU9_03858() AND OU9_03857(),,
CPLX_I2FE2SR-1,ISC [2Fe-2S] regeneration,OU9_02087() AND OU9_03857(),,
CPLX_THZPSN3_PA-0,,OU9_05222() AND OU9_00390(),,
CPLX_MOADSUx-0,"MoaD sulfuration (nadh, assumed)",OU9_03858() AND OU9_03967(),,
CPLX_MOADSUx-1,"MoaD sulfuration (nadh, assumed)",OU9_02087() AND OU9_03967(),,
CPLX_CBPS-0,Carbamoyl-phosphate synthase (glutamine-hydrolysing),OU9_04856(2) AND OU9_04854(2),,
CPLX_NO3abcpp-0,Nitrate transport via ABC system (periplasm),OU9_02345() AND OU9_02346() AND OU9_02344(),,
CPLX_MINCYCtpp-0,Minocycline transport via TolC system,OU9_00436() AND OU9_00435() AND OU9_05081(),,
CPLX_RFAMPtpp-0,Rifampin transport via TolC system,OU9_00435() AND OU9_05081(),,
CPLX_Kt2pp-0,Potassium transport in via proton symport (periplasm),OU9_00016() AND OU9_03257(),,
CPLX_FE2t4pp-0,Iron(II) transport out via antiport (periplasm),OU9_02545() AND OU9_02544() AND OU9_02543() AND OU9_00407(),,
CPLX_FE2t4pp-1,Iron(II) transport out via antiport (periplasm),OU9_02545() AND OU9_02544() AND OU9_02543() AND OU9_04014(),,
CPLX_FDHr-0,,OU9_04912() AND OU9_04911() AND OU9_04910() AND OU9_04909(),,
CPLX_FDH4pp-0,Formate dehydrogenase (quinone-8) (periplasm),OU9_04910(1) AND OU9_04911(1) AND OU9_04912(1),,
CPLX_GADktpp-0,GADktpp,OU9_02282() AND OU9_02283() AND OU9_02284(),,
CPLX_rxn13807-0,,OU9_03584() AND OU9_03582() AND OU9_03585(),,
CPLX_rxn13892-0,,OU9_03373() AND OU9_03372() AND OU9_03374() AND OU9_03375(),,
CPLX_rxn13892-1,,OU9_03434() AND OU9_03433(),,
CPLX_rxn13892-2,,OU9_03442() AND OU9_03441() AND OU9_03440(),,
CPLX_rxn05620-0,,OU9_00186() AND OU9_00187(),,
CPLX_rxn05620-1,,OU9_02327() AND OU9_02326() AND OU9_02325(),,
CPLX_rxn05620-2,,OU9_03508() AND OU9_03509() AND OU9_03510(),,
CPLX_rxn05620-3,,OU9_03504() AND OU9_03503(),,
CPLX_rxn13806-0,,OU9_03589() AND OU9_03587() AND OU9_03588(),,
CPLX_rxn10194-0,,OU9_05571() AND OU9_05572(),,
CPLX_rxn05614-0,,OU9_02368() AND OU9_02367() AND OU9_02366(),,
CPLX_rxn13805-0,,OU9_03581() AND OU9_03580(),,
CPLX_PALGSKT-0,Prealginate biosynthesis from KT2440,OU9_03581() AND OU9_03580() AND OU9_03582() AND OU9_03585(),,
CPLX_ACLS_a-0,Acetolactate synthase,OU9_03477() AND OU9_03478(),,
CPLX_rxn13870-0,,OU9_05117() AND OU9_05116(),,
CPLX_SUCD4i-0,,OU9_03003() AND OU9_03004() AND OU9_03005(),,
CPLX_PHZAB-0,,OU9_04264() AND OU9_04263(),,
CPLX_PHZAB-1,,OU9_01924() AND OU9_01923(),,
CPLX_I2FE2SS2fdx-0,ISC 2Fe 2S Synthesis II,OU9_03853() AND OU9_03856() AND OU9_03858() AND OU9_03857(),,
CPLX_I2FE2SS2fdx-1,ISC 2Fe 2S Synthesis II,OU9_03853() AND OU9_03856() AND OU9_02087() AND OU9_03857(),,
CPLX_FRDO4r-0,Ferredoxin oxidoreductase,OU9_03853() AND OU9_04694(),,
CPLX_I4FE4SRfdx-0,ISC 4Fe 4S Reduction,OU9_03853() AND OU9_03857(),,
CPLX_SUCDi-0,Succinate dehydrogenase (irreversible),OU9_01586(1) AND OU9_01588(1) AND OU9_01587(1) AND OU9_01589(1),,
CPLX_UAGAAT2_1-0,UDP N acetylglucosamine acyltransferase  hydroxydecanoyl,OU9_03019() AND OU9_03684(),,
CPLX_METabcpp-0,L-methionine transport via ABC system (periplasm),OU9_05625() AND OU9_05624() AND OU9_05626(),,
CPLX_ALKOXDODEC-0,,OU9_01525() AND OU9_05463(),,
CPLX_ALKOXDODEC-1,,OU9_01525() AND OU9_05464(),,
CPLX_ALKOXDODEC-2,,OU9_02603() AND OU9_05463(),,
CPLX_ALKOXDODEC-3,,OU9_02603() AND OU9_05464(),,
CPLX_PHETHPTOX3-0,L Phenylalanine tetrahydrobiopterinoxygen oxidoreductase  Tetrahydromonapterin,OU9_00881() AND OU9_00880(),,
CPLX_RDXRx-0,,OU9_05462() AND OU9_05463(),,
CPLX_RDXRx-1,,OU9_05462() AND OU9_05464(),,
CPLX_DMGDH2-0,Dimethylglycine dehydrogenase,OU9_05514() AND OU9_05515() AND OU9_05516() AND OU9_05517(),,
CPLX_GLBOX-0,,OU9_05529() AND OU9_05530(),,
CPLX_NO3R1pp_q8-0,,OU9_03919() AND OU9_03918() AND OU9_03920() AND OU9_03921(),,
CPLX_NO3R1bpp_q8-0,,OU9_01179() AND OU9_01178() AND OU9_01177() AND OU9_01176() AND OU9_01175() AND OU9_01174(),,
CPLX_NTRIR2x-0,Nitrite Reductase (NADH),OU9_01792() AND OU9_01791(),,
CPLX_NIR1-0,,OU9_00529() AND OU9_00528(),,
CPLX_NIR1-1,,OU9_00529() AND OU9_00527(),,
CPLX_NORRDX1-0,,OU9_00533() AND OU9_00534() AND OU9_00535() AND OU9_00528(),,
CPLX_N2OR-0,Nitrous oxide reductase (nadh),OU9_03450() AND OU9_03451() AND OU9_03452() AND OU9_03453() AND OU9_03454() AND OU9_00528(),,
CPLX_NADNAQ_q8-0,H+-translocating NADH:quinone oxidoreductase,OU9_03054() AND OU9_03053() AND OU9_03052() AND OU9_03051() AND OU9_03050() AND OU9_03049(),,
CPLX_rxn12880_pphn-0,,OU9_03963() AND OU9_03962(),,
CPLX_AKGDHPYO-0,,OU9_04933() AND OU9_01591() AND OU9_01592(),,
CPLX_PDHPYO-0,,OU9_05123() AND OU9_05124() AND OU9_04933() AND OU9_03478() AND OU9_03477(),,
CPLX_5MEPCAtex-0,,OU9_04258() AND OU9_04259() AND OU9_04259() AND OU9_04260() AND OU9_04261(),,
CPLX_CYTCBB4pp_1-0,,OU9_01554() AND OU9_01555() AND OU9_01556() AND OU9_01557() AND OU9_05610(),,
CPLX_CYTCBB4pp_2-0,,OU9_01558() AND OU9_01555() AND OU9_01560() AND OU9_01561() AND OU9_05610(),,
CPLX_CYTCBB4pp_3-0,,OU9_01554() AND OU9_01876() AND OU9_01556() AND OU9_01877() AND OU9_05610(),,
CPLX_CYTCBB4pp_3-1,,OU9_01558() AND OU9_01560() AND OU9_01876() AND OU9_01877() AND OU9_05610(),,
CPLX_CYTCBB4pp_4-0,,OU9_01554() AND OU9_04189() AND OU9_01556() AND OU9_04188() AND OU9_05610(),,
CPLX_CYTCBB4pp_4-1,,OU9_01558() AND OU9_04189() AND OU9_01876() AND OU9_04188() AND OU9_05610(),,
CPLX_CYTCAA6pp-0,,OU9_00109() AND OU9_00110() AND OU9_00111() AND OU9_00112() AND OU9_05610(),,
CPLX_CIO3pp_q8-0,,OU9_03980(1) AND OU9_03979(1),,
CPLX_CYTBO3_4pp_q8-0,,OU9_01323() AND OU9_01324() AND OU9_01325() AND OU9_01326() AND OU9_01327(),,
CPLX_FRUptspp-0,D-fructose transport via PEP:Pyr PTS (periplasm),OU9_03600() AND OU9_03599(),,
CPLX_GLNabcpp-0,L-glutamine transport via ABC system (periplasm),OU9_05180() AND OU9_05181() AND OU9_05182(),,
CPLX_GLNabcpp-1,L-glutamine transport via ABC system (periplasm),OU9_02226() AND OU9_02225() AND OU9_02224(),,
OU9_00006-MONOMER,,,mg2(1),
OU9_00018-MONOMER,,,mg2(1) AND k(1),
OU9_00019-MONOMER,,,fe2(1),
OU9_00024-MONOMER,,,mn2(1),
OU9_00147-MONOMER,,,ca2(1),
OU9_00227-MONOMER,,,zn2(1),
OU9_00270-MONOMER,,,pydx5p(1),
OU9_00300-MONOMER,,,mg2(1),
OU9_00350-MONOMER,,,mg2(1),
OU9_00355-MONOMER,,,ca2(1),
OU9_00361-MONOMER,,,4fe4s(1),
OU9_00371-MONOMER,,,mg2(1),
OU9_00396-MONOMER,,,mg2(1),
OU9_00410-MONOMER,,,pydx5p(1),
OU9_00417-MONOMER,,,mg2(1),
OU9_00430-MONOMER,,,pydx5p(1),
OU9_00440-MONOMER,,,fad(1),
OU9_00447-MONOMER,,,fe2(1) AND zn2(1),
OU9_00447-MONOMER,,,mn2(1) AND zn2(1),
OU9_00447-MONOMER,,,cobalt2(1) AND zn2(1),
OU9_00453-MONOMER,,,mn2(1),
OU9_00453-MONOMER,,,2fe2s(1) AND mn2(1),
OU9_00453-MONOMER,,,4fe4s(1) AND mn2(1),
OU9_00493-MONOMER,,,mg2(1),
OU9_00510-MONOMER,,,4fe4s(1) AND 2fe2s(1),
OU9_00514-MONOMER,,,mg2(1),
OU9_00558-MONOMER,,,k(4) AND mg2(1),
OU9_00558-MONOMER,,,k(4) AND mn2(1),
OU9_00558-MONOMER,,,k(4) AND cobalt2(1),
OU9_00558-MONOMER,,,k(4) AND zn2(1),
OU9_00558-MONOMER,,,k(4) AND cd2(1),
OU9_00558-MONOMER,,,k(4) AND ni2(1),
OU9_00558-MONOMER,,,k(4) AND ca2(1),
OU9_00558-MONOMER,,,nh4(4) AND mg2(1),
OU9_00558-MONOMER,,,nh4(4) AND mn2(1),
OU9_00558-MONOMER,,,nh4(4) AND cobalt2(1),
