,query,evalue
H7683_04040,b3271,7.51e-159
H7683_04045,b3270,2.37e-175
H7683_04050,b3269,9.77e-162
H7683_04080,b3780,2.26e-111
H7683_04100,b1821,2.18e-78
H7683_04110,b3088,3.15e-82
H7683_04115,b0060,0.0
H7683_04135,b2709,2.52e-154
H7683_04140,b2552,6.88e-102
H7683_04160,b4373,1.45e-31
H7683_04170,b3906,1.56e-12
H7683_04225,b1834,3.22e-92
H7683_04230,b0950,1.9e-56
H7683_04265,b1972,3.26e-31
H7683_04270,b1971,7.27e-113
H7683_04280,b3774,1.87e-46
H7683_04285,b3773,8.690000000000001e-80
H7683_04290,b0078,1.56e-75
H7683_04295,b0077,0.0
H7683_04315,b0149,1.49e-179
H7683_04355,b1711,5.750000000000001e-59
H7683_04380,b0146,2.31e-71
H7683_04390,b0145,3.05e-72
H7683_04395,b0144,3.78e-95
H7683_04405,b4003,1.76e-30
H7683_04415,b0143,1.13e-134
H7683_04420,b0142,2.48e-59
H7683_04425,b0134,9.58e-106
H7683_04430,b0133,6.17e-103
H7683_04435,b4025,0.0
H7683_04480,b4045,1.18e-18
H7683_04490,b3164,0.0
H7683_04495,b3165,4.1099999999999995e-40
H7683_04500,b3166,4.49e-108
H7683_04505,b3167,6.7e-37
H7683_04515,b3169,0.0
H7683_04520,b3170,1.7300000000000002e-47
H7683_04535,b3175,5.0399999999999995e-25
H7683_04540,b3919,1.4e-74
H7683_04545,b3176,0.0
H7683_04550,b3177,1.6200000000000001e-109
H7683_04555,b3178,0.0
H7683_04560,b3179,1.19e-84
H7683_04565,b3180,7.720000000000001e-22
H7683_04575,b3181,3.19e-65
H7683_04580,b0033,0.0
H7683_04585,b0032,0.0
H7683_04590,b0031,1.7899999999999998e-115
H7683_04595,b0015,0.0
H7683_04600,b0014,0.0
H7683_04605,b2614,3.06e-49
H7683_04610,b2616,2.5399999999999997e-153
H7683_04615,b0683,9.7e-55
H7683_04620,b2617,1.47e-16
H7683_04625,b2618,5.1299999999999997e-23
H7683_04630,b2619,5.11e-45
H7683_04640,b2620,2.4500000000000002e-65
H7683_04645,b0113,2.7399999999999997e-69
H7683_04650,b3603,2.32e-46
H7683_04655,b3605,0.0
H7683_04660,b2133,0.0
H7683_04665,b2592,0.0
H7683_04675,b1710,6.21e-59
H7683_04680,b3349,5.050000000000001e-37
H7683_04690,b3115,1.5600000000000002e-122
H7683_04695,b2297,0.0
H7683_04700,b3862,3.6e-76
H7683_04720,b3552,4.33e-67
H7683_04730,b0927,4.81e-44
H7683_04760,b3418,2.82e-50
H7683_04775,b0037,1.5e-47
H7683_04785,b3823,4.7e-31
H7683_04795,b4371,2.2999999999999998e-60
H7683_04865,b4397,2.32e-68
H7683_04870,b0242,1.96e-96
H7683_04875,b3183,1.35e-143
H7683_04880,b3185,2.42e-38
H7683_04885,b3186,1.61e-44
H7683_04890,b3187,4e-117
H7683_04910,b4142,4.14e-38
H7683_04915,b4143,0.0
H7683_04955,b1463,1.78e-51
H7683_04985,b1013,8.799999999999999e-48
H7683_04990,b3848,4.7600000000000003e-26
H7683_05015,b3749,5.93e-79
H7683_05055,b1623,1.59e-38
H7683_05115,b0464,1.29e-49
H7683_05120,b0463,1.18e-135
H7683_05125,b0462,0.0
H7683_05130,b0572,1.0399999999999999e-119
H7683_05140,b0452,4.47e-109
H7683_05240,b0148,0.0
H7683_05250,b3915,1.84e-89
H7683_05270,b1135,1.3200000000000001e-79
H7683_05275,b4269,4.61e-106
H7683_05280,b4012,9.800000000000001e-27
H7683_05300,b1982,1.51e-180
H7683_05315,b2754,8.9e-50
H7683_05320,b2755,5.12e-174
H7683_05325,b2756,1.14e-17
H7683_05335,b2758,3.27e-41
H7683_05360,b2761,1.5100000000000002e-70
H7683_05370,b4187,6e-143
H7683_05385,b2103,3.2600000000000003e-32
H7683_05390,b3993,6.05e-19
H7683_05395,b0154,0.0
H7683_05420,b0661,0.0
H7683_05425,b0660,1.06e-133
H7683_05430,b0659,3.96e-49
H7683_05435,b0658,8.66e-87
H7683_05440,b0657,1.33e-115
H7683_05455,b0642,0.0
H7683_05465,b0640,2.89e-40
H7683_05480,b0628,3.23e-97
H7683_05485,b0630,2.9800000000000003e-85
H7683_05490,b0631,6.2e-12
H7683_05495,b0839,1.87e-114
H7683_05500,b0633,1.67e-28
H7683_05505,b2701,5.63e-94
H7683_05510,b0634,1.41e-121
H7683_05515,b0635,0.0
H7683_05520,b0636,2.66e-68
H7683_05525,b0637,1.8099999999999999e-28
H7683_05530,b0639,7.4e-44
H7683_05535,b0243,2.67e-128
H7683_05555,b0065,2.76e-31
H7683_05565,b2142,3.3e-43
H7683_05585,b3152,1.04e-65
H7683_05645,b2311,3.29e-41
H7683_05650,b4233,0.0
H7683_05665,b1976,5.38e-52
H7683_05670,b4226,1.2199999999999999e-81
H7683_05715,b1692,1.38e-36
H7683_05740,b4280,8.42e-18
H7683_05750,b4018,2.0500000000000003e-21
H7683_05800,b1397,0.0
H7683_05815,b1827,2.39e-36
H7683_05840,b1422,8.42e-56
H7683_05850,b0422,5.58e-19
H7683_05855,b0421,3.05e-74
H7683_05875,b0420,0.0
H7683_05885,b1475,2.6600000000000002e-163
H7683_05890,b1476,1.79e-76
H7683_05895,b3891,1.27e-100
H7683_05900,b3966,5.2700000000000005e-58
H7683_05905,b0158,7.27e-27
H7683_05915,b1277,1.35e-85
H7683_05930,b0418,5.14e-46
H7683_05935,b0417,1.71e-76
H7683_05940,b0416,6.85e-44
H7683_05945,b0415,2.81e-59
H7683_05950,b3041,7.580000000000001e-72
H7683_05955,b1662,6.75e-32
H7683_05960,b0414,3.9e-141
H7683_05965,b0413,1.73e-73
H7683_05980,b0492,1.53e-50
H7683_06040,b1256,2.02e-53
H7683_06045,b0759,7.55e-31
H7683_06055,b4212,5e-32
H7683_06060,b1635,2.99e-53
H7683_06095,b4059,1.14e-58
H7683_06100,b0427,2.86e-161
H7683_06105,b4058,0.0
H7683_06115,b3942,0.0
H7683_06120,b3294,3.62e-67
H7683_06125,b3295,8.82e-173
H7683_06130,b3296,2.8400000000000003e-109
H7683_06135,b3297,6.2e-75
H7683_06140,b3298,1.44e-60
H7683_06145,b3299,1.83e-20
H7683_06150,b3300,0.0
H7683_06155,b3301,4.28e-57
H7683_06160,b3302,1.91e-20
H7683_06165,b3303,7.46e-87
H7683_06170,b3304,2.69e-33
H7683_06175,b3305,2.97e-81
H7683_06180,b3306,1.76e-62
H7683_06185,b3307,2.09e-42
H7683_06190,b3308,3.65e-87
H7683_06195,b3309,5.989999999999999e-41
H7683_06200,b3310,1.27e-74
H7683_06205,b3311,9.36e-40
H7683_06210,b3312,2.92e-21
H7683_06215,b3313,3.8e-75
H7683_06220,b3314,1.05e-118
H7683_06225,b3315,4.32e-52
H7683_06230,b3316,6.91e-49
H7683_06235,b3317,3.49e-156
H7683_06240,b3318,1.66e-31
H7683_06245,b3319,1.87e-94
H7683_06250,b3320,1.54e-109
H7683_06255,b3321,5.330000000000001e-66
H7683_06260,b3980,0.0
H7683_06265,b3340,0.0
H7683_06270,b3341,9.8e-78
H7683_06275,b3342,1.51e-78
H7683_06280,b3988,0.0
H7683_06285,b3987,0.0
H7683_06290,b3986,5.23e-34
H7683_06295,b3985,6.5600000000000005e-77
H7683_06300,b3984,3.44e-111
H7683_06305,b3983,4.48e-75
H7683_06310,b3982,7.800000000000001e-97
H7683_06315,b3981,5.28e-27
H7683_06355,b3973,1.19e-78
H7683_06385,b1637,1.24e-44
H7683_06390,b1856,7.71e-66
H7683_06395,b1640,2.1900000000000002e-110
H7683_06400,b0156,5.1599999999999994e-55
H7683_06415,b3958,2.62e-67
H7683_06460,b3356,3.32e-50
H7683_06465,b3357,1.92e-103
H7683_06470,b1262,1.9699999999999998e-45
H7683_06475,b1263,1.14e-60
H7683_06480,b3360,3.84e-97
H7683_06485,b1264,1.76e-79
H7683_06495,b3385,2.91e-49
H7683_06500,b3386,2.53e-125
H7683_06520,b2869,2.14e-78
H7683_06550,b3668,1.69e-17
H7683_06560,b0055,5.4199999999999996e-30
H7683_06575,b0054,9.98e-94
H7683_06580,b0053,3.33e-102
H7683_06585,b0052,1.9e-137
H7683_06590,b0051,8.3e-93
H7683_06595,b0050,4.73e-41
H7683_06600,b0049,1.4299999999999999e-90
H7683_06605,b3425,1.42e-34
H7683_06610,b1783,0.0
H7683_06615,b1784,9.75e-174
H7683_06620,b1188,0.0
H7683_06630,b3056,9.979999999999999e-168
H7683_06640,b3058,4.14e-36
H7683_06645,b3059,4.3599999999999993e-42
H7683_06650,b3064,2.54e-179
H7683_06655,b3065,2.2700000000000002e-36
H7683_06660,b3066,2.38e-170
H7683_06665,b3067,0.0
H7683_06680,b0537,1.39e-17
H7683_06740,b1960,6.27e-20
H7683_06750,b4346,2.9900000000000004e-21
H7683_06775,b2666,3.44e-15
H7683_06795,b1025,5.05e-33
H7683_06825,b1694,5.02e-153
H7683_06835,b1501,0.0
H7683_06840,b3713,1.37e-35
H7683_06855,b3910,1.56e-57
H7683_06940,b0778,1.47e-62
H7683_06945,b0777,1.7999999999999998e-42
H7683_06950,b3412,3.24e-25
H7683_06955,b0776,5.0099999999999994e-95
H7683_06960,b0775,0.0
H7683_06970,b3413,5.15e-30
H7683_06975,b0761,4.24e-39
H7683_06980,b3859,4.4000000000000004e-96
H7683_06985,b3819,9.849999999999999e-89
H7683_07005,b4359,7.86e-12
H7683_07020,b2081,0.0
H7683_07055,b4400,5.47e-92
H7683_07090,b4399,1.04e-157
H7683_07095,b4398,2.82e-76
H7683_07125,b0655,7.37e-117
H7683_07130,b0654,4.04e-97
H7683_07205,b0872,1.3700000000000002e-43
H7683_07210,b1802,1.1100000000000001e-35
H7683_07245,b3871,0.0
H7683_07250,b0423,1.2e-175
H7683_07255,b3870,0.0
H7683_07270,b3869,6.97e-101
H7683_07275,b3868,0.0
H7683_07305,b2950,1.14e-96
H7683_07310,b2951,6.429999999999999e-82
H7683_07315,b0386,1.61e-42
H7683_07320,b2952,5.35e-30
H7683_07325,b2953,1.86e-32
H7683_07350,b2954,3.17e-65
H7683_07360,b2955,2.65e-145
H7683_07385,b3550,5.41e-34
H7683_07395,b2960,4.2800000000000005e-105
H7683_07400,b3991,2.11e-66
H7683_07410,b2807,3.5e-18
H7683_07415,b3208,1.07e-71
H7683_07425,b3461,1.16e-121
H7683_07430,b3462,1.58e-54
H7683_07435,b3463,1.44e-88
H7683_07440,b3464,1.42e-140
H7683_07445,b1494,4.73e-17
H7683_07455,b3465,2.3e-62
H7683_07465,b3353,1.16e-72
H7683_07495,b3634,2.1499999999999996e-68
H7683_07500,b2562,7.34e-27
H7683_07505,b3447,3.11e-94
H7683_07525,b3635,3.7e-102
H7683_07535,b0967,1.35e-66
H7683_07560,b2469,2.58e-16
H7683_07585,b1888,1.3799999999999999e-98
H7683_07595,b1421,2.6399999999999997e-61
H7683_07600,b1887,1.59e-34
H7683_07605,b1884,3.57e-61
H7683_07615,b1883,6.3399999999999995e-112
H7683_07620,b3771,0.0
H7683_07640,b0048,1.2600000000000002e-43
H7683_07665,b2239,4.56e-58
H7683_07680,b2827,1.76e-142
H7683_07685,b2828,3.06e-96
H7683_07700,b2829,0.0
H7683_07705,b2830,1.31e-75
H7683_07720,b3772,1.3099999999999999e-180
H7683_07725,b2914,2.16e-95
H7683_07730,b2753,2.7599999999999998e-52
H7683_07740,b3469,6.800000000000001e-122
H7683_07745,b3292,1.53e-25
H7683_07750,b2080,2.25e-32
H7683_07755,b4333,4.4e-45
H7683_07760,b3024,1.6900000000000003e-27
H7683_07770,b1180,3.8e-72
H7683_07780,b2913,0.0
H7683_07830,b3606,4.31e-69
H7683_07835,b3609,1.55e-59
H7683_07840,b3610,3.11e-33
H7683_07845,b3611,3.61e-27
H7683_07850,b3612,0.0
H7683_07855,b3613,3.51e-57
H7683_07880,b2025,3.4300000000000005e-73
H7683_07885,b2024,3.83e-34
H7683_07895,b2023,3.7599999999999997e-38
H7683_07900,b2022,1.5999999999999999e-55
H7683_07905,b2660,2.0299999999999997e-34
H7683_07910,b2064,3.7e-14
H7683_07915,b2961,4.0200000000000004e-129
H7683_07920,b2962,2.69e-26
H7683_07930,b4349,2.3099999999999998e-30
H7683_07935,b4348,4.19e-18
H7683_07940,b1908,2.83e-66
H7683_07965,b0860,1.44e-59
H7683_07970,b0862,8.3e-62
H7683_07990,b3788,0.0
H7683_07995,b3789,1.0899999999999999e-150
H7683_08000,b2038,3.71e-72
H7683_08005,b2040,1.77e-80
H7683_08040,b0447,3.64e-37
H7683_08120,b2423,4.74e-110
H7683_08125,b2424,1.97e-101
H7683_08130,b2425,2.02e-116
H7683_08140,b0933,4.34e-112
H7683_08145,b0934,1.1500000000000001e-129
H7683_08150,b0935,0.0
H7683_08155,b0936,3.65e-90
H7683_08160,b0937,5.5e-57
H7683_08255,b1124,1.7000000000000002e-58
H7683_08260,b1125,1.15e-64
H7683_08265,b1441,2.34e-93
H7683_08285,b0479,3.97e-153
H7683_08310,b0763,3.99e-20
H7683_08315,b0764,1.98e-26
H7683_08320,b0765,8.27e-78
H7683_08340,b3917,4.5e-140
H7683_08355,b2422,2.28e-118
H7683_08410,b0897,8.17e-134
H7683_08490,b3636,8.970000000000001e-27
H7683_08495,b3637,5.88e-45
H7683_08510,b3638,1.41e-71
H7683_08515,b3639,2.09e-146
H7683_08520,b3640,1.25e-78
H7683_08525,b2048,8.589999999999999e-60
H7683_08530,b3959,4.67e-25
H7683_08545,b3642,7.84e-111
H7683_08565,b3643,1.9199999999999999e-112
H7683_08570,b3644,5.61e-88
H7683_08575,b3648,9.55e-91
H7683_08580,b3649,1.6400000000000002e-21
H7683_08585,b3650,0.0
H7683_08590,b3113,1.68e-30
H7683_08620,b3961,9.059999999999999e-74
H7683_08625,b3652,0.0
H7683_08650,b2711,2.99e-70
H7683_08665,b0400,2.05e-99
H7683_08670,b0399,4.98e-102
H7683_08675,b4040,3.14e-100
H7683_08680,b4039,3.34e-17
H7683_08795,b2371,4.18e-80
H7683_08810,b1603,7.62e-95
H7683_08820,b1602,1.73e-158
H7683_08825,b3801,1.71e-30
H7683_08895,b2750,1.31e-60
H7683_08945,b4020,0.0
H7683_08975,b2839,1.67e-31
H7683_08985,b3516,3.42e-12
H7683_09005,b3160,3.76e-115
H7683_09010,b1482,2.9600000000000003e-58
H7683_09025,b1586,6.74e-11
H7683_09045,b0878,1.01e-61
H7683_09050,b0879,4.77e-179
H7683_09065,b3279,4.1000000000000005e-86
H7683_09070,b3498,0.0
H7683_09090,b1790,3.78e-40
H7683_09095,b2410,2.1100000000000002e-123
H7683_09110,b0339,2.61e-77
H7683_09140,b0286,1.14e-30
H7683_09170,b1857,3.8099999999999995e-67
H7683_09175,b4046,1.15e-28
H7683_09180,b1858,1.89e-101
H7683_09185,b1859,4.56e-91
H7683_09195,b0199,7.22e-105
H7683_09200,b0198,2.9500000000000004e-56
H7683_09205,b0197,5.33e-65
H7683_09235,b3813,0.0
H7683_09260,b2267,1.8e-53
H7683_09285,b1450,1.46e-28
H7683_09330,b2173,9.76e-51
H7683_09365,b1268,1.4700000000000001e-21
H7683_09395,b1814,1.0299999999999999e-168
H7683_09400,b0314,3.31e-111
H7683_09410,b1249,9.390000000000001e-57
H7683_09425,b1102,2.41e-140
H7683_09470,b4289,7.41e-45
H7683_09495,b3528,5.2e-147
H7683_09570,b1462,3.01e-47
H7683_09580,b4111,5.7300000000000005e-99
H7683_09605,b1753,1.26e-14
H7683_09655,b4352,1.02e-32
H7683_09690,b3729,0.0
H7683_09695,b2707,8.25e-65
H7683_09700,b1798,1.1000000000000001e-35
H7683_09705,b3730,2.56e-168
H7683_09710,b3731,9.439999999999999e-48
H7683_09715,b3732,0.0
H7683_09720,b3733,1.7e-148
H7683_09725,b3734,0.0
H7683_09730,b3735,2.81e-50
H7683_09735,b3736,9.34e-57
H7683_09740,b3737,1.88e-14
H7683_09745,b3738,1.89e-89
H7683_09765,b3740,3.04e-70
H7683_09770,b3741,0.0
H7683_09775,b3706,0.0
H7683_09780,b3705,1.61e-152
H7683_09785,b4557,4.4e-23
H7683_09790,b3704,3.98e-34
H7683_09795,b3703,3.85e-15
H7683_09800,b3702,0.0
H7683_09805,b3701,1.07e-146
H7683_09810,b3700,8.22e-99
H7683_09815,b3699,0.0
H7683_09950,b0700,3.5999999999999997e-69
H7683_09995,b1409,1.19e-51
H7683_10010,b1411,9.43e-86
H7683_10015,b1410,0.0
H7683_10020,b1408,3.86e-49
H7683_10030,b0200,1.68e-27
H7683_10035,b3559,0.0
H7683_10040,b3560,1.83e-174
H7683_10045,b3549,4.5599999999999997e-69
H7683_10085,b1918,5.510000000000001e-47
H7683_10100,b3117,3.67e-55
H7683_10130,b1655,2.94e-41
H7683_10160,b3471,8.99e-85
H7683_10180,b3290,0.0
H7683_10185,b3289,2.0599999999999998e-138
H7683_10190,b3288,2.92e-133
H7683_10195,b3287,1.68e-65
H7683_10205,b4473,2.33e-78
H7683_10210,b3282,1.7e-51
H7683_10215,b4051,7.39e-139
H7683_10220,b2436,6.700000000000001e-157
H7683_10225,b3281,1.72e-90
H7683_10245,b3678,8.46e-38
H7683_10255,b2134,2.9599999999999997e-128
H7683_10260,b0208,7.07e-99
H7683_10265,b0207,5.63e-125
H7683_10270,b2902,1.1200000000000001e-88
H7683_10275,b0478,4.8700000000000003e-169
H7683_10290,b1260,8.2e-45
H7683_10295,b1261,1.07e-149
H7683_10320,b4292,1.74e-63
H7683_10365,b1253,5.51e-35
H7683_10385,b1780,8.53e-43
