,query,evalue
222.273.peg.1304,b0572,3.36e-112
222.273.peg.1307,b0464,7.71e-19
222.273.peg.1318,b2288,6.07e-20
222.273.peg.1319,b2287,2.32e-50
222.273.peg.1321,b2286,5.41e-91
222.273.peg.1323,b2284,4.67e-115
222.273.peg.1324,b2283,1.0400000000000001e-59
222.273.peg.1325,b2282,6.0499999999999994e-89
222.273.peg.1326,b2281,1.4500000000000002e-27
222.273.peg.1327,b2280,1.09e-18
222.273.peg.1328,b2279,4.66e-21
222.273.peg.1329,b2278,8.75e-113
222.273.peg.1330,b2277,2.27e-88
222.273.peg.1331,b2276,7.120000000000001e-66
222.273.peg.1333,b0805,3.9200000000000005e-121
222.273.peg.1334,b4388,4.38e-58
222.273.peg.1335,b1114,0.0
222.273.peg.1336,b2747,5.559999999999999e-52
222.273.peg.1337,b2746,2.46e-56
222.273.peg.1340,b0605,5.17e-31
222.273.peg.1341,b3404,2.36e-54
222.273.peg.1342,b3405,2.51e-112
222.273.peg.1343,b1807,1.36e-13
222.273.peg.1344,b4373,4.03e-27
222.273.peg.1346,b2835,2.63e-64
222.273.peg.1350,b2411,0.0
222.273.peg.1353,b1254,8.59e-43
222.273.peg.1354,b1778,2.37e-44
222.273.peg.1371,b1633,1.53e-106
222.273.peg.1372,b1628,1.05e-45
222.273.peg.1374,b3924,5.04e-49
222.273.peg.1376,b0931,5.68e-108
222.273.peg.1378,b1976,3.32e-31
222.273.peg.1379,b2784,0.0
222.273.peg.1381,b3957,1.2e-58
222.273.peg.1383,b1260,4.7299999999999996e-48
222.273.peg.1384,b2316,1.82e-127
222.273.peg.1385,b1084,0.0
222.273.peg.1386,b1086,3.52e-96
222.273.peg.1388,b1971,3.9e-116
222.273.peg.1389,b1972,5.01e-35
222.273.peg.1390,b0867,2.35e-58
222.273.peg.1392,b1087,3.88e-51
222.273.peg.1394,b1089,2.57e-20
222.273.peg.1395,b1090,2.2e-92
222.273.peg.1396,b1091,6.01e-109
222.273.peg.1397,b1092,1.63e-113
222.273.peg.1398,b1093,4.45e-107
222.273.peg.1399,b1094,7.150000000000001e-37
222.273.peg.14,b0653,8.8e-76
222.273.peg.140,b1876,3e-32
222.273.peg.1400,b1095,6.199999999999999e-172
222.273.peg.1402,b2573,1.7e-75
222.273.peg.1407,b2569,0.0
222.273.peg.1408,b2568,1.11e-68
222.273.peg.1409,b2567,4.91e-73
222.273.peg.1410,b2566,7.6399999999999995e-84
222.273.peg.1411,b2565,6.88e-28
222.273.peg.1419,b0970,8.95e-41
222.273.peg.1422,b4260,8.479999999999999e-159
222.273.peg.1423,b4261,2.18e-22
222.273.peg.1431,b0335,0.0
222.273.peg.1432,b2977,1.7499999999999999e-46
222.273.peg.1435,b4069,0.0
222.273.peg.1436,b3943,6.530000000000001e-70
222.273.peg.1437,b0870,2.6999999999999997e-131
222.273.peg.1441,b1699,2.1600000000000002e-29
222.273.peg.1443,b2221,4.07e-62
222.273.peg.1444,b2222,3.17e-68
222.273.peg.1445,b2267,1.18e-49
222.273.peg.1447,b0828,7.34e-136
222.273.peg.1451,b0830,0.0
222.273.peg.1452,b0831,4.89e-176
222.273.peg.1453,b0832,2.1700000000000002e-157
222.273.peg.1459,b2780,0.0
222.273.peg.1462,b2779,0.0
222.273.peg.1463,b2748,7.85e-19
222.273.peg.1465,b3401,2.18e-71
222.273.peg.1466,b3279,1.4100000000000001e-36
222.273.peg.1474,b0948,1.68e-53
222.273.peg.1476,b0334,0.0
222.273.peg.1477,b0333,0.0
222.273.peg.1479,b0331,9.48e-123
222.273.peg.148,b3934,1.6100000000000002e-47
222.273.peg.1481,b0730,2.6500000000000004e-27
222.273.peg.1482,b0721,2.29e-13
222.273.peg.1484,b0723,0.0
222.273.peg.1485,b0724,5.16e-113
222.273.peg.1487,b0720,0.0
222.273.peg.1490,b2463,0.0
222.273.peg.1496,b1919,1.0399999999999999e-60
222.273.peg.1498,b0726,0.0
222.273.peg.1499,b0727,2.24e-152
222.273.peg.15,b0652,5.47e-127
222.273.peg.150,b0074,7.53e-29
222.273.peg.1501,b3232,5.72e-96
222.273.peg.1504,b0150,4.01e-152
222.273.peg.1508,b3384,2.86e-53
222.273.peg.1510,b3407,0.0
222.273.peg.1511,b1808,1.76e-162
222.273.peg.1512,b2595,2.42e-48
222.273.peg.1513,b2594,3.8500000000000004e-73
222.273.peg.1514,b2593,1.41e-65
222.273.peg.1526,b4045,3.09e-20
222.273.peg.1535,b3910,2.2199999999999997e-48
222.273.peg.154,b3202,2.44e-127
222.273.peg.1548,b0569,3.46e-143
222.273.peg.1550,b3786,2.84e-141
222.273.peg.1552,b0752,6.250000000000001e-43
222.273.peg.1555,b2232,4.3e-102
222.273.peg.1556,b0957,3.47e-26
222.273.peg.1557,b2231,0.0
222.273.peg.1558,b0907,1.6100000000000002e-132
222.273.peg.1559,b2599,5.13e-57
222.273.peg.1562,b0908,8.750000000000001e-122
222.273.peg.1563,b0910,7.98e-79
222.273.peg.1565,b0911,0.0
222.273.peg.1566,b0912,8.610000000000001e-35
222.273.peg.1568,b1280,1.16e-61
222.273.peg.1569,b3052,1.8199999999999997e-95
222.273.peg.1570,b3619,4.6e-112
222.273.peg.1572,b2421,1.24e-135
222.273.peg.1576,b2701,5.38e-53
222.273.peg.1578,b0041,1.42e-11
222.273.peg.1579,b0042,7.979999999999999e-38
222.273.peg.158,b3336,1.1e-65
222.273.peg.1580,b0847,5.86e-82
222.273.peg.1586,b3917,3.39e-155
222.273.peg.1589,b2422,2.69e-116
222.273.peg.1590,b2762,1.82e-21
222.273.peg.1591,b2752,9.529999999999999e-89
222.273.peg.1592,b2751,1.53e-127
222.273.peg.1596,b2606,4.2e-49
222.273.peg.1597,b1813,8.83e-26
222.273.peg.1599,b4161,3.28e-29
222.273.peg.1600,b4162,8.24e-87
222.273.peg.1602,b1399,1.07e-58
222.273.peg.1603,b1388,1.53e-165
222.273.peg.1604,b1389,6.549999999999999e-42
222.273.peg.1605,b1390,2.0500000000000003e-86
222.273.peg.1606,b1391,1.71e-56
222.273.peg.1607,b1392,2.37e-111
222.273.peg.1609,b1394,5.09e-94
222.273.peg.161,b4375,2.75e-81
222.273.peg.1610,b1396,9.37e-49
222.273.peg.1611,b1398,0.0
222.273.peg.1614,b0296,7.2e-24
222.273.peg.1618,b3638,1.66e-51
222.273.peg.1619,b0028,7.99e-22
222.273.peg.1620,b0029,2.97e-134
222.273.peg.1623,b3026,5.19e-58
222.273.peg.1624,b3025,1.3999999999999998e-68
222.273.peg.163,b0797,8.42e-172
222.273.peg.1630,b1269,5.81e-85
222.273.peg.1631,b3170,3.25e-16
222.273.peg.1632,b3169,4.35e-165
222.273.peg.1633,b3168,0.0
222.273.peg.1634,b3167,7.22e-23
222.273.peg.1635,b3166,6.25e-75
222.273.peg.1637,b3871,2.97e-159
222.273.peg.1643,b1337,1.76e-149
222.273.peg.1645,b3863,0.0
222.273.peg.1649,b4020,9.2e-83
222.273.peg.1650,b1814,1.8000000000000002e-163
222.273.peg.1651,b1829,6.3e-83
222.273.peg.1668,b0422,1.85e-14
222.273.peg.1669,b0421,1.8e-62
222.273.peg.1670,b0420,0.0
222.273.peg.1674,b4200,7.549999999999999e-54
222.273.peg.1676,b4202,1.12e-35
222.273.peg.1677,b4203,2.6499999999999997e-42
222.273.peg.1679,b4052,1.99e-176
222.273.peg.1681,b0052,1.94e-73
222.273.peg.1687,b2136,8e-31
222.273.peg.1697,b4245,2.19e-62
222.273.peg.1698,b1490,1.77e-84
222.273.peg.1699,b0393,3.1599999999999997e-68
222.273.peg.17,b1533,1.03e-20
222.273.peg.1704,b2699,1.6799999999999997e-170
222.273.peg.1706,b3828,3.06e-79
222.273.peg.1707,b3829,0.0
222.273.peg.1710,b0728,1.23e-136
222.273.peg.1711,b0729,4.02e-113
222.273.peg.1715,b3805,8.770000000000001e-103
222.273.peg.1718,b3803,2.97e-11
222.273.peg.1720,b4226,8.52e-80
222.273.peg.1733,b2480,6.34e-26
222.273.peg.1735,b2379,0.0
222.273.peg.1737,b0004,2.3e-62
222.273.peg.1739,b4232,1.36e-94
222.273.peg.1740,b0932,0.0
222.273.peg.1743,b3244,0.0
222.273.peg.1744,b0754,3e-168
222.273.peg.1746,b2979,0.0
222.273.peg.1747,b4468,2.81e-97
222.273.peg.1748,b4467,2.14e-78
222.273.peg.1749,b1602,2.25e-160
222.273.peg.1751,b1603,2.83e-94
222.273.peg.1754,b2808,4.95e-60
222.273.peg.1755,b1133,4.29e-96
222.273.peg.1758,b3592,3.71e-46
222.273.peg.1759,b1131,0.0
222.273.peg.176,b1531,2.88e-12
222.273.peg.1770,b3402,1.92e-13
222.273.peg.178,b1680,2.46e-27
222.273.peg.1797,b1473,1.76e-78
222.273.peg.18,b0968,3.57e-11
222.273.peg.182,b3415,9.67e-97
222.273.peg.183,b3823,5.56e-24
222.273.peg.1873,b1931,1.81e-12
222.273.peg.1885,b2583,3.82e-14
222.273.peg.1886,b4179,0.0
222.273.peg.1887,b4180,1.08e-83
222.273.peg.1889,b0804,5.81e-79
222.273.peg.1890,b0440,8.41e-41
222.273.peg.1893,b3005,2.38e-20
222.273.peg.1896,b3747,0.0
222.273.peg.1897,b3172,0.0
222.273.peg.1898,b1988,9.46e-41
222.273.peg.1903,b4254,1.42e-64
222.273.peg.1911,b0324,2.79e-51
222.273.peg.1912,b2883,2.28e-13
222.273.peg.1918,b0496,4.19e-121
222.273.peg.1921,b0854,3.66e-130
222.273.peg.1922,b0855,2.15e-136
222.273.peg.1923,b0856,8.6e-112
222.273.peg.1924,b0857,1.21e-89
222.273.peg.1925,b2471,2.1499999999999998e-24
222.273.peg.1931,b4187,5.279999999999999e-165
222.273.peg.1932,b2914,1.1900000000000001e-88
222.273.peg.1933,b3724,9.09e-65
222.273.peg.1936,b2962,8.75e-33
222.273.peg.1937,b2818,1.0200000000000001e-132
222.273.peg.1938,b1413,0.0
222.273.peg.1943,b0184,0.0
222.273.peg.1944,b3631,3.57e-11
222.273.peg.1945,b0130,4.94e-16
222.273.peg.1950,b4502,9.5e-36
222.273.peg.1951,b0920,6.02e-14
222.273.peg.1954,b0914,8.33e-149
222.273.peg.1960,b3554,7.34e-34
222.273.peg.2,b3701,6e-102
222.273.peg.20,b3605,2.74e-116
222.273.peg.200,b3228,2.0500000000000003e-27
222.273.peg.201,b3229,2.26e-53
222.273.peg.2024,b2442,7.15e-15
222.273.peg.2025,b3247,2.4200000000000004e-179
222.273.peg.2030,b3528,0.0
222.273.peg.2031,b3248,6.789999999999999e-54
222.273.peg.2032,b0636,5.29e-44
222.273.peg.2033,b0637,7.27e-25
222.273.peg.2034,b2436,2.29e-139
222.273.peg.2035,b4005,9.35e-175
222.273.peg.2036,b1864,1.44e-87
222.273.peg.2037,b4263,0.0
222.273.peg.2039,b1800,0.0
222.273.peg.2040,b3624,1.73e-13
222.273.peg.2041,b2686,0.0
222.273.peg.2042,b2685,6.04e-108
222.273.peg.2043,b4080,3.99e-55
222.273.peg.2044,b1530,9.720000000000001e-21
222.273.peg.2047,b4051,5.15e-124
222.273.peg.2048,b1385,8.099999999999999e-165
222.273.peg.205,b3291,1.0600000000000001e-33
222.273.peg.2055,b1384,1.38e-19
222.273.peg.2057,b3053,3.58e-164
222.273.peg.2058,b4472,4.35e-41
222.273.peg.206,b0710,7.29e-71
222.273.peg.2060,b3783,0.0
222.273.peg.2061,b3781,4.1199999999999996e-55
222.273.peg.2062,b3030,0.0
222.273.peg.2064,b3019,0.0
222.273.peg.2065,b1618,7.88e-18
222.273.peg.2076,b0947,2.77e-17
222.273.peg.2077,b4148,5.66e-46
222.273.peg.2078,b0131,1.36e-43
222.273.peg.2079,b3844,1.0600000000000001e-32
222.273.peg.2084,b2697,0.0
222.273.peg.2087,b2609,1.2599999999999999e-30
222.273.peg.2088,b2608,1.45e-22
222.273.peg.2089,b2607,3.69e-83
222.273.peg.209,b3839,1.78e-85
222.273.peg.2091,b1299,2.57e-13
222.273.peg.2094,b1917,4.5300000000000004e-99
222.273.peg.2096,b4258,0.0
222.273.peg.2097,b2518,1.01e-56
222.273.peg.2098,b2517,4.0299999999999997e-140
222.273.peg.2100,b2515,1.34e-52
222.273.peg.2101,b2514,1.24e-165
222.273.peg.2103,b2512,3.41e-50
222.273.peg.2104,b2511,6.5e-134
222.273.peg.2107,b4172,1.04e-38
222.273.peg.2108,b4173,6.18e-125
222.273.peg.2109,b4174,3.4500000000000005e-70
222.273.peg.211,b3836,1.66e-16
222.273.peg.2110,b4175,9.58e-59
222.273.peg.2112,b4177,0.0
222.273.peg.2114,b3065,7.77e-26
222.273.peg.2116,b3066,9.44e-88
222.273.peg.2117,b3067,0.0
222.273.peg.212,b1103,1.36e-25
222.273.peg.2129,b3391,2.41e-22
222.273.peg.2134,b4049,2.2e-106
222.273.peg.2136,b3886,1.27e-58
222.273.peg.2138,b1706,3.36e-148
222.273.peg.214,b2026,2.5299999999999997e-23
222.273.peg.2143,b2329,3.1500000000000004e-160
222.273.peg.215,b2025,5.46e-70
222.273.peg.2157,b0072,0.0
222.273.peg.2158,b0071,1.04e-80
222.273.peg.2159,b0073,2.6900000000000003e-129
222.273.peg.216,b2024,2.4e-36
222.273.peg.2160,b3433,1.9499999999999999e-178
222.273.peg.2162,b2318,8.24e-88
222.273.peg.217,b2023,2.2300000000000002e-29
222.273.peg.2170,b0468,1.05e-15
222.273.peg.2173,b3579,3.98e-67
222.273.peg.2174,b3578,7.189999999999999e-138
222.273.peg.218,b2022,3.16e-56
222.273.peg.2184,b1300,0.0
222.273.peg.2185,b0516,5.08e-61
222.273.peg.219,b2021,3e-36
222.273.peg.2190,b3867,1.33e-151
222.273.peg.2192,b2040,2.14e-83
222.273.peg.2193,b1719,0.0
222.273.peg.2194,b1718,9.8e-75
222.273.peg.2195,b2947,4.73e-105
222.273.peg.2197,b3206,7.89e-14
222.273.peg.2198,b2416,2.33e-123
222.273.peg.2199,b0451,2.34e-174
222.273.peg.220,b2020,2.0799999999999997e-89
222.273.peg.2203,b3042,5.26e-11
222.273.peg.2204,b3765,2.05e-115
222.273.peg.2206,b1717,6.29e-15
222.273.peg.2207,b1716,9.849999999999999e-46
222.273.peg.2208,b1714,5.5800000000000005e-132
222.273.peg.2209,b1713,0.0
222.273.peg.221,b2019,2.5900000000000003e-21
222.273.peg.2210,b1712,5.36e-43
222.273.peg.2212,b0537,1.78e-13
222.273.peg.222,b3189,5.97e-171
222.273.peg.2227,b2434,7.73e-45
222.273.peg.223,b3190,7.92e-12
222.273.peg.224,b0128,5.45e-50
222.273.peg.2256,b2410,4.61e-109
222.273.peg.2259,b3012,1.43e-110
222.273.peg.226,b3192,1.85e-19
222.273.peg.2262,b1838,3.34e-30
222.273.peg.2266,b3396,1.3e-148
222.273.peg.2268,b0479,8.52e-172
222.273.peg.227,b2346,8.48e-40
222.273.peg.2270,b1022,0.0
222.273.peg.2271,b1023,0.0
222.273.peg.2272,b1024,6.8099999999999995e-165
222.273.peg.2277,b0231,6.8e-87
222.273.peg.228,b3193,1.6499999999999999e-46
222.273.peg.229,b3194,9.17e-94
222.273.peg.2299,b2552,3.5800000000000005e-105
222.273.peg.230,b3195,8.11e-76
222.273.peg.2300,b4178,3.87e-36
222.273.peg.2322,b2840,2.0100000000000002e-29
222.273.peg.2328,b3500,8.12e-118
222.273.peg.233,b4332,3.14e-30
222.273.peg.2339,b1663,7.290000000000001e-66
222.273.peg.234,b1526,2.21e-71
222.273.peg.2340,b2262,3.13e-36
222.273.peg.235,b1256,7.95e-47
222.273.peg.2353,b2437,9.6e-13
222.273.peg.2360,b0608,2.0499999999999998e-42
222.273.peg.2369,b1487,2.64e-41
222.273.peg.2377,b2194,6.75e-22
222.273.peg.2378,b2195,5.99e-44
222.273.peg.2379,b2196,0.0
222.273.peg.2380,b2197,3.9900000000000004e-32
222.273.peg.2382,b2199,1.02e-49
222.273.peg.2383,b2200,4.33e-31
222.273.peg.2384,b2201,2.67e-47
222.273.peg.2386,b0996,7.2600000000000004e-99
222.273.peg.2387,b0997,0.0
222.273.peg.2388,b0998,2.79e-13
222.273.peg.2389,b4072,9.31e-40
222.273.peg.2398,b1285,0.0
222.273.peg.2409,b3937,1.9300000000000002e-77
222.273.peg.245,b3213,2.2399999999999998e-82
222.273.peg.2456,b3662,2.19e-50
222.273.peg.2458,b1111,5.519999999999999e-23
222.273.peg.246,b3212,0.0
222.273.peg.2460,b1658,1.4e-50
222.273.peg.2464,b1529,1.32e-72
222.273.peg.2476,b1749,3.3300000000000004e-47
222.273.peg.2483,b1662,8.34e-56
222.273.peg.2487,b1584,4.66e-76
222.273.peg.249,b2154,7.59e-54
222.273.peg.2491,b3292,2.43e-18
222.273.peg.2492,b1765,7.46e-27
222.273.peg.25,b1059,1.23e-15
222.273.peg.2502,b3960,6.12e-141
222.273.peg.2504,b0577,2.36e-103
222.273.peg.2506,b2553,7.970000000000001e-58
222.273.peg.2507,b3327,4.8599999999999994e-95
222.273.peg.2508,b3325,1.5700000000000001e-77
222.273.peg.2509,b3326,1.25e-162
222.273.peg.251,b3461,1.47e-95
222.273.peg.252,b3032,9.460000000000001e-26
222.273.peg.2522,b3328,1.61e-29
222.273.peg.253,b4065,7.37e-22
222.273.peg.2531,b3543,9.4e-87
222.273.peg.2533,b0829,0.0
222.273.peg.2534,b0190,2.3399999999999997e-55
222.273.peg.2541,b4022,1.69e-32
222.273.peg.2543,b0463,7.829999999999999e-140
222.273.peg.2544,b0462,0.0
222.273.peg.2549,b3498,0.0
222.273.peg.2550,b0529,1.5e-99
222.273.peg.2555,b0114,0.0
222.273.peg.2556,b0115,1.41e-175
222.273.peg.2557,b0116,0.0
222.273.peg.2559,b3521,9.31e-86
222.273.peg.2562,b1923,1.27e-77
222.273.peg.2564,b1922,7.75e-70
222.273.peg.2565,b1892,5.38e-25
222.273.peg.2566,b1891,2.18e-71
222.273.peg.2567,b1890,4.2399999999999996e-114
222.273.peg.2568,b1889,8.52e-106
222.273.peg.2570,b1888,0.0
222.273.peg.2572,b1887,1.91e-78
222.273.peg.2573,b1885,1.05e-124
222.273.peg.2574,b1884,7.18e-112
222.273.peg.2576,b1883,2.9100000000000003e-125
222.273.peg.2577,b1882,6.72e-71
222.273.peg.2578,b1881,9.9e-81
222.273.peg.2580,b1880,2.62e-131
222.273.peg.2581,b1879,0.0
222.273.peg.2585,b1072,1.2e-15
222.273.peg.2586,b1073,1.55e-49
222.273.peg.2587,b1074,1.4700000000000002e-32
222.273.peg.2589,b1075,4.2099999999999995e-61
222.273.peg.2590,b1076,4.33e-49
222.273.peg.2591,b1077,1.1e-72
222.273.peg.2592,b1078,7.690000000000001e-125
222.273.peg.2593,b1079,1.32e-76
222.273.peg.2594,b1080,7.71e-155
222.273.peg.2596,b1081,3.86e-55
222.273.peg.2597,b1082,1.33e-121
222.273.peg.2598,b1083,3.7599999999999994e-40
222.273.peg.2604,b3072,2.75e-114
222.273.peg.2605,b1950,6.53e-67
222.273.peg.2606,b1949,3.8000000000000005e-21
222.273.peg.2607,b1948,4.52e-112
222.273.peg.2609,b1946,7.850000000000001e-47
222.273.peg.2610,b1945,8.21e-121
222.273.peg.2611,b1944,1.53e-28
222.273.peg.2613,b1943,3.14e-16
222.273.peg.2614,b1942,5.66e-20
222.273.peg.2615,b1941,0.0
222.273.peg.2616,b1940,1.61e-18
222.273.peg.2617,b1939,3.9e-148
222.273.peg.2618,b1938,3.2e-154
222.273.peg.2619,b1937,2.89e-28
222.273.peg.2624,b1925,1.14e-28
222.273.peg.2625,b1924,6.57e-57
222.273.peg.2632,b2315,4.3700000000000003e-122
222.273.peg.2634,b2313,4.24e-18
222.273.peg.2635,b2312,9.07e-167
222.273.peg.2637,b3085,5.02e-72
222.273.peg.2641,b0167,4.26e-59
222.273.peg.2645,b0169,1.37e-103
222.273.peg.2646,b0170,5.42e-78
222.273.peg.2647,b0171,1.6999999999999999e-91
222.273.peg.2649,b0172,2.6800000000000004e-47
222.273.peg.265,b0428,9.709999999999999e-42
222.273.peg.2650,b0174,2.7e-82
222.273.peg.2651,b0175,7.22e-24
222.273.peg.2652,b0173,1.2900000000000002e-124
222.273.peg.2653,b0176,1.48e-110
222.273.peg.2654,b0177,2.64e-152
222.273.peg.2655,b0178,1.01e-11
222.273.peg.2656,b0179,1.49e-88
222.273.peg.2657,b0180,7.26e-49
222.273.peg.2658,b0181,4.749999999999999e-95
222.273.peg.2659,b0182,1.53e-92
222.273.peg.2660,b0183,6.370000000000001e-73
222.273.peg.2667,b1703,2.28e-83
222.273.peg.2668,b1702,0.0
222.273.peg.2669,b2213,1.35e-89
222.273.peg.2672,b0489,3.64e-74
222.273.peg.2674,b2620,3.44e-52
222.273.peg.2675,b2619,6.560000000000001e-43
222.273.peg.2676,b2618,9.17e-18
222.273.peg.2679,b3882,2.5e-50
222.273.peg.2682,b2898,1.1300000000000001e-26
222.273.peg.2683,b1097,1.1500000000000001e-58
222.273.peg.2687,b1100,1.04e-78
222.273.peg.2698,b4386,7.66e-14
222.273.peg.270,b3730,7.29e-170
222.273.peg.2700,b4093,2.22e-14
222.273.peg.2701,b2302,4.7e-87
222.273.peg.2703,b3743,1.66e-19
222.273.peg.2704,b1710,2.25e-47
222.273.peg.2715,b0708,8.91e-126
222.273.peg.272,b2028,2.2e-45
222.273.peg.2722,b1343,4.65e-155
222.273.peg.2737,b0367,1.2199999999999999e-82
222.273.peg.2740,b0365,1.53e-70
222.273.peg.2741,b2153,2.6500000000000002e-33
222.273.peg.2742,b3669,1.46e-38
222.273.peg.2744,b0598,0.0
222.273.peg.2745,b4512,2.73e-30
222.273.peg.2748,b2536,1.04e-28
222.273.peg.275,b3729,0.0
222.273.peg.2768,b4238,4.31e-33
222.273.peg.2780,b1223,1.2100000000000001e-157
222.273.peg.2781,b1224,0.0
222.273.peg.2782,b1225,0.0
222.273.peg.2783,b1226,6.24e-33
222.273.peg.2784,b1227,7.490000000000001e-70
222.273.peg.2787,b0781,8.01e-63
222.273.peg.2788,b0339,9.99e-37
222.273.peg.2789,b3856,1.88e-35
222.273.peg.2790,b1222,2.65e-50
222.273.peg.2791,b2193,3.3200000000000002e-49
222.273.peg.2792,b3158,3.31e-128
222.273.peg.2793,b3159,7.57e-65
222.273.peg.2794,b3157,1.97e-13
222.273.peg.2798,b2810,1.05e-27
222.273.peg.2809,b1540,1.6000000000000001e-27
222.273.peg.2825,b4248,1.1900000000000001e-56
222.273.peg.2843,b1275,1.35e-105
222.273.peg.2845,b2521,2.7400000000000002e-36
222.273.peg.2868,b3711,2.8000000000000003e-27
222.273.peg.2869,b0037,9.649999999999999e-67
222.273.peg.2878,b0588,1.87e-90
222.273.peg.2879,b0589,1.75e-45
222.273.peg.288,b2574,1.27e-105
222.273.peg.2892,b0491,2.0999999999999999e-38
222.273.peg.2898,b3772,1.36e-170
222.273.peg.290,b0750,7.99e-158
222.273.peg.2909,b3128,0.0
222.273.peg.2914,b1841,1.36e-11
222.273.peg.2915,b1840,7.190000000000001e-27
222.273.peg.2918,b1012,2.9e-13
222.273.peg.2926,b2423,6.87e-110
222.273.peg.2927,b2424,2.02e-96
222.273.peg.2928,b2425,6.5e-130
222.273.peg.2943,b3416,3.4900000000000004e-88
222.273.peg.2945,b3431,0.0
222.273.peg.2946,b3432,0.0
222.273.peg.2947,b4239,5.72e-51
222.273.peg.2951,b3429,5.25e-94
222.273.peg.2952,b0788,5.39e-72
222.273.peg.2953,b0789,1.48e-145
222.273.peg.2954,b0790,2.34e-96
222.273.peg.2955,b1216,4.66e-51
222.273.peg.2958,b1258,1.12e-71
222.273.peg.2968,b1732,0.0
222.273.peg.2979,b1914,4.96e-44
222.273.peg.299,b0134,4.07e-57
222.273.peg.2997,b2210,0.0
222.273.peg.3,b3699,0.0
222.273.peg.3008,b0350,1.47e-43
222.273.peg.3010,b2542,1.52e-44
222.273.peg.302,b2937,5.0300000000000005e-47
222.273.peg.3021,b3113,2.74e-19
222.273.peg.3027,b1247,8.41e-114
222.273.peg.3037,b1688,2.24e-91
222.273.peg.3041,b0644,3.13e-59
