,query,evalue
OU9_00370,b2562,3.85e-28
OU9_00371,b3634,1.63e-69
OU9_00377,b3353,1.45e-74
OU9_00379,b3465,3.63e-59
OU9_00381,b1494,2.3e-15
OU9_00382,b3464,2.81e-130
OU9_00383,b3463,2.18e-83
OU9_00384,b3462,3.59e-55
OU9_00385,b3461,7.3200000000000005e-124
OU9_00387,b3208,2.7600000000000002e-73
OU9_00388,b2807,2.93e-22
OU9_00390,b3991,1.28e-66
OU9_00391,b2960,8.67e-99
OU9_00395,b2955,8.32e-146
OU9_00396,b2954,5.2899999999999994e-67
OU9_00401,b2953,2.37e-14
OU9_00402,b2952,3.2600000000000003e-32
OU9_00403,b0386,7.180000000000001e-47
OU9_00404,b2951,6.49e-84
OU9_00405,b2950,2.16e-96
OU9_00407,b0752,1.41e-53
OU9_00410,b3939,4.1400000000000003e-109
OU9_00412,b4245,4.3999999999999995e-42
OU9_00414,b2949,8.02e-46
OU9_00415,b2948,1.11e-50
OU9_00417,b2947,5.09e-150
OU9_00429,b2946,1.0999999999999999e-67
OU9_00430,b0774,1.24e-102
OU9_00432,b1057,2.3499999999999997e-82
OU9_00433,b1056,5.32e-108
OU9_00435,b0463,7.2e-136
OU9_00436,b0462,0.0
OU9_00437,b0572,5.7900000000000005e-117
OU9_00438,b0797,1.5400000000000001e-167
OU9_00440,b3941,2.58e-71
OU9_00447,b0337,0.0
OU9_00448,b0336,0.0
OU9_00449,b2147,7.3700000000000005e-109
OU9_00451,b2873,2.97e-99
OU9_00453,b0516,2.56e-53
OU9_00460,b0489,1.02e-38
OU9_00462,b0960,6.93e-176
OU9_00463,b1343,3.59e-176
OU9_00465,b0623,5.800000000000001e-27
OU9_00468,b3754,8.11e-154
OU9_00473,b4398,3.91e-74
OU9_00474,b4399,3.63e-151
OU9_00475,b4400,5.34e-90
OU9_00478,b3592,1.22e-25
OU9_00487,b0511,6.87e-60
OU9_00490,b3105,1.76e-25
OU9_00493,b2976,0.0
OU9_00496,b3859,4.06e-90
OU9_00497,b0761,1.2800000000000001e-37
OU9_00498,b2586,3.11e-37
OU9_00499,b3413,1.39e-32
OU9_00502,b0713,5.88e-50
OU9_00506,b0712,2.4999999999999996e-52
OU9_00508,b0716,3.27e-14
OU9_00510,b0775,1.3499999999999999e-180
OU9_00511,b0776,8.95e-92
OU9_00512,b3412,8.209999999999999e-24
OU9_00513,b0777,8.35e-39
OU9_00514,b0778,1.9500000000000002e-64
OU9_00521,b1497,6.92e-14
OU9_00540,b3910,1.15e-51
OU9_00550,b1185,9.56e-21
OU9_00554,b3097,5.12e-17
OU9_00558,b2942,0.0
OU9_00560,b2935,0.0
OU9_00562,b2739,6.73e-88
OU9_00563,b2927,3.4099999999999995e-126
OU9_00564,b2926,0.0
OU9_00567,b3137,4.6699999999999995e-53
OU9_00571,b3492,2.2299999999999998e-150
OU9_00572,b3085,2.32e-75
OU9_00574,b3715,1.0300000000000001e-21
OU9_00575,b3104,1.6499999999999998e-30
OU9_00576,b0305,1.08e-42
OU9_00579,b2666,2.34e-15
OU9_00588,b3067,0.0
OU9_00589,b3066,1.16e-174
OU9_00591,b3065,6.62e-37
OU9_00592,b3064,7.89e-177
OU9_00593,b3059,1.3899999999999999e-40
OU9_00594,b3058,5.310000000000001e-35
OU9_00596,b3056,4.97e-174
OU9_00598,b1188,0.0
OU9_00599,b1784,1.59e-178
OU9_00600,b1783,0.0
OU9_00601,b3425,5.64e-32
OU9_00602,b0049,8.63e-92
OU9_00603,b0050,1.39e-45
OU9_00604,b0051,3.94e-94
OU9_00605,b0052,1.04e-136
OU9_00606,b0053,9.57e-100
OU9_00610,b0055,1.01e-17
OU9_00619,b3386,3.96e-123
OU9_00620,b3385,4.51e-56
OU9_00659,b3360,7.480000000000001e-97
OU9_00660,b1263,1.77e-57
OU9_00661,b1262,3.28e-45
OU9_00662,b3357,9.29e-100
OU9_00663,b3356,2.0800000000000001e-47
OU9_00664,b0120,6.699999999999999e-138
OU9_00666,b1103,1.5699999999999997e-23
OU9_00672,b3958,1.5600000000000001e-63
OU9_00675,b0156,4.01e-55
OU9_00676,b1640,3.4e-107
OU9_00677,b1856,7.96e-63
OU9_00723,b1022,6.73e-18
OU9_00729,b3156,5.58e-19
OU9_00730,b4566,2.3199999999999997e-28
OU9_00743,b2183,4.87e-66
OU9_00752,b4083,0.0
OU9_00762,b2580,7.54e-87
OU9_00771,b2898,3.46e-39
OU9_00772,b2897,3.43e-20
OU9_00774,b2574,0.0
OU9_00775,b2573,3.85e-91
OU9_00777,b2571,9.54e-23
OU9_00778,b2570,3.33e-15
OU9_00779,b0161,9.07e-83
OU9_00780,b2569,0.0
OU9_00781,b2568,3.11e-69
OU9_00783,b2567,3.41e-80
OU9_00784,b2566,8.19e-135
OU9_00785,b2565,1.5499999999999998e-42
OU9_00786,b2564,4.71e-112
OU9_00787,b1871,3.75e-118
OU9_00788,b1870,3.0899999999999996e-94
OU9_00795,b1014,0.0
OU9_00796,b1015,0.0
OU9_00806,b0334,0.0
OU9_00807,b0769,9.48e-53
OU9_00809,b0333,2.53e-142
OU9_00810,b0331,1.6199999999999998e-170
OU9_00811,b2664,1.11e-13
OU9_00818,b1781,2.42e-109
OU9_00839,b0927,3.99e-46
OU9_00840,b3552,1.32e-53
OU9_00841,b3862,9.460000000000001e-79
OU9_00842,b2297,0.0
OU9_00843,b3115,8.05e-119
OU9_00845,b3349,3.83e-40
OU9_00846,b1710,6.74e-59
OU9_00854,b2413,4.48e-64
OU9_00862,b1611,0.0
OU9_00865,b0435,5.2099999999999994e-23
OU9_00866,b1055,3.61e-42
OU9_00877,b0191,1.12e-59
OU9_00878,b2134,9.789999999999999e-141
OU9_00882,b1323,9.889999999999999e-146
OU9_00892,b0616,5.2e-19
OU9_00896,b4069,0.0
OU9_00902,b2306,7.070000000000001e-124
OU9_00905,b3359,0.0
OU9_00907,b1747,2.23e-121
OU9_00908,b1746,0.0
OU9_00909,b1745,0.0
OU9_00911,b1744,1.39e-63
OU9_00912,b0870,4.3799999999999996e-139
OU9_00913,b2697,0.0
OU9_00914,b0002,2.84e-40
OU9_00915,b2696,7.310000000000001e-35
OU9_00928,b2124,2.8999999999999997e-48
OU9_00929,b0835,0.0
OU9_00930,b3747,0.0
OU9_00931,b1974,3.05e-51
OU9_00937,b0231,3.15e-107
OU9_00938,b2188,1.08e-35
OU9_00941,b1380,2.7e-126
OU9_00942,b2786,0.0
OU9_00946,b2421,7.69e-151
OU9_00947,b2785,2.18e-95
OU9_00948,b2784,0.0
OU9_00949,b2781,5.54e-91
OU9_00951,b0354,3.01e-35
OU9_00959,b2500,4.0199999999999995e-89
OU9_00960,b2499,8.02e-176
OU9_00962,b2496,1.13e-69
OU9_00964,b1004,8.239999999999999e-38
OU9_00965,b2495,7.21e-40
OU9_00966,b3886,4.65e-62
OU9_00970,b0968,7.100000000000001e-21
OU9_00972,b0194,0.0
OU9_00979,b1866,0.0
OU9_00980,b1864,4.75e-118
OU9_00981,b1863,2.02e-53
OU9_00982,b1861,1.69e-76
OU9_00983,b1860,2.25e-173
OU9_00984,b0736,1.01e-34
OU9_00985,b0737,1.1200000000000001e-79
OU9_00986,b3005,1.76e-25
OU9_00988,b0740,8.96e-115
OU9_00989,b0741,6.19e-35
OU9_00990,b0742,1.0299999999999999e-30
OU9_00991,b2777,8.47e-15
OU9_00992,b0444,1.72e-44
OU9_00994,b2089,5.89e-38
OU9_01003,b4317,1.0800000000000001e-132
OU9_01004,b1335,1.09e-37
OU9_01010,b1264,2.36e-148
OU9_01013,b0750,1.39e-168
OU9_01014,b2494,2.45e-68
OU9_01016,b2493,8.88e-112
OU9_01017,b2480,9.470000000000001e-33
OU9_01018,b2479,2.43e-11
OU9_01019,b2478,9.630000000000001e-121
OU9_01022,b2476,4.6000000000000006e-129
OU9_01028,b2584,5.62e-58
OU9_01044,b3832,6.06e-113
OU9_01046,b2302,4.129999999999999e-90
OU9_01050,b3646,3.77e-76
OU9_01052,b1233,2.9000000000000004e-21
OU9_01058,b0799,2.1e-103
OU9_01060,b2430,1.05e-12
OU9_01062,b1638,5.509999999999999e-60
OU9_01063,b0162,8.95e-58
OU9_01065,b3124,1.04e-117
OU9_01067,b1641,2.12e-22
OU9_01079,b1792,4.71e-36
OU9_01084,b3454,2.35e-125
OU9_01085,b3455,9.899999999999999e-138
OU9_01086,b3456,7.98e-154
OU9_01087,b3457,2.2499999999999997e-138
OU9_01088,b3458,7.72e-153
OU9_01091,b1073,5.07e-36
OU9_01092,b1074,5.86e-38
OU9_01093,b1075,3.52e-30
OU9_01094,b1076,3.06e-74
OU9_01095,b1077,1.3e-52
OU9_01096,b1078,1.3600000000000001e-105
OU9_01097,b1079,1.4000000000000001e-33
OU9_01098,b1080,1.26e-106
OU9_01099,b1081,1.6500000000000001e-37
OU9_01103,b1937,5.73e-18
OU9_01104,b1938,5.49e-96
OU9_01105,b1939,5.4e-97
OU9_01106,b1940,3.82e-11
OU9_01107,b1941,4.98e-171
OU9_01108,b1942,9.06e-16
OU9_01115,b0837,2.67e-155
OU9_01124,b2605,8.120000000000001e-37
OU9_01125,b2604,5.47e-86
OU9_01126,b2603,5.37e-19
OU9_01129,b0160,1.04e-145
OU9_01130,b1120,1.86e-45
OU9_01132,b1771,5.56e-53
OU9_01139,b1967,6.43e-110
OU9_01144,b0515,7.45e-31
OU9_01151,b4141,2.18e-13
OU9_01155,b0228,5.6e-66
OU9_01156,b2235,2.12e-22
OU9_01157,b2234,2.31e-81
OU9_01163,b1822,2.52e-60
OU9_01164,b2472,3.8300000000000004e-160
OU9_01165,b3533,1.71e-20
OU9_01166,b2812,1.02e-109
OU9_01167,b0583,1e-20
OU9_01174,b2202,1.38e-83
OU9_01175,b2203,2.5099999999999998e-30
OU9_01176,b2206,0.0
OU9_01177,b2207,1.55e-12
OU9_01178,b2208,6.7399999999999995e-34
OU9_01181,b1130,2.09e-80
OU9_01182,b1129,4.22e-73
OU9_01183,b2067,0.0
OU9_01185,b3528,0.0
OU9_01186,b2808,3.8699999999999998e-62
OU9_01191,b2944,1.52e-29
OU9_01192,b2135,8.560000000000001e-72
OU9_01194,b1344,2.61e-144
OU9_01196,b1605,3.0600000000000004e-132
OU9_01204,b0897,4.69e-120
OU9_01206,b3713,7.74e-51
OU9_01209,b3350,6.7e-151
OU9_01212,b3439,1.16e-63
OU9_01214,b1534,5.71e-21
OU9_01219,b0074,3.48e-36
OU9_01224,b2813,1.69e-34
OU9_01226,b0046,2.03e-18
OU9_01231,b1790,2.35e-77
OU9_01256,b0801,3.5400000000000003e-29
OU9_01277,b3966,1.6e-74
OU9_01278,b1270,6.750000000000001e-66
OU9_01284,b1993,6.26e-34
OU9_01285,b1991,1.65e-60
OU9_01286,b0638,1.57e-20
OU9_01287,b1992,4.59e-27
OU9_01298,b2521,2.0300000000000003e-37
OU9_01300,b1804,1.07e-71
OU9_01301,b1179,2.59e-18
OU9_01302,b1033,1.87e-33
OU9_01304,b2105,1.37e-30
OU9_01305,b1181,3.58e-51
OU9_01310,b1845,1.4699999999999998e-146
OU9_01313,b0223,1.21e-109
OU9_01323,b0432,3.0800000000000004e-125
OU9_01324,b0431,0.0
OU9_01325,b0430,1.21e-99
OU9_01326,b0429,5.37e-31
OU9_01327,b0428,2.39e-139
OU9_01333,b3772,0.0
OU9_01338,b2063,4.62e-173
OU9_01344,b2957,6.19e-94
OU9_01345,b3447,2.16e-145
OU9_01346,b0652,1.91e-130
OU9_01347,b0653,4.18e-72
OU9_01348,b0654,1.71e-99
OU9_01349,b0655,8.48e-118
OU9_01368,b0813,2.56e-116
OU9_01369,b1663,4.1800000000000006e-123
OU9_01377,b2320,9.62e-101
OU9_01378,b4016,1.44e-172
OU9_01379,b3441,3.66e-39
OU9_01383,b0759,1.8699999999999998e-128
OU9_01384,b2044,9.25e-14
OU9_01392,b2750,5.3100000000000006e-64
OU9_01409,b0854,1.35e-160
OU9_01411,b4332,2.47e-17
OU9_01412,b1526,3.09e-103
OU9_01420,b2937,6.71e-60
OU9_01427,b4012,1.3e-38
OU9_01438,b0468,4.31e-22
OU9_01442,b1945,1.2399999999999999e-84
OU9_01443,b1946,1.0600000000000001e-35
OU9_01445,b1948,2.6099999999999997e-90
OU9_01446,b1949,2.78e-17
OU9_01447,b1950,3.960000000000001e-43
OU9_01448,b1880,1.8600000000000001e-85
OU9_01450,b2778,3.82e-37
OU9_01451,b1879,0.0
OU9_01454,b1922,2.25e-71
OU9_01455,b1882,2.8e-55
OU9_01456,b1881,1.43e-29
OU9_01465,b1635,1.97e-12
OU9_01474,b2201,1.26e-55
OU9_01475,b2200,7.8e-56
OU9_01476,b2199,4.1299999999999997e-81
OU9_01478,b2197,7.36e-45
OU9_01479,b2196,0.0
OU9_01480,b2195,2.06e-62
OU9_01481,b2194,3.8399999999999997e-38
OU9_01482,b4076,1.8e-17
OU9_01491,b2452,6.79e-57
OU9_01498,b1676,3.25e-97
OU9_01500,b0509,8.079999999999999e-131
OU9_01501,b0508,4.55e-108
OU9_01502,b0507,0.0
OU9_01505,b0781,1.04e-63
OU9_01507,b2888,4.86e-141
OU9_01514,b0505,4.9599999999999995e-52
OU9_01518,b1970,3.62e-18
OU9_01521,b2883,0.0
OU9_01522,b2875,4.14e-21
OU9_01523,b2881,8.06e-62
OU9_01524,b2867,9.34e-26
OU9_01528,b2412,2.9e-28
OU9_01529,b2411,0.0
OU9_01535,b0471,1.96e-51
OU9_01536,b0472,9.39e-90
OU9_01538,b3717,6.160000000000001e-32
OU9_01542,b1599,1.24e-40
OU9_01543,b1600,1.21e-31
OU9_01545,b0469,1.38e-53
OU9_01546,b1334,1.4399999999999999e-92
OU9_01548,b3867,9.86e-159
OU9_01565,b3072,4.590000000000001e-72
OU9_01566,b1276,0.0
OU9_01567,b2806,2.9e-113
OU9_01568,b3470,6.7e-25
OU9_01577,b3944,3.16e-74
OU9_01578,b0391,2.18e-30
OU9_01583,b4502,9.97e-31
OU9_01585,b0720,0.0
OU9_01586,b0721,1.4599999999999999e-46
OU9_01587,b0722,1.7700000000000003e-21
OU9_01588,b0723,0.0
OU9_01589,b0724,1.9100000000000002e-125
OU9_01591,b0726,0.0
OU9_01592,b0727,2.15e-125
OU9_01593,b0116,2.26e-121
OU9_01595,b0728,0.0
OU9_01596,b0729,0.0
OU9_01603,b0473,0.0
OU9_01616,b2323,0.0
OU9_01617,b0954,1.58e-86
OU9_01621,b3608,3.17e-69
OU9_01623,b2340,2.39e-15
OU9_01625,b1686,1.3899999999999999e-46
OU9_01626,b1531,1.3e-11
OU9_01632,b1688,6.4799999999999995e-55
OU9_01633,b1791,4.3000000000000005e-73
OU9_01636,b1393,1.47e-71
OU9_01638,b0039,1.3099999999999999e-52
OU9_01640,b0698,0.0
OU9_01641,b0697,0.0
OU9_01642,b0696,3.5099999999999997e-40
OU9_01643,b0695,1.59e-164
OU9_01644,b0694,1.17e-78
OU9_01645,b1524,1.68e-139
OU9_01647,b1234,1.4e-57
OU9_01649,b1764,3.85e-160
OU9_01650,b0503,1.42e-107
OU9_01659,b1433,8.83e-115
OU9_01684,b1340,7.43e-22
OU9_01687,b2330,5.6299999999999996e-120
OU9_01690,b2329,0.0
OU9_01692,b4198,8.1e-13
OU9_01696,b2068,1.25e-47
OU9_01697,b0121,1.63e-130
OU9_01736,b2132,0.0
OU9_01749,b0900,1.5599999999999999e-83
OU9_01750,b0419,2.28e-107
OU9_01761,b2601,1.38e-147
OU9_01765,b1275,1.73e-157
OU9_01767,b2762,4.85e-20
OU9_01769,b1812,1.5100000000000002e-129
OU9_01780,b1703,3.6399999999999994e-95
OU9_01781,b1702,0.0
OU9_01783,b3929,8.3e-62
OU9_01784,b1342,2.96e-50
OU9_01792,b3365,2.9e-140
OU9_01799,b0118,0.0
OU9_01801,b1333,2.15e-39
OU9_01804,b0524,1.74e-76
OU9_01805,b0525,1.08e-81
OU9_01806,b0680,0.0
OU9_01807,b0526,0.0
OU9_01808,b0529,1.63e-143
OU9_01816,b1609,5.6599999999999995e-68
OU9_01817,b1608,1.3e-63
OU9_01818,b0436,1.6e-146
OU9_01819,b0437,9.08e-114
OU9_01820,b0438,0.0
OU9_01821,b0439,0.0
OU9_01822,b0440,6.62e-47
OU9_01824,b0441,1.1e-69
OU9_01825,b1288,2.06e-132
OU9_01826,b2180,0.0
OU9_01827,b2179,2.81e-165
OU9_01828,b2178,1.15e-161
OU9_01829,b2177,1.36e-155
OU9_01831,b0211,1.67e-97
OU9_01832,b0212,4.66e-69
OU9_01833,b0213,5.1e-17
OU9_01834,b0214,6.09e-61
OU9_01835,b0215,4.44e-87
OU9_01837,b4117,0.0
OU9_01838,b4115,9.310000000000001e-99
OU9_01839,b1186,0.0
OU9_01842,b3996,3.72e-51
OU9_01843,b2327,1.8499999999999998e-42
OU9_01851,b1272,1.29e-107
OU9_01852,b3253,2.51e-90
OU9_01864,b4019,0.0
OU9_01868,b3414,6.94e-75
OU9_01874,b4480,1.24e-32
OU9_01878,b1958,4.79e-116
OU9_01881,b0208,1.36e-100
OU9_01883,b0765,3.07e-83
OU9_01885,b0763,4.44e-25
OU9_01909,b0060,0.0
OU9_01945,b0902,4.16e-11
OU9_01947,b4238,2.8100000000000002e-33
OU9_01949,b2155,2.17e-130
OU9_01953,b0905,0.0
OU9_01954,b3829,0.0
OU9_01955,b1066,1.7399999999999998e-46
OU9_01958,b0286,1.14e-65
OU9_01959,b0285,1.1e-94
OU9_01960,b0284,3.5699999999999997e-134
OU9_01970,b3751,2.3600000000000003e-37
OU9_01971,b4087,1.1699999999999999e-119
OU9_01972,b3750,4.92e-50
OU9_01973,b3753,1.51e-86
OU9_01974,b3752,3.9e-67
OU9_01982,b0751,3.57e-17
OU9_01983,b3057,7.39e-74
OU9_01988,b0820,0.0
OU9_01995,b0401,0.0
OU9_01996,b4114,1.83e-152
OU9_01997,b2821,3.73e-36
OU9_02004,b3668,4.73e-18
OU9_02009,b3588,0.0
OU9_02016,b3589,8.28e-84
OU9_02018,b3473,6.04e-113
OU9_02021,b3775,1.27e-31
OU9_02023,b0768,1.89e-43
OU9_02024,b2221,2.9500000000000003e-59
OU9_02025,b2222,4.09e-69
OU9_02026,b2844,0.0
OU9_02027,b2223,2.61e-65
OU9_02038,b2262,1.7e-34
OU9_02048,b3787,8.09e-36
OU9_02049,b1236,1.1499999999999999e-69
OU9_02051,b3500,5.6e-122
OU9_02052,b2410,1.6200000000000002e-123
OU9_02058,b4340,0.0
OU9_02059,b3070,4.16e-13
OU9_02064,b2682,6.48e-14
OU9_02066,b1296,0.0
OU9_02067,b3089,0.0
OU9_02070,b4557,1.84e-25
OU9_02077,b0340,1.6900000000000002e-79
OU9_02078,b0339,1.25e-108
OU9_02079,b0338,4.88e-91
OU9_02090,b0123,2.3599999999999998e-23
OU9_02093,b2536,1.73e-36
OU9_02096,b3340,0.0
OU9_02108,b0674,1.73e-45
OU9_02109,b2539,2.67e-11
OU9_02120,b0564,1.42e-11
OU9_02138,b4279,8.07e-40
OU9_02142,b2213,2.67e-135
OU9_02151,b0601,2.95e-73
OU9_02152,b0602,8.64e-78
OU9_02155,b0940,1.27e-133
OU9_02161,b0906,1.95e-18
OU9_02168,b3003,6.899999999999999e-82
OU9_02171,b3428,0.0
OU9_02174,b4518,1.48e-25
OU9_02175,b1732,0.0
OU9_02181,b4239,3.25e-66
OU9_02182,b3432,0.0
OU9_02183,b0788,2.14e-94
OU9_02184,b0789,1.7799999999999999e-146
OU9_02186,b0608,4.44e-89
OU9_02188,b3431,0.0
OU9_02191,b3416,3.2e-92
OU9_02193,b3429,5.3100000000000004e-110
OU9_02200,b4305,4.97e-15
OU9_02218,b1649,1.53e-50
OU9_02219,b1449,0.0
OU9_02222,b0457,1.13e-50
OU9_02232,b3127,8.270000000000001e-59
OU9_02236,b2246,1.72e-131
OU9_02237,b2247,2.36e-47
OU9_02248,b2047,9.520000000000001e-85
OU9_02251,b0983,1.18e-13
OU9_02271,b1767,3.0300000000000003e-58
OU9_02279,b3526,1.4199999999999999e-25
OU9_02281,b3553,3.09e-120
OU9_02291,b4063,5.23e-63
OU9_02293,b0325,6.08e-127
OU9_02294,b3010,3.89e-87
OU9_02295,b3501,1.3700000000000001e-32
OU9_02296,b3502,0.0
OU9_02307,b1451,1.47e-149
OU9_02308,b0124,0.0
OU9_02317,b3684,1.52e-32
OU9_02324,b2578,4.9000000000000005e-26
OU9_02330,b1434,9.47e-25
OU9_02336,b3438,2.5600000000000002e-70
OU9_02337,b4268,2.87e-34
OU9_02338,b3415,6.79e-129
OU9_02354,b3954,1.34e-14
OU9_02357,b1312,2.61e-28
OU9_02358,b4035,1.52e-124
OU9_02359,b4323,7.18e-130
OU9_02360,b3564,5.67e-54
OU9_02368,b0198,7.29e-51
OU9_02405,b0878,2.23e-65
OU9_02406,b0879,0.0
OU9_02413,b2211,4.8199999999999995e-95
OU9_02414,b1102,7.02e-127
OU9_02444,b1197,0.0
OU9_02472,b2797,7.25e-161
OU9_02480,b0585,1.79e-25
OU9_02490,b0150,2.45e-158
OU9_02500,b0604,2.6e-87
OU9_02502,b4136,1.57e-112
OU9_02507,b3160,1.6100000000000001e-121
OU9_02522,b0318,4.6699999999999995e-46
OU9_02524,b0341,1.6000000000000001e-87
OU9_02535,b2437,2.75e-16
OU9_02541,b2538,3.08e-45
OU9_02543,b0575,0.0
OU9_02550,b2076,0.0
OU9_02551,b2075,0.0
OU9_02552,b2074,3.67e-109
OU9_02556,b1324,7.03e-76
OU9_02560,b1409,1.72e-55
OU9_02563,b1411,1.13e-83
OU9_02564,b1410,0.0
OU9_02565,b1408,3.05e-44
OU9_02566,b4221,1.7499999999999998e-104
OU9_02567,b4220,7.73e-106
OU9_02569,b1749,6.31e-135
OU9_02573,b3088,2.0700000000000001e-85
OU9_02576,b0076,1.32e-44
OU9_02590,b1206,1.5e-37
OU9_02591,b1519,1.7700000000000002e-26
OU9_02609,b3028,2.28e-92
OU9_02615,b1912,2.44e-67
OU9_02616,b1913,0.0
OU9_02617,b1914,5.52e-96
OU9_02636,b0970,6.43e-71
OU9_02637,b3345,7.100000000000001e-31
OU9_02638,b3344,1.11e-14
OU9_02639,b3343,2.35e-11
OU9_02640,b0969,9.840000000000001e-37
OU9_02641,b0800,7.52e-24
OU9_02642,b3102,1.3799999999999999e-139
OU9_02643,b3368,6.479999999999999e-159
OU9_02644,b0893,0.0
OU9_02645,b0892,0.0
OU9_02646,b0891,6.99e-29
OU9_02647,b0890,0.0
OU9_02648,b0888,1.76e-172
OU9_02649,b0885,6.21e-73
OU9_02651,b0884,4.18e-44
OU9_02652,b0882,0.0
OU9_02653,b0881,5.15e-41
OU9_02654,b0880,1.5999999999999998e-30
OU9_02655,b1136,0.0
OU9_02657,b1134,8.970000000000001e-27
OU9_02658,b1133,3.0799999999999997e-176
OU9_02659,b1132,7.349999999999999e-42
OU9_02661,b1131,0.0
OU9_02662,b1128,1.08e-79
OU9_02666,b4015,1.16e-33
OU9_02669,b2288,2.27e-56
OU9_02670,b2287,5.12e-135
OU9_02671,b2286,0.0
OU9_02672,b2285,1.96e-87
OU9_02673,b2284,0.0
OU9_02674,b2283,0.0
OU9_02675,b2282,8.06e-177
OU9_02676,b2281,3.02e-110
OU9_02677,b2280,2.32e-71
OU9_02678,b2279,3.17e-48
OU9_02679,b2278,0.0
OU9_02680,b2277,0.0
OU9_02681,b2276,0.0
OU9_02697,b2552,2.96e-94
OU9_02698,b2709,3.94e-154
OU9_02699,b2765,3.41e-67
OU9_02715,b3830,7.45e-13
OU9_02718,b3593,8e-147
OU9_02722,b0584,0.0
OU9_02728,b0378,2.13e-165
OU9_02729,b3906,5.94e-14
OU9_02742,b2414,3.24e-156
OU9_02759,b4237,2.3e-16
OU9_02765,b1712,2.42e-53
OU9_02766,b1713,0.0
OU9_02767,b1714,6.130000000000001e-166
OU9_02768,b1716,9.520000000000001e-56
OU9_02769,b1717,2.49e-17
OU9_02770,b1718,3.84e-66
OU9_02771,b1719,0.0
OU9_02781,b2945,5.61e-71
OU9_02787,b2689,9.95e-22
OU9_02792,b2209,5.870000000000001e-59
OU9_02804,b2431,1.01e-25
OU9_02819,b1301,0.0
OU9_02820,b2347,2.2400000000000002e-97
OU9_02838,b4049,2.9499999999999996e-138
OU9_02839,b0008,2.96e-129
OU9_02841,b1235,1.19e-25
OU9_02843,b2346,1.81e-33
OU9_02845,b3375,1.37e-22
OU9_02849,b2794,1.06e-98
OU9_02852,b0571,1.5e-103
