,query,evalue
PPTS312_03140,b3486,0.0
PPTS312_03150,b3485,3.51e-119
PPTS312_03180,b1218,1.48e-30
PPTS312_03200,b3843,0.0
PPTS312_03210,b3783,0.0
PPTS312_03220,b3781,1.5e-57
PPTS312_03230,b2502,7.84e-124
PPTS312_03240,b2501,1.2e-133
PPTS312_03270,b3209,1e-86
PPTS312_03280,b0387,1.41e-32
PPTS312_03290,b3806,1.02e-147
PPTS312_03300,b0610,5.880000000000001e-32
PPTS312_03320,b3807,1.06e-20
PPTS312_03350,b3809,1.26e-114
PPTS312_03360,b3810,4.61e-13
PPTS312_03370,b3811,1.56e-96
PPTS312_03380,b3812,7.24e-31
PPTS312_03400,b0451,4.01e-130
PPTS312_03410,b0450,2.09e-58
PPTS312_03450,b3765,1.6999999999999997e-170
PPTS312_03520,b3906,2.31e-12
PPTS312_03530,b3350,2.46e-151
PPTS312_03660,b1423,1.35e-175
PPTS312_03680,b1663,8.76e-54
PPTS312_03700,b3778,0.0
PPTS312_03740,b1299,7.31e-44
PPTS312_03750,b1190,3.86e-108
PPTS312_03760,b1189,0.0
PPTS312_03770,b0889,5.09e-65
PPTS312_03820,b4340,0.0
PPTS312_03830,b1046,4.6e-83
PPTS312_03850,b1300,0.0
PPTS312_03880,b3636,1.72e-26
PPTS312_03890,b3637,1.2299999999999999e-40
PPTS312_03910,b3638,1.51e-60
PPTS312_03920,b3639,2.02e-139
PPTS312_03930,b3640,8.310000000000001e-77
PPTS312_03940,b2048,1.72e-61
PPTS312_03950,b3959,2.22e-27
PPTS312_03960,b3642,3.78e-108
PPTS312_03980,b3643,7.040000000000001e-110
PPTS312_03990,b3644,1.91e-88
PPTS312_04000,b3648,7.98e-91
PPTS312_04020,b1298,1.85e-61
PPTS312_04050,b3649,1.54e-23
PPTS312_04060,b3650,0.0
PPTS312_04070,b3113,5.610000000000001e-32
PPTS312_04100,b3006,1.75e-96
PPTS312_04110,b3005,8.55e-62
PPTS312_04130,b3961,6.17e-75
PPTS312_04140,b3652,0.0
PPTS312_04180,b2711,4.1299999999999996e-60
PPTS312_04190,b2710,1.17e-14
PPTS312_04200,b4039,1.66e-19
PPTS312_04210,b4040,9.82e-98
PPTS312_04230,b0399,3.28e-102
PPTS312_04240,b0400,3.17e-96
PPTS312_04280,b3724,7.74e-75
PPTS312_04290,b3725,4.06e-118
PPTS312_04340,b1253,8.1e-36
PPTS312_04350,b1780,2.22e-44
PPTS312_04380,b0522,8.29e-66
PPTS312_04390,b0523,4.2499999999999997e-60
PPTS312_04400,b4327,1.12e-59
PPTS312_04410,b4139,9.83e-178
PPTS312_04440,b0854,1.22e-149
PPTS312_04550,b3813,0.0
PPTS312_04580,b0478,1.81e-50
PPTS312_04600,b1636,6.2e-117
PPTS312_04620,b2173,5.88e-42
PPTS312_04680,b1249,2.53e-49
PPTS312_04780,b0064,1.95e-13
PPTS312_04870,b1753,1.61e-12
PPTS312_04920,b3729,0.0
PPTS312_04930,b2707,5.6099999999999995e-68
PPTS312_04940,b3730,2.9699999999999997e-176
PPTS312_04950,b3731,2.06e-46
PPTS312_04960,b3732,0.0
PPTS312_04970,b3733,2.75e-148
PPTS312_04980,b3734,0.0
PPTS312_04990,b3735,3.19e-47
PPTS312_05000,b3736,1.2299999999999999e-55
PPTS312_05010,b3737,1.88e-14
PPTS312_05020,b3738,4.37e-86
PPTS312_05060,b3740,6.5e-66
PPTS312_05070,b3741,0.0
PPTS312_05080,b3706,0.0
PPTS312_05090,b3705,7.020000000000001e-163
PPTS312_05100,b3704,1.4599999999999999e-30
PPTS312_05110,b3702,0.0
PPTS312_05120,b3701,1.74e-145
PPTS312_05130,b3700,1.4e-62
PPTS312_05150,b3699,0.0
PPTS312_05250,b0200,7.05e-31
PPTS312_05260,b3559,0.0
PPTS312_05270,b3560,6.1899999999999994e-176
PPTS312_05280,b3549,4.1199999999999996e-69
PPTS312_05310,b3290,0.0
PPTS312_05320,b3289,1.88e-131
PPTS312_05330,b3288,3.04e-128
PPTS312_05340,b3287,9.6e-62
PPTS312_05350,b4473,6.18e-76
PPTS312_05360,b3282,2.5e-46
PPTS312_05370,b2017,6.08e-25
PPTS312_05380,b4539,7.73e-31
PPTS312_05390,b4051,3e-145
PPTS312_05400,b2436,2.7000000000000002e-155
PPTS312_05410,b3281,3.44e-84
PPTS312_05450,b3678,5.2e-35
PPTS312_05480,b1260,7.19e-49
PPTS312_05490,b1261,7.52e-155
PPTS312_05540,b3160,5.4500000000000005e-118
PPTS312_05550,b1482,2.61e-56
PPTS312_05610,b3279,3.34e-83
PPTS312_05620,b3498,0.0
PPTS312_05660,b0339,8.569999999999999e-82
PPTS312_05790,b0197,5.28e-63
PPTS312_05810,b0199,2.8e-107
PPTS312_05820,b1732,0.0
PPTS312_05840,b1859,4.88e-90
PPTS312_05850,b1858,2.09e-99
PPTS312_05860,b4046,1.12e-24
PPTS312_05870,b1857,1.29e-65
PPTS312_05900,b3863,0.0
PPTS312_05910,b3865,2.99e-66
PPTS312_05940,b3860,1.84e-22
PPTS312_05970,b0867,6.94e-59
PPTS312_05980,b0457,3.29e-73
PPTS312_06050,b4077,0.0
PPTS312_06130,b4020,0.0
PPTS312_06220,b2920,9.36e-152
PPTS312_06230,b1602,3.54e-162
PPTS312_06250,b1603,5.2000000000000005e-105
PPTS312_06280,b2371,4.02e-77
PPTS312_06290,b0150,8.94e-154
PPTS312_06340,b3252,8.86e-25
PPTS312_06550,b3960,1.32e-149
PPTS312_06560,b2125,6.2000000000000004e-21
PPTS312_06570,b3805,1.21e-141
PPTS312_06580,b3804,3.77e-20
PPTS312_06590,b3803,6.1599999999999995e-24
PPTS312_06600,b3802,2.3300000000000002e-31
PPTS312_06620,b3995,4.61e-16
PPTS312_06660,b3352,0.0
PPTS312_06680,b3824,4.8e-49
PPTS312_06760,b3684,8.200000000000001e-32
PPTS312_06920,b2661,0.0
PPTS312_06930,b2662,0.0
PPTS312_06980,b0198,2.74e-53
PPTS312_07040,b1917,8.46e-136
PPTS312_07050,b1918,1.8499999999999998e-119
PPTS312_07060,b1920,4.9400000000000004e-116
PPTS312_07080,b0314,0.0
PPTS312_07090,b0368,5.13e-126
PPTS312_07100,b0367,1.6499999999999997e-104
PPTS312_07110,b0366,1.9699999999999998e-113
PPTS312_07120,b0365,4.3399999999999995e-126
PPTS312_07150,b0937,3.52e-63
PPTS312_07170,b0935,0.0
PPTS312_07180,b0934,1.2799999999999999e-126
PPTS312_07190,b0933,1.1999999999999999e-115
PPTS312_07220,b2688,1.1899999999999999e-135
PPTS312_07240,b3407,0.0
PPTS312_07250,b3405,5.56e-120
PPTS312_07260,b3404,3.15e-63
PPTS312_07270,b0852,7.500000000000001e-144
PPTS312_07290,b3400,4.85e-39
PPTS312_07300,b2174,5.4e-17
PPTS312_07310,b3401,1.88e-66
PPTS312_07320,b3403,5.07e-133
PPTS312_07350,b1501,0.0
PPTS312_07360,b3895,1.31e-56
PPTS312_07370,b2665,8.62e-53
PPTS312_07380,b3399,4.11e-57
PPTS312_07390,b3397,2.0600000000000002e-57
PPTS312_07400,b4214,9.26e-62
PPTS312_07410,b3888,1.65e-13
PPTS312_07440,b2038,5.530000000000001e-66
PPTS312_07510,b1102,1.9899999999999998e-114
PPTS312_07520,b1794,5.719999999999999e-34
PPTS312_07550,b2627,1.32e-18
PPTS312_07690,b0862,2.2000000000000003e-59
PPTS312_07700,b0860,6.33e-60
PPTS312_07750,b2962,2.09e-26
PPTS312_07760,b2961,1.34e-131
PPTS312_07780,b3547,1.22e-19
PPTS312_07790,b2022,6.17e-54
PPTS312_07800,b2023,5.88e-37
PPTS312_07820,b2024,4.82e-36
PPTS312_07830,b2025,1.02e-70
PPTS312_08040,b0872,1.26e-39
PPTS312_08100,b0870,3.05e-13
PPTS312_08190,b3862,7.350000000000001e-80
PPTS312_08210,b4398,1.07e-76
PPTS312_08220,b4399,2.01e-142
PPTS312_08230,b4400,1.04e-77
PPTS312_08240,b3592,6.600000000000001e-31
PPTS312_08250,b4219,1.05e-69
PPTS312_08270,b0115,6.88e-171
PPTS312_08280,b0114,0.0
PPTS312_08290,b3053,0.0
PPTS312_08300,b3620,8.289999999999999e-126
PPTS312_08310,b3621,2.5e-113
PPTS312_08320,b3631,1.56e-140
PPTS312_08330,b3630,1.07e-108
PPTS312_08480,b3819,2.2e-92
PPTS312_08490,b3859,6.13e-93
PPTS312_08500,b0761,1.64e-35
PPTS312_08510,b3413,5.179999999999999e-34
PPTS312_08520,b0775,0.0
PPTS312_08530,b0776,5.790000000000001e-47
PPTS312_08550,b3412,2.97e-24
PPTS312_08560,b0777,2.2300000000000002e-37
PPTS312_08570,b0778,1.5600000000000002e-66
PPTS312_08650,b2666,7.79e-17
PPTS312_08710,b2821,2.6e-28
PPTS312_08790,b3067,0.0
PPTS312_08800,b3066,1.72e-169
PPTS312_08810,b3065,3.59e-36
PPTS312_08820,b3064,0.0
PPTS312_08830,b3059,7.829999999999999e-42
PPTS312_08840,b3058,4.3699999999999995e-34
PPTS312_08860,b3056,1.2600000000000001e-117
PPTS312_08870,b1188,0.0
PPTS312_08880,b1784,4.71e-174
PPTS312_08890,b1783,0.0
PPTS312_08900,b3425,3.66e-37
PPTS312_08910,b0049,5.2e-92
PPTS312_08920,b0050,2.81e-42
PPTS312_08930,b0051,1.11e-91
PPTS312_08940,b0052,1.5e-139
PPTS312_08950,b0053,2.36e-108
PPTS312_08960,b0054,1.66e-93
PPTS312_08990,b0055,5.82e-24
PPTS312_09010,b1222,2.56e-19
PPTS312_09070,b3386,5.4099999999999994e-126
PPTS312_09080,b3385,2.1499999999999998e-61
PPTS312_09090,b1264,2.33e-78
PPTS312_09110,b3360,1.8099999999999997e-95
PPTS312_09120,b1263,6.4e-58
PPTS312_09130,b1262,7.92e-44
PPTS312_09150,b3357,5.610000000000001e-97
PPTS312_09160,b3356,2.24e-48
PPTS312_09190,b1103,7.080000000000001e-32
PPTS312_09230,b3958,1.1299999999999999e-68
PPTS312_09240,b0156,7.499999999999999e-54
PPTS312_09250,b1640,1.15e-103
PPTS312_09260,b1856,2.3500000000000002e-64
PPTS312_09270,b1637,4.61e-45
PPTS312_09280,b3973,3.9e-72
PPTS312_09320,b3981,3.29e-31
PPTS312_09330,b3982,2.87e-94
PPTS312_09340,b3983,6.570000000000001e-73
PPTS312_09350,b3984,2.02e-112
PPTS312_09360,b3985,1.13e-78
PPTS312_09370,b3986,5.14e-35
PPTS312_09380,b3987,0.0
PPTS312_09390,b3988,0.0
PPTS312_09400,b3342,1.02e-77
PPTS312_09410,b3341,9.8e-78
PPTS312_09430,b3980,0.0
PPTS312_09440,b3321,3.01e-66
PPTS312_09450,b3320,3.04e-111
PPTS312_09460,b3319,3.39e-100
PPTS312_09470,b3318,1.5400000000000002e-32
PPTS312_09480,b3317,8.75e-155
PPTS312_09490,b3316,4.7e-34
PPTS312_09500,b3315,4.32e-52
PPTS312_09510,b3314,2.7099999999999996e-119
PPTS312_09520,b3313,1.19e-74
PPTS312_09530,b3312,4.94e-22
PPTS312_09540,b3311,1.12e-39
PPTS312_09550,b3310,3.3599999999999998e-74
PPTS312_09560,b3309,9.69e-41
PPTS312_09570,b3308,2.78e-88
PPTS312_09580,b3307,2.9e-41
PPTS312_09590,b3306,9.179999999999999e-61
PPTS312_09600,b3305,3.43e-78
PPTS312_09610,b3304,2.4700000000000002e-31
PPTS312_09620,b3303,3.19e-83
PPTS312_09630,b3302,1.09e-20
PPTS312_09640,b3301,2.25e-63
PPTS312_09650,b3300,0.0
PPTS312_09660,b3298,1.38e-62
PPTS312_09670,b3297,3.3599999999999998e-74
PPTS312_09680,b3296,5.02e-109
PPTS312_09690,b3295,1.97e-174
PPTS312_09700,b3294,6.5399999999999995e-68
PPTS312_09730,b4058,0.0
PPTS312_09740,b0427,3.53e-166
PPTS312_09750,b4059,3.98e-60
PPTS312_09800,b3894,0.0
PPTS312_09810,b3893,2.19e-146
PPTS312_09820,b3892,1.13e-69
PPTS312_09830,b3891,1.7e-57
PPTS312_09850,b3591,1.51e-143
PPTS312_09860,b3590,4.81e-153
PPTS312_09870,b1767,8.16e-57
PPTS312_09880,b0007,1.52e-112
PPTS312_09950,b1256,5.89e-62
PPTS312_10000,b0492,1.25e-43
PPTS312_10030,b0413,1.6900000000000002e-73
PPTS312_10040,b0414,6.369999999999999e-131
PPTS312_10070,b0415,1.5699999999999998e-61
PPTS312_10080,b0416,8.99e-43
PPTS312_10090,b0417,3.15e-74
PPTS312_10100,b0418,1.6999999999999998e-48
PPTS312_10120,b1277,3.51e-87
PPTS312_10140,b0158,2.19e-28
PPTS312_10150,b3966,2.67e-63
PPTS312_10160,b0420,0.0
PPTS312_10170,b0421,6.13e-78
PPTS312_10180,b0422,2e-16
PPTS312_10280,b0123,1.4999999999999997e-23
PPTS312_10300,b4226,1.64e-84
PPTS312_10310,b1976,7.130000000000001e-47
PPTS312_10320,b2317,1.94e-83
PPTS312_10340,b2440,9.470000000000001e-37
PPTS312_10350,b2441,8.66e-160
PPTS312_10370,b3588,0.0
PPTS312_10390,b4233,0.0
PPTS312_10400,b2311,7.07e-42
PPTS312_10420,b3152,2.14e-66
PPTS312_10440,b1774,1.81e-59
PPTS312_10450,b0349,1.12e-19
PPTS312_10500,b3256,0.0
PPTS312_10510,b3255,1.75e-59
PPTS312_10580,b2299,2.49e-25
PPTS312_10590,b1282,1.3099999999999999e-23
PPTS312_10600,b2938,0.0
PPTS312_10610,b4044,2.09e-93
PPTS312_10620,b2520,0.0
PPTS312_10640,b2519,0.0
PPTS312_10710,b0921,2.4e-56
PPTS312_10750,b2342,1.04e-87
PPTS312_10780,b0487,1.64e-41
PPTS312_10790,b0484,2.6000000000000002e-166
PPTS312_10820,b2182,1.27e-51
PPTS312_10840,b1623,1.01e-39
PPTS312_10860,b3848,5.070000000000001e-31
PPTS312_10870,b1013,1.69e-53
PPTS312_10920,b0950,1.4499999999999999e-52
PPTS312_10930,b1834,1.73e-86
PPTS312_10940,b0023,6.94e-28
PPTS312_10950,b1069,0.0
PPTS312_10970,b0025,3.99e-107
PPTS312_10980,b0026,0.0
PPTS312_10990,b0027,1.1100000000000001e-31
PPTS312_11000,b0028,1.57e-33
PPTS312_11010,b0029,5.66e-152
PPTS312_11170,b2595,5.1200000000000006e-58
PPTS312_11180,b2594,7.3e-123
PPTS312_11190,b2593,4.7899999999999996e-89
PPTS312_11200,b2592,0.0
PPTS312_11210,b1109,2.2e-175
PPTS312_11260,b0101,2.4700000000000002e-21
PPTS312_11270,b0103,1.1099999999999999e-61
PPTS312_11280,b2972,4.18e-51
PPTS312_11430,b3236,2.36e-17
PPTS312_11460,b0261,8.16e-15
PPTS312_11480,b0260,0.0
PPTS312_11560,b2551,0.0
PPTS312_11570,b1285,3.38e-112
PPTS312_11590,b4391,0.0
PPTS312_11600,b1761,0.0
PPTS312_11650,b0955,6.97e-78
PPTS312_11670,b3002,1.54e-92
PPTS312_11690,b4207,5.190000000000001e-66
PPTS312_11710,b4108,4.97e-53
PPTS312_11720,b3187,5.41e-114
PPTS312_11730,b3186,3.7200000000000004e-43
PPTS312_11740,b3185,7.75e-38
PPTS312_11750,b3183,1.04e-142
PPTS312_11760,b0242,1e-96
PPTS312_11770,b4397,2.2699999999999997e-67
PPTS312_11820,b4373,5.53e-29
PPTS312_11850,b0328,1.93e-18
PPTS312_11870,b0479,1.49e-151
PPTS312_11910,b2068,5.75e-15
PPTS312_11920,b2213,6.049999999999999e-128
PPTS312_11980,b0897,1.23e-137
PPTS312_12030,b4082,7.61e-39
PPTS312_12110,b3521,4.41e-65
PPTS312_12140,b0037,1.7500000000000001e-56
PPTS312_12150,b1981,2.74e-99
PPTS312_12220,b0350,2.23e-90
PPTS312_12230,b0351,0.0
PPTS312_12240,b0352,0.0
PPTS312_12320,b4212,7.05e-49
PPTS312_12330,b1790,7.2e-84
PPTS312_12450,b1203,0.0
PPTS312_12460,b1204,3.23e-68
PPTS312_12470,b2185,3.36e-16
PPTS312_12480,b1207,4.18e-156
PPTS312_12490,b1208,5.44e-92
PPTS312_12500,b1209,1.14e-15
PPTS312_12520,b1210,3.33e-138
PPTS312_12530,b1211,9.02e-176
PPTS312_12540,b1212,7.39e-84
PPTS312_12550,b0826,1.04e-92
PPTS312_12560,b3967,1.49e-31
PPTS312_12590,b0708,4.09e-135
PPTS312_12600,b1162,3.81e-28
PPTS312_12610,b0707,2.61e-24
PPTS312_12630,b2304,1.7900000000000002e-79
PPTS312_12640,b0475,5.14e-65
PPTS312_12650,b2497,4.03e-93
PPTS312_12660,b2498,1.08e-108
PPTS312_12670,b0125,3.15e-17
PPTS312_12800,b2936,1.41e-17
PPTS312_12820,b4371,1.06e-60
PPTS312_12880,b3418,2.15e-45
PPTS312_12910,b0927,1.67e-44
PPTS312_12920,b3552,1.18e-49
PPTS312_12930,b2297,0.0
PPTS312_12950,b3349,3.92e-38
PPTS312_12960,b1710,3.29e-56
PPTS312_12990,b2413,6.7e-63
PPTS312_13000,b0888,5.73e-174
PPTS312_13010,b0109,6.79e-97
PPTS312_13030,b0110,4.97e-65
PPTS312_13050,b4378,3.9200000000000004e-64
PPTS312_13060,b0080,1.33e-93
PPTS312_13070,b2416,6.1900000000000006e-117
PPTS312_13080,b2168,2.88e-70
PPTS312_13090,b2167,0.0
PPTS312_13100,b4546,8.63e-17
PPTS312_13260,b2709,2.5e-153
PPTS312_13280,b2552,6.37e-77
PPTS312_13300,b0432,7.4e-127
PPTS312_13310,b0431,0.0
PPTS312_13320,b0430,4.98e-96
PPTS312_13330,b0429,1.71e-32
PPTS312_13340,b0428,6.4e-138
PPTS312_13350,b2379,0.0
PPTS312_13370,b0288,3.8e-40
PPTS312_13380,b1584,5.86e-13
PPTS312_13410,b0503,6.3e-109
PPTS312_13420,b1764,8.73e-166
PPTS312_13430,b4105,3.11e-13
PPTS312_13500,b0405,4.23e-178
PPTS312_13510,b0406,0.0
PPTS312_13520,b0407,7.280000000000001e-29
PPTS312_13530,b0408,0.0
PPTS312_13540,b0409,1.0999999999999999e-89
PPTS312_13550,b1110,4.98e-70
PPTS312_13560,b2533,1.3e-99
PPTS312_13570,b2532,3.73e-92
PPTS312_13580,b3607,3.93e-43
PPTS312_13590,b2531,1.13e-56
PPTS312_13600,b2530,0.0
PPTS312_13610,b2529,1.65e-75
PPTS312_13620,b2528,4.59e-51
PPTS312_13630,b2527,7.61e-30
PPTS312_13640,b2526,0.0
PPTS312_13650,b2525,4.5699999999999997e-45
PPTS312_13660,b2524,3.41e-19
PPTS312_13670,b2518,1.42e-60
PPTS312_13680,b2517,1.05e-156
PPTS312_13700,b2516,1.13e-33
PPTS312_13710,b2515,0.0
PPTS312_13720,b2514,0.0
PPTS312_13730,b2513,2.52e-18
PPTS312_13740,b2512,1.2099999999999998e-54
PPTS312_13750,b2511,0.0
PPTS312_13760,b0600,1.1899999999999999e-150
PPTS312_13770,b0219,5.65e-86
PPTS312_13790,b0805,9.550000000000001e-129
PPTS312_13800,b0804,1.49e-76
PPTS312_13810,b0644,2.12e-18
PPTS312_13850,b4291,0.0
PPTS312_13860,b2129,1.2100000000000001e-79
PPTS312_13870,b2128,1.06e-37
PPTS312_13880,b2131,2.4599999999999998e-40
PPTS312_13910,b4375,0.0
PPTS312_13970,b3540,2.47e-136
PPTS312_13980,b3541,1.14e-137
PPTS312_13990,b3542,8.01e-113
PPTS312_14000,b3543,5.01e-158
PPTS312_14050,b3544,0.0
PPTS312_14100,b0112,0.0
PPTS312_14120,b3196,1.19e-30
PPTS312_14170,b3251,0.0
PPTS312_14180,b3250,8.859999999999999e-48
PPTS312_14190,b3249,4.6199999999999995e-30
PPTS312_14200,b3248,5.59e-63
PPTS312_14210,b3247,0.0
PPTS312_14220,b4472,1.55e-55
PPTS312_14240,b3244,0.0
PPTS312_14250,b4234,1.24e-34
PPTS312_14260,b4235,6.76e-153
PPTS312_14300,b3908,3.13e-78
PPTS312_14320,b3206,1.95e-12
PPTS312_14330,b3205,5.819999999999999e-94
PPTS312_14340,b3204,6.83e-36
PPTS312_14350,b3203,1.72e-33
PPTS312_14360,b3202,0.0
PPTS312_14370,b3201,6.53e-114
PPTS312_14380,b3200,7.64e-22
PPTS312_14400,b3198,4.93e-51
PPTS312_14410,b3197,6.87e-129
PPTS312_14420,b3195,5.11e-107
PPTS312_14430,b3194,8.39e-112
PPTS312_14440,b3193,5.21e-41
PPTS312_14470,b3190,4.98e-14
PPTS312_14480,b3189,0.0
PPTS312_14490,b2019,5.07e-20
PPTS312_14500,b2020,5.94e-96
PPTS312_14510,b2021,7.97e-31
PPTS312_14540,b1791,3.6999999999999996e-68
PPTS312_14560,b3155,7.61e-20
PPTS312_14570,b2186,1.24e-67
PPTS312_14590,b0807,1.0099999999999999e-113
PPTS312_14600,b4258,0.0
PPTS312_14620,b4259,5.44e-24
PPTS312_14630,b4260,0.0
PPTS312_14640,b4261,7.19e-50
PPTS312_14650,b4262,1.08e-71
PPTS312_14690,b4471,4.3000000000000005e-167
PPTS312_14740,b3653,7.56e-173
PPTS312_14770,b0521,9.77e-103
PPTS312_14780,b0273,6.5e-150
PPTS312_14800,b1605,9.88e-137
PPTS312_14880,b1851,0.0
PPTS312_14890,b2388,9.579999999999999e-74
PPTS312_14930,b3452,8.2100000000000005e-22
PPTS312_14940,b1312,6.85e-26
PPTS312_14950,b3450,3.53e-118
PPTS312_14980,b1853,2.51e-112
PPTS312_14990,b1852,0.0
PPTS312_15010,b1850,5.83e-65
PPTS312_15020,b0074,1.57e-24
PPTS312_15040,b2509,2.85e-91
PPTS312_15080,b2508,0.0
PPTS312_15090,b2507,0.0
PPTS312_15110,b2559,1.11e-51
PPTS312_15120,b2558,2.02e-98
PPTS312_15130,b2557,0.0
PPTS312_15160,b3838,4.46e-13
PPTS312_15170,b3836,3.89e-18
PPTS312_15180,b3332,1.43e-13
PPTS312_15230,b3325,8.16e-65
PPTS312_15240,b3326,6.1099999999999996e-158
PPTS312_15250,b3327,4.03e-92
PPTS312_15260,b3328,1.01e-40
PPTS312_15330,b0224,9.88e-12
PPTS312_15350,b1813,4.19e-30
PPTS312_15370,b1648,1.89e-11
PPTS312_15390,b1849,0.0
PPTS312_15400,b3523,4.13e-133
PPTS312_15410,b4461,3.3800000000000004e-73
PPTS312_15420,b2611,4.7600000000000004e-29
PPTS312_15430,b2610,0.0
PPTS312_15440,b2609,2.2e-33
PPTS312_15450,b2608,7.1e-39
PPTS312_15460,b2607,3.38e-114
PPTS312_15470,b2606,3.11e-56
PPTS312_15500,b2894,2.06e-126
PPTS312_15510,b2893,9.479999999999999e-52
